,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",23711.90012280755
1,"(4, 0, 1, 1, 0, 1)",23712.35167748032
2,"(2, 0, 1, 1, 0, 1)",23714.104339557594
3,"(3, 0, 0, 1, 0, 1)",23714.394080232123
4,"(4, 0, 0, 1, 0, 1)",23714.70141021842
5,"(3, 0, 1, 1, 0, 1)",23715.574719575034
6,"(2, 0, 2, 1, 0, 1)",23716.571677748077
7,"(3, 0, 2, 1, 0, 1)",23717.3080241181
8,"(2, 0, 0, 1, 0, 1)",23729.29504012459
9,"(3, 0, 0, 1, 0, 0)",24485.808622310287
10,"(2, 0, 1, 1, 0, 0)",24487.44221536002
11,"(4, 0, 0, 1, 0, 0)",24487.513322092716
12,"(3, 0, 1, 1, 0, 0)",24487.64778653071
13,"(3, 0, 2, 1, 0, 0)",24488.265559944488
14,"(2, 0, 2, 1, 0, 0)",24489.2387795196
15,"(4, 0, 1, 1, 0, 0)",24489.808572574977
16,"(4, 0, 2, 1, 0, 0)",24489.930402755093
17,"(2, 0, 0, 1, 0, 0)",24507.670872076866
18,"(4, 0, 2, 0, 0, 1)",24534.271333713303
19,"(3, 0, 0, 0, 0, 1)",24538.271169743184
20,"(2, 0, 1, 0, 0, 1)",24539.373405135386
21,"(4, 0, 0, 0, 0, 1)",24539.83570829595
22,"(3, 0, 1, 0, 0, 1)",24540.053308256553
23,"(3, 0, 2, 0, 0, 1)",24540.532122659508
24,"(2, 0, 2, 0, 0, 1)",24541.470925329162
25,"(4, 0, 1, 0, 0, 1)",24542.269318709412
26,"(2, 0, 0, 0, 0, 1)",24558.23073363925
27,"(4, 0, 2, 0, 0, 0)",24710.93677369023
28,"(2, 0, 1, 0, 0, 0)",24720.840681743357
29,"(3, 0, 0, 0, 0, 0)",24720.902099371957
30,"(2, 0, 2, 0, 0, 0)",24721.04320607125
31,"(4, 0, 0, 0, 0, 0)",24721.78267460869
32,"(3, 0, 1, 0, 0, 0)",24722.42083593069
33,"(3, 0, 2, 0, 0, 0)",24722.95430198938
34,"(4, 0, 1, 0, 0, 0)",24724.90130919034
35,"(2, 0, 0, 0, 0, 0)",24736.957959207964
