,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",28295.829484220372
1,"(3, 0, 1, 1, 0, 1)",28296.370737261164
2,"(3, 0, 0, 1, 0, 1)",28298.66049098084
3,"(3, 0, 2, 1, 0, 1)",28299.983964230345
4,"(4, 0, 2, 1, 0, 1)",28301.291442251266
5,"(4, 0, 1, 1, 0, 1)",28302.969030054363
6,"(2, 0, 1, 1, 0, 1)",28305.231832059013
7,"(2, 0, 2, 1, 0, 1)",28305.640167736983
8,"(2, 0, 0, 1, 0, 1)",28341.72503172175
9,"(3, 0, 2, 1, 0, 0)",29829.210488614335
10,"(4, 0, 2, 1, 0, 0)",29852.230383977025
11,"(2, 0, 2, 1, 0, 0)",30116.85717114434
12,"(3, 0, 0, 1, 0, 0)",30123.219895113885
13,"(3, 0, 1, 1, 0, 0)",30125.130264309213
14,"(4, 0, 0, 1, 0, 0)",30125.1867379789
15,"(4, 0, 1, 1, 0, 0)",30126.27057228767
16,"(2, 0, 1, 1, 0, 0)",30188.590634407
17,"(2, 0, 0, 1, 0, 0)",30219.613682923777
18,"(4, 0, 2, 0, 0, 1)",30414.314124992903
19,"(4, 0, 0, 0, 0, 1)",30700.270113485367
20,"(3, 0, 1, 0, 0, 1)",30700.33748753102
21,"(3, 0, 2, 0, 0, 1)",30700.427632004823
22,"(4, 0, 1, 0, 0, 1)",30700.922753084476
23,"(2, 0, 2, 0, 0, 1)",30703.454465900675
24,"(3, 0, 0, 0, 0, 1)",30715.65989299013
25,"(2, 0, 1, 0, 0, 1)",30725.446342099673
26,"(2, 0, 0, 0, 0, 1)",30770.63944286879
27,"(4, 0, 2, 0, 0, 0)",31255.06109664151
28,"(4, 0, 1, 0, 0, 0)",31489.03481133449
29,"(4, 0, 0, 0, 0, 0)",31489.30891289894
30,"(2, 0, 2, 0, 0, 0)",31516.230811978934
31,"(3, 0, 1, 0, 0, 0)",31516.697825096395
32,"(2, 0, 1, 0, 0, 0)",31520.571428021423
33,"(3, 0, 2, 0, 0, 0)",31524.570753276457
34,"(3, 0, 0, 0, 0, 0)",31558.11899952841
35,"(2, 0, 0, 0, 0, 0)",31578.342611530323
