,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",25878.259112791588
1,"(2, 0, 2, 1, 0, 1)",25881.74416152826
2,"(3, 0, 0, 1, 0, 1)",25883.481593713062
3,"(3, 0, 1, 1, 0, 1)",25884.110112611193
4,"(4, 0, 2, 1, 0, 1)",25884.63702590781
5,"(4, 0, 0, 1, 0, 1)",25884.777194727438
6,"(4, 0, 1, 1, 0, 1)",25886.097422717587
7,"(2, 0, 1, 1, 0, 1)",25888.28454863126
8,"(2, 0, 0, 1, 0, 1)",25897.844474224126
9,"(2, 0, 2, 1, 0, 0)",26679.50317307899
10,"(4, 0, 2, 1, 0, 0)",26684.47769369887
11,"(3, 0, 1, 1, 0, 0)",26688.14407431577
12,"(4, 0, 1, 1, 0, 0)",26706.63207651981
13,"(3, 0, 2, 1, 0, 0)",26758.978965265196
14,"(3, 0, 1, 0, 0, 1)",26871.843185352653
15,"(2, 0, 2, 0, 0, 1)",26875.250251694622
16,"(4, 0, 0, 1, 0, 0)",26962.534983285033
17,"(3, 0, 0, 1, 0, 0)",26977.30033962958
18,"(2, 0, 1, 1, 0, 0)",26993.956644530634
19,"(2, 0, 0, 1, 0, 0)",27003.030776132236
20,"(4, 0, 2, 0, 0, 1)",27177.578939805328
21,"(3, 0, 2, 0, 0, 1)",27191.154584304088
22,"(4, 0, 0, 0, 0, 1)",27192.697196492
23,"(4, 0, 1, 0, 0, 1)",27192.99623750781
24,"(3, 0, 0, 0, 0, 1)",27205.365603869763
25,"(2, 0, 1, 0, 0, 1)",27219.454244674216
26,"(2, 0, 0, 0, 0, 1)",27230.751805442156
27,"(2, 0, 2, 0, 0, 0)",27331.699189975887
28,"(4, 0, 2, 0, 0, 0)",27583.781607780184
29,"(4, 0, 0, 0, 0, 0)",27664.955892250262
30,"(3, 0, 2, 0, 0, 0)",27665.375037183385
31,"(3, 0, 1, 0, 0, 0)",27665.94326706106
32,"(4, 0, 1, 0, 0, 0)",27666.609157698123
33,"(3, 0, 0, 0, 0, 0)",27670.882804127126
34,"(2, 0, 1, 0, 0, 0)",27680.94620661927
35,"(2, 0, 0, 0, 0, 0)",27696.263083061407
