,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26757.692751552422
1,"(4, 0, 1, 1, 0, 1)",26759.556896431648
2,"(4, 0, 0, 1, 0, 1)",26763.013819165106
3,"(3, 0, 1, 1, 0, 1)",26764.1375529177
4,"(3, 0, 0, 1, 0, 1)",26767.266920579183
5,"(2, 0, 2, 1, 0, 1)",26769.64808035741
6,"(4, 0, 2, 1, 0, 1)",26780.426562984667
7,"(2, 0, 0, 1, 0, 1)",26783.301505873962
8,"(2, 0, 1, 1, 0, 1)",26789.905891895945
9,"(4, 0, 2, 1, 0, 0)",27124.878067700396
10,"(4, 0, 2, 0, 0, 1)",27131.470422349325
11,"(2, 0, 2, 1, 0, 0)",27134.648499018484
12,"(4, 0, 1, 1, 0, 0)",27136.172087361538
13,"(4, 0, 1, 0, 0, 1)",27136.726618379
14,"(3, 0, 1, 1, 0, 0)",27137.98743691713
15,"(2, 0, 2, 0, 0, 1)",27140.419614570277
16,"(3, 0, 1, 0, 0, 1)",27142.384980561186
17,"(3, 0, 2, 1, 0, 0)",27142.52822478815
18,"(3, 0, 2, 0, 0, 1)",27148.522823978517
19,"(4, 0, 2, 0, 0, 0)",27167.073403028862
20,"(4, 0, 1, 0, 0, 0)",27178.07811333787
21,"(2, 0, 2, 0, 0, 0)",27181.10284633338
22,"(3, 0, 1, 0, 0, 0)",27183.317377187584
23,"(3, 0, 2, 0, 0, 0)",27193.189545949826
24,"(4, 0, 0, 1, 0, 0)",27478.915753614325
25,"(4, 0, 0, 0, 0, 1)",27487.853992525565
26,"(3, 0, 0, 1, 0, 0)",27527.512855723257
27,"(3, 0, 0, 0, 0, 1)",27536.70237031865
28,"(4, 0, 0, 0, 0, 0)",27540.85838007745
29,"(3, 0, 0, 0, 0, 0)",27589.42916549178
30,"(2, 0, 0, 1, 0, 0)",27616.640937939625
31,"(2, 0, 0, 0, 0, 1)",27626.478074661776
32,"(2, 0, 1, 1, 0, 0)",27627.439427540005
33,"(2, 0, 1, 0, 0, 1)",27636.568128522875
34,"(2, 0, 0, 0, 0, 0)",27677.045684882894
35,"(2, 0, 1, 0, 0, 0)",27684.73074226764
