,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",19553.966219590155
1,"(3, 0, 2, 1, 0, 1)",19559.422473301198
2,"(3, 0, 1, 1, 0, 1)",19561.028816808874
3,"(4, 0, 1, 1, 0, 1)",19563.156574997232
4,"(4, 0, 0, 1, 0, 1)",19563.414544344316
5,"(3, 0, 0, 1, 0, 1)",19563.64890873078
6,"(4, 0, 2, 1, 0, 1)",19565.14859722499
7,"(2, 0, 1, 1, 0, 1)",19566.46113958936
8,"(2, 0, 0, 1, 0, 1)",19574.51300166425
9,"(4, 0, 1, 1, 0, 0)",19776.025382096217
10,"(3, 0, 1, 0, 0, 1)",19776.415773881545
11,"(4, 0, 1, 0, 0, 1)",19776.880237173053
12,"(3, 0, 1, 1, 0, 0)",19780.566793239792
13,"(2, 0, 2, 0, 0, 1)",19781.948847944706
14,"(4, 0, 2, 0, 0, 1)",19784.45385828123
15,"(2, 0, 2, 1, 0, 0)",19786.104915672695
16,"(4, 0, 2, 1, 0, 0)",19789.75347794186
17,"(4, 0, 1, 0, 0, 0)",19817.396063818105
18,"(3, 0, 1, 0, 0, 0)",19818.586530672055
19,"(2, 0, 2, 0, 0, 0)",19818.608836740314
20,"(4, 0, 2, 0, 0, 0)",19825.025359590058
21,"(3, 0, 2, 0, 0, 1)",19926.661461935073
22,"(3, 0, 2, 0, 0, 0)",20014.337500050555
23,"(4, 0, 0, 1, 0, 0)",20018.272280066878
24,"(4, 0, 0, 0, 0, 1)",20022.69258672761
25,"(3, 0, 2, 1, 0, 0)",20028.36831130037
26,"(3, 0, 0, 1, 0, 0)",20033.192673064117
27,"(3, 0, 0, 0, 0, 1)",20037.84585501241
28,"(2, 0, 1, 1, 0, 0)",20049.360202293134
29,"(2, 0, 1, 0, 0, 1)",20054.039614385783
30,"(2, 0, 0, 1, 0, 0)",20070.645631489235
31,"(4, 0, 0, 0, 0, 0)",20072.78689059354
32,"(2, 0, 0, 0, 0, 1)",20075.456861853934
33,"(3, 0, 0, 0, 0, 0)",20088.510269937327
34,"(2, 0, 1, 0, 0, 0)",20104.330313492057
35,"(2, 0, 0, 0, 0, 0)",20126.2111831547
