,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",30646.051064112147
1,"(3, 0, 2, 1, 0, 1)",30679.047501825255
2,"(2, 0, 1, 1, 0, 1)",30679.30853708941
3,"(3, 0, 0, 1, 0, 1)",30679.78784113385
4,"(4, 0, 0, 1, 0, 1)",30681.75666025972
5,"(2, 0, 0, 1, 0, 1)",30681.956350232645
6,"(3, 0, 1, 1, 0, 1)",30682.401640574783
7,"(4, 0, 1, 1, 0, 1)",30683.620194586278
8,"(3, 0, 1, 1, 0, 0)",30891.765410348602
9,"(4, 0, 2, 1, 0, 0)",30892.366894492192
10,"(4, 0, 1, 1, 0, 0)",30892.71779058955
11,"(3, 0, 1, 0, 0, 1)",30923.30429371328
12,"(4, 0, 2, 0, 0, 1)",30924.097384530498
13,"(4, 0, 1, 0, 0, 1)",30924.495733940457
14,"(3, 0, 2, 1, 0, 0)",30937.28518593985
15,"(3, 0, 2, 0, 0, 1)",30974.299674577494
16,"(3, 0, 1, 0, 0, 0)",31079.590908791164
17,"(4, 0, 1, 0, 0, 0)",31081.322485551675
18,"(4, 0, 2, 0, 0, 0)",31081.85159841739
19,"(3, 0, 2, 0, 0, 0)",31146.76210309432
20,"(4, 0, 0, 1, 0, 0)",31282.163063637054
21,"(3, 0, 0, 1, 0, 0)",31309.591858425076
22,"(4, 0, 0, 0, 0, 1)",31328.59744840314
23,"(2, 0, 1, 1, 0, 0)",31355.684385178527
24,"(3, 0, 0, 0, 0, 1)",31359.728978611736
25,"(2, 0, 0, 1, 0, 0)",31371.621972004228
26,"(2, 0, 1, 0, 0, 1)",31412.74641970768
27,"(2, 0, 0, 0, 0, 1)",31426.37486604216
28,"(2, 0, 2, 0, 0, 0)",31482.54246231124
29,"(4, 0, 0, 0, 0, 0)",31508.292041384142
30,"(3, 0, 0, 0, 0, 0)",31540.106660936486
31,"(2, 0, 1, 0, 0, 0)",31592.60405450006
32,"(2, 0, 0, 0, 0, 0)",31609.072630066406
33,"(2, 0, 2, 0, 0, 1)",31633.05137291317
34,"(2, 0, 2, 1, 0, 0)",31730.12942204647
35,"(2, 0, 2, 1, 0, 1)",35072.618251446554
