,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27386.937458146993
1,"(4, 0, 0, 1, 0, 1)",27388.719052604236
2,"(3, 0, 2, 1, 0, 1)",27388.84025459654
3,"(4, 0, 1, 1, 0, 1)",27390.292318376512
4,"(2, 0, 2, 1, 0, 1)",27399.772829363443
5,"(2, 0, 1, 1, 0, 1)",27400.806126861997
6,"(3, 0, 1, 1, 0, 1)",27401.02253854359
7,"(4, 0, 2, 1, 0, 1)",27403.595250000577
8,"(2, 0, 0, 1, 0, 1)",27409.343224492837
9,"(2, 0, 2, 1, 0, 0)",27811.290149929046
10,"(3, 0, 1, 1, 0, 0)",27818.052109878918
11,"(4, 0, 2, 1, 0, 0)",27820.051140964384
12,"(3, 0, 2, 1, 0, 0)",27827.886773544775
13,"(4, 0, 1, 1, 0, 0)",27840.29658602677
14,"(2, 0, 2, 0, 0, 1)",27842.490745955864
15,"(3, 0, 1, 0, 0, 1)",27844.606900773262
16,"(4, 0, 2, 0, 0, 1)",27849.61679237972
17,"(4, 0, 1, 0, 0, 1)",27850.461975468916
18,"(3, 0, 2, 0, 0, 1)",27855.241666141315
19,"(2, 0, 2, 0, 0, 0)",27953.285545787025
20,"(3, 0, 1, 0, 0, 0)",27955.533465983823
21,"(4, 0, 2, 0, 0, 0)",27958.733974678245
22,"(3, 0, 2, 0, 0, 0)",27968.833643375892
23,"(4, 0, 0, 1, 0, 0)",28181.7722828873
24,"(3, 0, 0, 1, 0, 0)",28187.82163729017
25,"(4, 0, 0, 0, 0, 1)",28218.298180802623
26,"(3, 0, 0, 0, 0, 1)",28222.016721069365
27,"(2, 0, 0, 1, 0, 0)",28282.431639708902
28,"(2, 0, 1, 1, 0, 0)",28292.310419377704
29,"(2, 0, 0, 0, 0, 1)",28319.769465334153
30,"(2, 0, 1, 0, 0, 1)",28330.863352991684
31,"(3, 0, 0, 0, 0, 0)",28333.524398433157
32,"(4, 0, 0, 0, 0, 0)",28334.31219714061
33,"(4, 0, 1, 0, 0, 0)",28336.922333949842
34,"(2, 0, 0, 0, 0, 0)",28435.516845845505
35,"(2, 0, 1, 0, 0, 0)",28445.19242141959
