,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",31674.56191840174
1,"(2, 0, 2, 1, 0, 1)",31675.078170251665
2,"(3, 0, 2, 1, 0, 1)",31677.5720227416
3,"(3, 0, 0, 1, 0, 1)",31679.204959019455
4,"(4, 0, 0, 1, 0, 1)",31679.231853283694
5,"(4, 0, 2, 1, 0, 1)",31680.620937798874
6,"(4, 0, 1, 1, 0, 1)",31683.2523510384
7,"(3, 0, 1, 1, 0, 1)",31686.130245416884
8,"(2, 0, 0, 1, 0, 1)",31689.161674044775
9,"(4, 0, 2, 1, 0, 0)",32457.58245061303
10,"(3, 0, 1, 1, 0, 0)",32460.631784858826
11,"(2, 0, 2, 1, 0, 0)",32469.50595466998
12,"(4, 0, 1, 1, 0, 0)",32486.22179643213
13,"(4, 0, 1, 0, 0, 1)",32555.077617458977
14,"(4, 0, 2, 0, 0, 1)",32556.583643330592
15,"(3, 0, 1, 0, 0, 1)",32557.07163179722
16,"(2, 0, 2, 0, 0, 1)",32567.073958196812
17,"(3, 0, 2, 0, 0, 1)",32588.138480588947
18,"(3, 0, 2, 1, 0, 0)",32693.810312444788
19,"(4, 0, 2, 0, 0, 0)",32809.12698800443
20,"(4, 0, 1, 0, 0, 0)",32810.78482468433
21,"(3, 0, 1, 0, 0, 0)",32811.40979262283
22,"(2, 0, 2, 0, 0, 0)",32848.883220086165
23,"(4, 0, 0, 1, 0, 0)",32905.70997943575
24,"(3, 0, 2, 0, 0, 0)",32913.417707640154
25,"(3, 0, 0, 1, 0, 0)",32914.738510159776
26,"(2, 0, 1, 1, 0, 0)",32935.778988034675
27,"(2, 0, 0, 1, 0, 0)",32966.4031416591
28,"(4, 0, 0, 0, 0, 1)",33059.366534522305
29,"(3, 0, 0, 0, 0, 1)",33071.682607364506
30,"(2, 0, 1, 0, 0, 1)",33091.49641340663
31,"(2, 0, 0, 0, 0, 1)",33123.34989932367
32,"(4, 0, 0, 0, 0, 0)",33368.9842114583
33,"(3, 0, 0, 0, 0, 0)",33383.837368380315
34,"(2, 0, 1, 0, 0, 0)",33401.46860189188
35,"(2, 0, 0, 0, 0, 0)",33434.88551434144
