,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",27436.445904675675
1,"(2, 0, 2, 1, 0, 1)",27439.120824181053
2,"(3, 0, 2, 1, 0, 1)",27439.4898863238
3,"(4, 0, 2, 1, 0, 1)",27439.99295994431
4,"(4, 0, 1, 1, 0, 1)",27471.855874950394
5,"(3, 0, 1, 1, 0, 1)",27483.7628254694
6,"(3, 0, 0, 1, 0, 1)",27491.03846696852
7,"(4, 0, 0, 1, 0, 1)",27492.874855465983
8,"(2, 0, 0, 1, 0, 1)",27500.11602170727
9,"(2, 0, 2, 1, 0, 0)",28061.775402730516
10,"(3, 0, 1, 1, 0, 0)",28063.160482692605
11,"(3, 0, 2, 1, 0, 0)",28064.155636414227
12,"(4, 0, 1, 1, 0, 0)",28065.088896573925
13,"(2, 0, 1, 1, 0, 0)",28069.376167840273
14,"(4, 0, 2, 1, 0, 0)",28076.22186271997
15,"(4, 0, 2, 0, 0, 1)",28112.687395777415
16,"(3, 0, 1, 0, 0, 1)",28122.052162161515
17,"(2, 0, 2, 0, 0, 1)",28122.390209789344
18,"(4, 0, 1, 0, 0, 1)",28124.12009415348
19,"(3, 0, 2, 0, 0, 1)",28126.720307835498
20,"(2, 0, 1, 0, 0, 1)",28128.21100842244
21,"(4, 0, 2, 0, 0, 0)",28295.163432357942
22,"(4, 0, 1, 0, 0, 0)",28308.576295703326
23,"(3, 0, 1, 0, 0, 0)",28313.15765849149
24,"(2, 0, 2, 0, 0, 0)",28314.91593819212
25,"(3, 0, 2, 0, 0, 0)",28328.445445271074
26,"(4, 0, 0, 1, 0, 0)",28486.526305680418
27,"(3, 0, 0, 1, 0, 0)",28495.722096691516
28,"(2, 0, 0, 1, 0, 0)",28533.523276861873
29,"(4, 0, 0, 0, 0, 1)",28558.56604827047
30,"(3, 0, 0, 0, 0, 1)",28565.097335522558
31,"(2, 0, 0, 0, 0, 1)",28596.425043493244
32,"(4, 0, 0, 0, 0, 0)",28761.682724663962
33,"(3, 0, 0, 0, 0, 0)",28764.753653569795
34,"(2, 0, 0, 0, 0, 0)",28783.551380342
35,"(2, 0, 1, 0, 0, 0)",28791.4348738429
