,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27303.53198808498
1,"(4, 0, 0, 1, 0, 1)",27305.320488327572
2,"(3, 0, 2, 1, 0, 1)",27305.3574625328
3,"(3, 0, 1, 1, 0, 1)",27305.65096685908
4,"(2, 0, 2, 1, 0, 1)",27307.32906717892
5,"(4, 0, 1, 1, 0, 1)",27307.75690463173
6,"(2, 0, 0, 1, 0, 1)",27321.04353205588
7,"(4, 0, 2, 1, 0, 1)",27326.31072812502
8,"(2, 0, 1, 1, 0, 1)",27344.615596540676
9,"(3, 0, 0, 1, 0, 0)",28345.75728022329
10,"(2, 0, 1, 1, 0, 0)",28347.030711105293
11,"(4, 0, 0, 1, 0, 0)",28347.424221547295
12,"(3, 0, 1, 1, 0, 0)",28347.649650067706
13,"(2, 0, 2, 1, 0, 0)",28348.044814558372
14,"(3, 0, 2, 1, 0, 0)",28348.61078301995
15,"(4, 0, 1, 1, 0, 0)",28349.752233566905
16,"(4, 0, 2, 1, 0, 0)",28350.402813810004
17,"(2, 0, 0, 1, 0, 0)",28350.71166374179
18,"(4, 0, 1, 0, 0, 1)",28411.75377750271
19,"(4, 0, 0, 0, 0, 1)",28415.963792563776
20,"(2, 0, 1, 0, 0, 1)",28416.35970473321
21,"(2, 0, 0, 0, 0, 1)",28416.88032388543
22,"(3, 0, 0, 0, 0, 1)",28416.971535320085
23,"(2, 0, 2, 0, 0, 1)",28418.35421983778
24,"(3, 0, 1, 0, 0, 1)",28418.358903942153
25,"(3, 0, 2, 0, 0, 1)",28419.769441050306
26,"(4, 0, 2, 0, 0, 1)",28421.56034574114
27,"(4, 0, 1, 0, 0, 0)",28564.568034869866
28,"(4, 0, 0, 0, 0, 0)",28571.450962270046
29,"(3, 0, 2, 0, 0, 0)",28571.90893730386
30,"(4, 0, 2, 0, 0, 0)",28577.117175072308
31,"(2, 0, 0, 0, 0, 0)",28578.662843697944
32,"(2, 0, 1, 0, 0, 0)",28579.85073331317
33,"(3, 0, 0, 0, 0, 0)",28580.487341869713
34,"(3, 0, 1, 0, 0, 0)",28582.455463338225
35,"(2, 0, 2, 0, 0, 0)",28584.82924079792
