,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27031.57490500816
1,"(4, 0, 0, 1, 0, 1)",27033.79371060317
2,"(4, 0, 2, 1, 0, 1)",27034.586073026923
3,"(4, 0, 1, 1, 0, 1)",27034.74694720521
4,"(3, 0, 1, 1, 0, 1)",27034.82292510555
5,"(3, 0, 2, 1, 0, 1)",27045.39743268081
6,"(2, 0, 0, 1, 0, 1)",27046.09824050653
7,"(2, 0, 2, 1, 0, 1)",27054.319623943004
8,"(2, 0, 1, 1, 0, 1)",27056.160882603224
9,"(2, 0, 2, 1, 0, 0)",28270.92762246212
10,"(2, 0, 1, 1, 0, 0)",28286.56118069814
11,"(2, 0, 2, 0, 0, 1)",28528.56613005555
12,"(3, 0, 0, 1, 0, 0)",28612.031323065075
13,"(4, 0, 0, 1, 0, 0)",28612.76881509426
14,"(3, 0, 1, 1, 0, 0)",28612.980255321672
15,"(3, 0, 2, 1, 0, 0)",28614.44024086323
16,"(4, 0, 1, 1, 0, 0)",28614.520147762065
17,"(4, 0, 2, 1, 0, 0)",28616.88401505934
18,"(2, 0, 0, 1, 0, 0)",28652.724831427513
19,"(4, 0, 1, 0, 0, 1)",28848.1516910859
20,"(3, 0, 2, 0, 0, 1)",28850.57587226953
21,"(4, 0, 0, 0, 0, 1)",28851.181176099904
22,"(4, 0, 2, 0, 0, 1)",28855.444130761265
23,"(3, 0, 1, 0, 0, 1)",28856.413797125333
24,"(3, 0, 0, 0, 0, 1)",28860.266727415958
25,"(2, 0, 1, 0, 0, 1)",28869.94681921007
26,"(2, 0, 0, 0, 0, 1)",28875.807379827846
27,"(4, 0, 2, 0, 0, 0)",29150.81281391158
28,"(4, 0, 1, 0, 0, 0)",29254.309025894167
29,"(4, 0, 0, 0, 0, 0)",29267.454700270784
30,"(2, 0, 1, 0, 0, 0)",29289.954310499685
31,"(3, 0, 1, 0, 0, 0)",29291.3936392894
32,"(2, 0, 2, 0, 0, 0)",29291.742897120745
33,"(3, 0, 2, 0, 0, 0)",29292.401378388953
34,"(2, 0, 0, 0, 0, 0)",29295.63768179085
35,"(3, 0, 0, 0, 0, 0)",29296.583682995686
