,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",27537.90222271355
1,"(3, 0, 0, 1, 0, 1)",27538.4162699851
2,"(2, 0, 1, 1, 0, 1)",27540.169230859632
3,"(4, 0, 0, 1, 0, 1)",27542.82103026683
4,"(2, 0, 0, 1, 0, 1)",27545.763349067438
5,"(3, 0, 1, 1, 0, 1)",27548.96398005869
6,"(4, 0, 2, 1, 0, 1)",27552.39951882068
7,"(3, 0, 2, 1, 0, 1)",27558.201961194507
8,"(4, 0, 1, 1, 0, 1)",27581.577711023376
9,"(4, 0, 2, 1, 0, 0)",28669.26648831767
10,"(4, 0, 2, 0, 0, 1)",28687.386699581617
11,"(2, 0, 2, 1, 0, 0)",28785.672212384332
12,"(2, 0, 1, 1, 0, 0)",28788.61696541676
13,"(3, 0, 1, 1, 0, 0)",28808.9220904392
14,"(4, 0, 2, 0, 0, 0)",28809.48661922528
15,"(3, 0, 2, 1, 0, 0)",28818.293360129675
16,"(2, 0, 2, 0, 0, 1)",28934.833476509317
17,"(2, 0, 1, 0, 0, 1)",28957.03998775446
18,"(3, 0, 0, 1, 0, 0)",29182.004331027114
19,"(4, 0, 0, 1, 0, 0)",29183.079162805887
20,"(4, 0, 1, 1, 0, 0)",29185.11133732012
21,"(2, 0, 0, 1, 0, 0)",29200.063599767873
22,"(2, 0, 2, 0, 0, 0)",29221.09253542203
23,"(3, 0, 0, 0, 0, 1)",29329.965491286865
24,"(4, 0, 0, 0, 0, 1)",29331.56435396754
25,"(3, 0, 1, 0, 0, 1)",29331.738422277736
26,"(3, 0, 2, 0, 0, 1)",29332.124287646704
27,"(2, 0, 0, 0, 0, 1)",29333.52388552139
28,"(4, 0, 1, 0, 0, 1)",29333.735589353004
29,"(4, 0, 0, 0, 0, 0)",29590.46499441547
30,"(2, 0, 0, 0, 0, 0)",29590.651166834577
31,"(4, 0, 1, 0, 0, 0)",29591.270655082688
32,"(2, 0, 1, 0, 0, 0)",29591.613300908546
33,"(3, 0, 0, 0, 0, 0)",29592.619927235224
34,"(3, 0, 2, 0, 0, 0)",29593.330301281712
35,"(3, 0, 1, 0, 0, 0)",29594.506482180183
