,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",26366.050244328875
1,"(2, 0, 2, 1, 0, 1)",26366.869987810795
2,"(4, 0, 0, 1, 0, 1)",26366.883898072105
3,"(2, 0, 0, 1, 0, 1)",26368.03792132558
4,"(2, 0, 1, 1, 0, 1)",26369.81489075351
5,"(3, 0, 1, 1, 0, 1)",26370.633484119244
6,"(4, 0, 1, 1, 0, 1)",26371.577016607982
7,"(3, 0, 2, 1, 0, 1)",26373.133524862227
8,"(4, 0, 2, 1, 0, 1)",26378.762282021908
9,"(3, 0, 1, 1, 0, 0)",27268.242578994767
10,"(3, 0, 2, 1, 0, 0)",27270.304526819444
11,"(2, 0, 0, 1, 0, 0)",27271.041099017024
12,"(4, 0, 2, 1, 0, 0)",27271.373921016017
13,"(3, 0, 0, 1, 0, 0)",27271.50620217362
14,"(2, 0, 1, 1, 0, 0)",27271.55841689881
15,"(4, 0, 0, 1, 0, 0)",27273.31438317731
16,"(2, 0, 2, 1, 0, 0)",27273.557987841166
17,"(4, 0, 1, 1, 0, 0)",27275.42884993983
18,"(3, 0, 1, 0, 0, 1)",27324.467740361157
19,"(2, 0, 0, 0, 0, 1)",27324.62292970451
20,"(3, 0, 0, 0, 0, 1)",27325.95236040689
21,"(2, 0, 1, 0, 0, 1)",27325.98261007151
22,"(4, 0, 1, 0, 0, 1)",27326.458994636487
23,"(3, 0, 2, 0, 0, 1)",27326.48006719749
24,"(4, 0, 2, 0, 0, 1)",27327.34992481562
25,"(4, 0, 0, 0, 0, 1)",27327.719203294648
26,"(2, 0, 2, 0, 0, 1)",27327.966310563304
27,"(4, 0, 2, 0, 0, 0)",27481.559233866257
28,"(2, 0, 0, 0, 0, 0)",27481.967415306164
29,"(3, 0, 0, 0, 0, 0)",27483.924453380754
30,"(2, 0, 1, 0, 0, 0)",27483.927963776867
31,"(4, 0, 0, 0, 0, 0)",27485.247703115838
32,"(2, 0, 2, 0, 0, 0)",27485.659471182338
33,"(4, 0, 1, 0, 0, 0)",27485.677560455257
34,"(3, 0, 1, 0, 0, 0)",27485.79162460337
35,"(3, 0, 2, 0, 0, 0)",27485.80730078369
