,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",29716.611498335722
1,"(3, 0, 0, 1, 0, 1)",29727.615268351947
2,"(4, 0, 0, 1, 0, 1)",29728.545222321758
3,"(4, 0, 1, 1, 0, 1)",29729.306433126098
4,"(4, 0, 2, 1, 0, 1)",29733.645014719157
5,"(2, 0, 1, 1, 0, 1)",29736.398181254495
6,"(3, 0, 1, 1, 0, 1)",29741.032138101626
7,"(2, 0, 0, 1, 0, 1)",29758.654870755683
8,"(2, 0, 2, 1, 0, 0)",30351.140330445087
9,"(3, 0, 1, 1, 0, 0)",30366.90265494473
10,"(4, 0, 2, 1, 0, 0)",30371.630798679293
11,"(4, 0, 1, 1, 0, 0)",30381.24213473349
12,"(3, 0, 2, 1, 0, 0)",30429.643172569045
13,"(2, 0, 2, 0, 0, 1)",30434.002984619405
14,"(4, 0, 1, 0, 0, 1)",30436.50226581623
15,"(3, 0, 2, 0, 0, 1)",30436.51008688659
16,"(4, 0, 2, 0, 0, 1)",30448.474446857188
17,"(3, 0, 1, 0, 0, 1)",30449.637111108732
18,"(2, 0, 2, 0, 0, 0)",30674.896394728414
19,"(4, 0, 1, 0, 0, 0)",30676.507935089594
20,"(3, 0, 2, 0, 0, 0)",30676.76058151972
21,"(4, 0, 2, 0, 0, 0)",30689.66998113476
22,"(3, 0, 1, 0, 0, 0)",30692.42082182326
23,"(4, 0, 0, 1, 0, 0)",30772.66670597486
24,"(3, 0, 0, 1, 0, 0)",30795.603513778988
25,"(4, 0, 0, 0, 0, 1)",30874.09864601461
26,"(2, 0, 1, 1, 0, 0)",30890.34169528267
27,"(3, 0, 0, 0, 0, 1)",30898.972841874955
28,"(2, 0, 0, 1, 0, 0)",30921.11537776676
29,"(2, 0, 1, 0, 0, 1)",30999.56415531751
30,"(2, 0, 0, 0, 0, 1)",31033.774745805375
31,"(4, 0, 0, 0, 0, 0)",31125.778253948207
32,"(3, 0, 0, 0, 0, 0)",31153.986008228025
33,"(2, 0, 1, 0, 0, 0)",31261.19148902199
34,"(2, 0, 0, 0, 0, 0)",31303.591098357825
