,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",23838.11664078862
1,"(3, 0, 1, 1, 0, 1)",23838.293591335518
2,"(4, 0, 0, 1, 0, 1)",23838.433199507228
3,"(4, 0, 1, 1, 0, 1)",23840.63687534815
4,"(4, 0, 2, 1, 0, 1)",23851.929615969017
5,"(3, 0, 2, 1, 0, 1)",23853.733184794786
6,"(2, 0, 1, 1, 0, 1)",23863.05601859937
7,"(2, 0, 2, 1, 0, 1)",23866.47389467705
8,"(2, 0, 0, 1, 0, 1)",23895.22884331407
9,"(2, 0, 2, 1, 0, 0)",24230.487545928543
10,"(4, 0, 1, 1, 0, 0)",24233.727638122557
11,"(4, 0, 1, 0, 0, 1)",24248.41360403447
12,"(3, 0, 2, 0, 0, 1)",24252.31638753482
13,"(3, 0, 2, 1, 0, 0)",24254.146954842923
14,"(2, 0, 2, 0, 0, 1)",24254.169619433967
15,"(4, 0, 2, 0, 0, 1)",24273.040049284256
16,"(3, 0, 2, 0, 0, 0)",24352.513271895838
17,"(2, 0, 2, 0, 0, 0)",24357.149734348728
18,"(4, 0, 1, 0, 0, 0)",24363.144948264435
19,"(3, 0, 1, 1, 0, 0)",24431.658052313225
20,"(4, 0, 2, 1, 0, 0)",24434.414005024984
21,"(4, 0, 0, 1, 0, 0)",24434.71954509939
22,"(3, 0, 0, 1, 0, 0)",24443.150831688825
23,"(3, 0, 1, 0, 0, 1)",24466.553980912675
24,"(4, 0, 0, 0, 0, 1)",24469.230944661493
25,"(3, 0, 0, 0, 0, 1)",24476.15244300115
26,"(2, 0, 1, 1, 0, 0)",24493.261003153933
27,"(2, 0, 1, 0, 0, 1)",24524.424394643178
28,"(2, 0, 0, 1, 0, 0)",24533.66105996635
29,"(4, 0, 2, 0, 0, 0)",24553.12887120916
30,"(2, 0, 0, 0, 0, 1)",24566.748977701605
31,"(3, 0, 1, 0, 0, 0)",24594.9229602928
32,"(4, 0, 0, 0, 0, 0)",24596.712826401017
33,"(3, 0, 0, 0, 0, 0)",24599.496762948293
34,"(2, 0, 1, 0, 0, 0)",24641.21567762107
35,"(2, 0, 0, 0, 0, 0)",24689.262438021855
