,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",29643.745840014777
1,"(4, 0, 1, 1, 0, 1)",29645.4635207884
2,"(4, 0, 2, 1, 0, 1)",29645.709421817934
3,"(3, 0, 0, 1, 0, 1)",29647.3842396255
4,"(3, 0, 2, 1, 0, 1)",29648.62291190462
5,"(3, 0, 1, 1, 0, 1)",29656.62711789293
6,"(2, 0, 2, 1, 0, 1)",29657.05341523249
7,"(2, 0, 1, 1, 0, 1)",29668.615591188947
8,"(2, 0, 0, 1, 0, 1)",29668.619149682105
9,"(2, 0, 2, 1, 0, 0)",30825.109684876294
10,"(3, 0, 1, 1, 0, 0)",30842.25903347367
11,"(2, 0, 2, 0, 0, 1)",31020.86814380088
12,"(3, 0, 2, 1, 0, 0)",31070.164301888413
13,"(4, 0, 1, 1, 0, 0)",31070.52966101437
14,"(4, 0, 2, 1, 0, 0)",31071.597119922826
15,"(4, 0, 0, 1, 0, 0)",31079.58962981536
16,"(3, 0, 0, 1, 0, 0)",31139.317463829775
17,"(2, 0, 1, 1, 0, 0)",31203.936646063445
18,"(2, 0, 0, 1, 0, 0)",31214.057762719807
19,"(3, 0, 2, 0, 0, 1)",31292.199718580738
20,"(4, 0, 2, 0, 0, 1)",31293.935546323708
21,"(4, 0, 1, 0, 0, 1)",31298.678468443934
22,"(4, 0, 0, 0, 0, 1)",31303.164072001346
23,"(3, 0, 1, 0, 0, 1)",31311.829065859318
24,"(3, 0, 0, 0, 0, 1)",31373.440297967216
25,"(2, 0, 2, 0, 0, 0)",31411.673475775246
26,"(2, 0, 1, 0, 0, 1)",31442.87272468396
27,"(2, 0, 0, 0, 0, 1)",31460.37689028775
28,"(3, 0, 2, 0, 0, 0)",31691.616175118404
29,"(4, 0, 2, 0, 0, 0)",31693.580238374972
30,"(4, 0, 1, 0, 0, 0)",31708.511206408013
31,"(4, 0, 0, 0, 0, 0)",31709.244076444367
32,"(3, 0, 1, 0, 0, 0)",31728.415670156734
33,"(3, 0, 0, 0, 0, 0)",31783.38225686072
34,"(2, 0, 1, 0, 0, 0)",31858.4034864745
35,"(2, 0, 0, 0, 0, 0)",31888.886133696316
