,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",27091.858416146337
1,"(4, 0, 2, 1, 0, 1)",27096.40505433707
2,"(3, 0, 2, 1, 0, 1)",27106.880141166
3,"(3, 0, 1, 1, 0, 1)",27114.65354062312
4,"(3, 0, 0, 1, 0, 1)",27119.80164934966
5,"(4, 0, 0, 1, 0, 1)",27120.700199288895
6,"(4, 0, 1, 1, 0, 1)",27123.22848034916
7,"(2, 0, 1, 1, 0, 1)",27123.530952627512
8,"(2, 0, 0, 1, 0, 1)",27132.49013993495
9,"(2, 0, 2, 1, 0, 0)",27368.830815170793
10,"(4, 0, 1, 1, 0, 0)",27371.818949758526
11,"(3, 0, 1, 1, 0, 0)",27372.39499824052
12,"(4, 0, 2, 1, 0, 0)",27375.590999593445
13,"(2, 0, 2, 0, 0, 1)",27380.591685114676
14,"(4, 0, 2, 0, 0, 1)",27383.626910695275
15,"(3, 0, 1, 0, 0, 1)",27383.70283754934
16,"(4, 0, 1, 0, 0, 1)",27386.67802107931
17,"(3, 0, 2, 1, 0, 0)",27409.59139244503
18,"(3, 0, 2, 0, 0, 1)",27421.436868580433
19,"(2, 0, 2, 0, 0, 0)",27447.04531064067
20,"(4, 0, 1, 0, 0, 0)",27449.62381641693
21,"(3, 0, 1, 0, 0, 0)",27450.018643602663
22,"(4, 0, 2, 0, 0, 0)",27451.206566684814
23,"(3, 0, 2, 0, 0, 0)",27495.713377785287
24,"(4, 0, 0, 1, 0, 0)",27785.004425454274
25,"(3, 0, 0, 1, 0, 0)",27790.999407531363
26,"(4, 0, 0, 0, 0, 1)",27799.74869449915
27,"(3, 0, 0, 0, 0, 1)",27805.124374870487
28,"(2, 0, 1, 1, 0, 0)",27861.766010258696
29,"(2, 0, 0, 1, 0, 0)",27867.449754669655
30,"(4, 0, 0, 0, 0, 0)",27868.639936526215
31,"(3, 0, 0, 0, 0, 0)",27872.069416747177
32,"(2, 0, 1, 0, 0, 1)",27873.534944871637
33,"(2, 0, 0, 0, 0, 1)",27880.430770467516
34,"(2, 0, 1, 0, 0, 0)",27931.59560849455
35,"(2, 0, 0, 0, 0, 0)",27942.216023018562
