,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",27218.565304756085
1,"(3, 0, 0, 1, 0, 1)",27228.42725026491
2,"(4, 0, 0, 1, 0, 1)",27230.040161586287
3,"(4, 0, 1, 1, 0, 1)",27232.007070778258
4,"(2, 0, 2, 1, 0, 1)",27235.51441770294
5,"(2, 0, 1, 1, 0, 1)",27236.077213070577
6,"(3, 0, 1, 1, 0, 1)",27245.281150602103
7,"(2, 0, 0, 1, 0, 1)",27253.6843845831
8,"(2, 0, 2, 1, 0, 0)",27803.783351923925
9,"(3, 0, 1, 1, 0, 0)",27807.43523992171
10,"(4, 0, 2, 1, 0, 0)",27813.511478826433
11,"(4, 0, 1, 1, 0, 0)",27818.391041097173
12,"(3, 0, 2, 1, 0, 0)",27857.324727918043
13,"(2, 0, 2, 0, 0, 1)",27867.271916942344
14,"(4, 0, 1, 0, 0, 1)",27870.25158873246
15,"(3, 0, 1, 0, 0, 1)",27871.414424778468
16,"(4, 0, 2, 0, 0, 1)",27877.22935565926
17,"(3, 0, 2, 0, 0, 1)",27917.441146834917
18,"(2, 0, 2, 0, 0, 0)",28102.618113715882
19,"(4, 0, 2, 0, 0, 0)",28103.469630527554
20,"(3, 0, 1, 0, 0, 0)",28105.440000765444
21,"(3, 0, 2, 0, 0, 0)",28161.908657222888
22,"(4, 0, 0, 1, 0, 0)",28198.781016307457
23,"(3, 0, 0, 1, 0, 0)",28211.34870002743
24,"(4, 0, 0, 0, 0, 1)",28277.08286356863
25,"(2, 0, 1, 1, 0, 0)",28279.789849302448
26,"(3, 0, 0, 0, 0, 1)",28285.93792737172
27,"(2, 0, 0, 1, 0, 0)",28293.993648778884
28,"(2, 0, 1, 0, 0, 1)",28346.685117958645
29,"(2, 0, 0, 0, 0, 1)",28363.877371207134
30,"(4, 0, 0, 0, 0, 0)",28524.122438002287
31,"(3, 0, 0, 0, 0, 0)",28525.48913933289
32,"(4, 0, 1, 0, 0, 0)",28529.48424240977
33,"(2, 0, 1, 0, 0, 0)",28563.99538345343
34,"(2, 0, 0, 0, 0, 0)",28585.610289169654
