,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",25707.86822897617
1,"(3, 0, 2, 1, 0, 1)",25711.16935000245
2,"(2, 0, 1, 1, 0, 1)",25724.366285647968
3,"(3, 0, 0, 1, 0, 1)",25725.646704939194
4,"(3, 0, 1, 1, 0, 1)",25726.04151305399
5,"(4, 0, 0, 1, 0, 1)",25726.29269008834
6,"(4, 0, 1, 1, 0, 1)",25726.877182865104
7,"(4, 0, 2, 1, 0, 1)",25728.839783543386
8,"(2, 0, 0, 1, 0, 1)",25738.747629517165
9,"(2, 0, 2, 1, 0, 0)",26580.007409062746
10,"(4, 0, 1, 1, 0, 0)",26588.952700598107
11,"(3, 0, 1, 1, 0, 0)",26590.07791632203
12,"(4, 0, 2, 1, 0, 0)",26595.535595071815
13,"(3, 0, 2, 1, 0, 0)",26598.782683354697
14,"(2, 0, 2, 0, 0, 1)",26903.922512692312
15,"(4, 0, 1, 0, 0, 1)",26918.076434989744
16,"(3, 0, 2, 0, 0, 1)",26935.89053878945
17,"(4, 0, 0, 1, 0, 0)",26941.514113013225
18,"(3, 0, 0, 1, 0, 0)",26944.941511840865
19,"(2, 0, 1, 1, 0, 0)",26976.023095834746
20,"(2, 0, 0, 1, 0, 0)",27005.604889973907
21,"(3, 0, 1, 0, 0, 1)",27287.750635592394
22,"(3, 0, 0, 0, 0, 1)",27287.845371204858
23,"(4, 0, 2, 0, 0, 1)",27288.387985747828
24,"(4, 0, 0, 0, 0, 1)",27288.438917859963
25,"(2, 0, 1, 0, 0, 1)",27312.368228014733
26,"(2, 0, 0, 0, 0, 1)",27356.606767477766
27,"(3, 0, 0, 0, 0, 0)",27852.596798231734
28,"(3, 0, 1, 0, 0, 0)",27854.530587245048
29,"(4, 0, 0, 0, 0, 0)",27854.536756062855
30,"(2, 0, 2, 0, 0, 0)",27855.40103988378
31,"(4, 0, 1, 0, 0, 0)",27856.191813220354
32,"(3, 0, 2, 0, 0, 0)",27856.40697769929
33,"(4, 0, 2, 0, 0, 0)",27857.777882706152
34,"(2, 0, 1, 0, 0, 0)",27867.7002769135
35,"(2, 0, 0, 0, 0, 0)",27929.691678807038
