,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26262.256720503836
1,"(3, 0, 1, 1, 0, 1)",26272.67550611665
2,"(3, 0, 0, 1, 0, 1)",26275.1812314033
3,"(4, 0, 2, 1, 0, 1)",26275.89967231161
4,"(4, 0, 1, 1, 0, 1)",26275.94691075885
5,"(4, 0, 0, 1, 0, 1)",26276.695393575745
6,"(3, 0, 2, 1, 0, 1)",26277.027602848255
7,"(2, 0, 1, 1, 0, 1)",26280.287212400843
8,"(2, 0, 0, 1, 0, 1)",26301.055131646495
9,"(4, 0, 1, 1, 0, 0)",26813.051460698778
10,"(3, 0, 1, 1, 0, 0)",26813.6916091738
11,"(4, 0, 2, 1, 0, 0)",26818.21389905127
12,"(2, 0, 2, 1, 0, 0)",26819.142805481497
13,"(4, 0, 1, 0, 0, 1)",26834.992138856684
14,"(2, 0, 2, 0, 0, 1)",26836.309246976605
15,"(3, 0, 2, 1, 0, 0)",26836.66899808304
16,"(3, 0, 1, 0, 0, 1)",26839.608451967968
17,"(4, 0, 2, 0, 0, 1)",26845.931241679584
18,"(3, 0, 2, 0, 0, 1)",26895.297688093917
19,"(4, 0, 1, 0, 0, 0)",26955.682893693305
20,"(3, 0, 1, 0, 0, 0)",26956.351279924827
21,"(4, 0, 2, 0, 0, 0)",26958.91329803796
22,"(2, 0, 2, 0, 0, 0)",26974.89835780905
23,"(4, 0, 0, 1, 0, 0)",27091.938821944263
24,"(3, 0, 0, 1, 0, 0)",27102.650316096406
25,"(2, 0, 1, 1, 0, 0)",27125.62932695515
26,"(4, 0, 0, 0, 0, 1)",27135.24708646289
27,"(3, 0, 0, 0, 0, 1)",27148.149504915968
28,"(2, 0, 0, 1, 0, 0)",27164.63099926323
29,"(2, 0, 1, 0, 0, 1)",27170.152809855477
30,"(2, 0, 0, 0, 0, 1)",27207.896463796653
31,"(4, 0, 0, 0, 0, 0)",27285.583667449457
32,"(3, 0, 0, 0, 0, 0)",27302.78706955305
33,"(2, 0, 1, 0, 0, 0)",27320.922601933933
34,"(3, 0, 2, 0, 0, 0)",27322.259354397363
35,"(2, 0, 0, 0, 0, 0)",27354.60594808428
