,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",24817.943962594436
1,"(4, 0, 0, 1, 0, 1)",24819.78899026704
2,"(3, 0, 1, 1, 0, 1)",24820.320267963594
3,"(3, 0, 0, 1, 0, 1)",24820.54963587482
4,"(4, 0, 1, 1, 0, 1)",24821.874751619376
5,"(3, 0, 2, 1, 0, 1)",24822.748004370456
6,"(2, 0, 2, 1, 0, 1)",24826.584699768933
7,"(2, 0, 1, 1, 0, 1)",24827.769535765394
8,"(2, 0, 0, 1, 0, 1)",24846.980526519008
9,"(3, 0, 1, 1, 0, 0)",25241.060677658625
10,"(4, 0, 2, 1, 0, 0)",25244.99588129768
11,"(4, 0, 2, 0, 0, 1)",25256.058646656315
12,"(2, 0, 2, 1, 0, 0)",25257.347019686833
13,"(3, 0, 1, 0, 0, 1)",25264.015800362653
14,"(4, 0, 1, 1, 0, 0)",25264.30920010489
15,"(4, 0, 1, 0, 0, 1)",25267.964631084596
16,"(2, 0, 2, 0, 0, 1)",25284.253769408657
17,"(3, 0, 2, 0, 0, 1)",25311.995069872766
18,"(3, 0, 2, 1, 0, 0)",25326.091275777126
19,"(4, 0, 2, 0, 0, 0)",25391.927972062007
20,"(3, 0, 1, 0, 0, 0)",25406.145356007422
21,"(4, 0, 1, 0, 0, 0)",25408.335299351984
22,"(3, 0, 2, 0, 0, 0)",25425.951032261823
23,"(4, 0, 0, 1, 0, 0)",25541.499696887004
24,"(3, 0, 0, 1, 0, 0)",25552.494015548247
25,"(2, 0, 1, 1, 0, 0)",25570.78582135141
26,"(4, 0, 0, 0, 0, 1)",25583.41640164958
27,"(3, 0, 0, 0, 0, 1)",25594.854265382088
28,"(2, 0, 0, 1, 0, 0)",25600.033942632363
29,"(2, 0, 1, 0, 0, 1)",25612.06646819702
30,"(2, 0, 0, 0, 0, 1)",25640.211351862523
31,"(4, 0, 0, 0, 0, 0)",25759.60490681696
32,"(3, 0, 0, 0, 0, 0)",25772.399318568507
33,"(2, 0, 1, 0, 0, 0)",25787.481622223262
34,"(2, 0, 2, 0, 0, 0)",25791.621410002026
35,"(2, 0, 0, 0, 0, 0)",25813.48175033017
