,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",23113.224850323313
1,"(2, 0, 0, 1, 0, 1)",23143.377525278043
2,"(3, 0, 1, 1, 0, 1)",23144.663940910792
3,"(4, 0, 0, 1, 0, 1)",23146.837678469787
4,"(3, 0, 2, 1, 0, 1)",23147.244982477212
5,"(2, 0, 1, 1, 0, 1)",23147.295980014344
6,"(2, 0, 2, 1, 0, 1)",23147.93016506084
7,"(3, 0, 0, 1, 0, 1)",23150.24599804329
8,"(4, 0, 1, 1, 0, 1)",23151.244548992603
9,"(3, 0, 1, 1, 0, 0)",23622.615025831597
10,"(4, 0, 2, 1, 0, 0)",23625.333234763875
11,"(4, 0, 1, 1, 0, 0)",23626.154418409566
12,"(3, 0, 1, 0, 0, 1)",23653.938323597507
13,"(4, 0, 1, 0, 0, 1)",23655.44364882582
14,"(4, 0, 2, 0, 0, 1)",23659.131032747064
15,"(2, 0, 2, 1, 0, 0)",23660.44360324543
16,"(3, 0, 2, 0, 0, 1)",23669.117050692304
17,"(2, 0, 2, 0, 0, 1)",23670.518263719943
18,"(3, 0, 1, 0, 0, 0)",23792.136564459353
19,"(4, 0, 1, 0, 0, 0)",23793.284610476112
20,"(4, 0, 2, 0, 0, 0)",23797.428154405894
21,"(3, 0, 2, 0, 0, 0)",23807.108968614266
22,"(2, 0, 2, 0, 0, 0)",23820.167191370034
23,"(3, 0, 2, 1, 0, 0)",23886.621742443574
24,"(4, 0, 0, 1, 0, 0)",24071.693601833053
25,"(3, 0, 0, 1, 0, 0)",24110.42510131939
26,"(4, 0, 0, 0, 0, 1)",24117.52205537014
27,"(2, 0, 1, 1, 0, 0)",24141.724735444117
28,"(3, 0, 0, 0, 0, 1)",24158.602596742432
29,"(2, 0, 0, 1, 0, 0)",24162.12154541281
30,"(2, 0, 1, 0, 0, 1)",24190.15498949645
31,"(2, 0, 0, 0, 0, 1)",24211.38861252218
32,"(4, 0, 0, 0, 0, 0)",24282.50405646752
33,"(3, 0, 0, 0, 0, 0)",24330.52265278572
34,"(2, 0, 1, 0, 0, 0)",24361.70331409686
35,"(2, 0, 0, 0, 0, 0)",24383.942883801268
