,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",28502.993161283943
1,"(2, 0, 0, 1, 0, 1)",28504.725537356626
2,"(3, 0, 0, 1, 0, 1)",28506.494957240422
3,"(2, 0, 1, 1, 0, 1)",28506.508230622592
4,"(4, 0, 1, 1, 0, 1)",28507.879284787632
5,"(4, 0, 0, 1, 0, 1)",28507.962560385036
6,"(3, 0, 1, 1, 0, 1)",28508.408618710015
7,"(2, 0, 2, 1, 0, 1)",28508.723196474526
8,"(3, 0, 2, 1, 0, 1)",28510.006633006982
9,"(4, 0, 1, 1, 0, 0)",29066.643471520343
10,"(4, 0, 1, 0, 0, 1)",29111.077026740943
11,"(2, 0, 1, 1, 0, 0)",29359.026341928304
12,"(4, 0, 0, 1, 0, 0)",29360.643355645247
13,"(2, 0, 0, 1, 0, 0)",29360.988782557462
14,"(3, 0, 0, 1, 0, 0)",29361.20813809202
15,"(3, 0, 2, 1, 0, 0)",29362.78380323772
16,"(4, 0, 2, 1, 0, 0)",29362.856479419916
17,"(2, 0, 2, 1, 0, 0)",29363.21280036146
18,"(3, 0, 1, 1, 0, 0)",29363.598039915214
19,"(2, 0, 2, 0, 0, 1)",29423.62936359281
20,"(3, 0, 2, 0, 0, 1)",29426.7094502817
21,"(2, 0, 0, 0, 0, 1)",29428.13308577885
22,"(4, 0, 2, 0, 0, 1)",29429.16058884302
23,"(2, 0, 1, 0, 0, 1)",29429.285384089366
24,"(3, 0, 0, 0, 0, 1)",29429.349313562343
25,"(4, 0, 0, 0, 0, 1)",29429.666574009578
26,"(3, 0, 1, 0, 0, 1)",29431.492844665485
27,"(4, 0, 2, 0, 0, 0)",29681.868487963093
28,"(2, 0, 0, 0, 0, 0)",29683.888632809885
29,"(3, 0, 0, 0, 0, 0)",29685.854640199534
30,"(2, 0, 1, 0, 0, 0)",29685.86108354486
31,"(3, 0, 1, 0, 0, 0)",29686.235902365785
32,"(2, 0, 2, 0, 0, 0)",29686.755217719005
33,"(4, 0, 0, 0, 0, 0)",29687.276156307846
34,"(4, 0, 1, 0, 0, 0)",29687.975407180522
35,"(3, 0, 2, 0, 0, 0)",29688.106899490995
