,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26222.179006996634
1,"(3, 0, 1, 1, 0, 1)",26247.341179797535
2,"(4, 0, 2, 1, 0, 1)",26247.63915127587
3,"(2, 0, 1, 1, 0, 1)",26248.15690028732
4,"(4, 0, 0, 1, 0, 1)",26251.66619888361
5,"(3, 0, 2, 1, 0, 1)",26252.17875044093
6,"(3, 0, 0, 1, 0, 1)",26253.445458576472
7,"(4, 0, 1, 1, 0, 1)",26253.993791979898
8,"(2, 0, 0, 1, 0, 1)",26261.728824324065
9,"(2, 0, 2, 1, 0, 0)",26989.220436406496
10,"(4, 0, 2, 1, 0, 0)",26993.513929274282
11,"(4, 0, 1, 1, 0, 0)",26995.085625910764
12,"(3, 0, 2, 1, 0, 0)",27011.693521285324
13,"(2, 0, 2, 0, 0, 1)",27099.86030101113
14,"(4, 0, 2, 0, 0, 1)",27129.94537147553
15,"(3, 0, 0, 1, 0, 0)",27279.97541605892
16,"(3, 0, 1, 1, 0, 0)",27280.434978309033
17,"(4, 0, 0, 1, 0, 0)",27281.02550890259
18,"(2, 0, 1, 1, 0, 0)",27284.96292725004
19,"(2, 0, 0, 1, 0, 0)",27301.733199171777
20,"(3, 0, 0, 0, 0, 1)",27402.947905460474
21,"(3, 0, 1, 0, 0, 1)",27403.77890856331
22,"(4, 0, 0, 0, 0, 1)",27403.971947197555
23,"(3, 0, 2, 0, 0, 1)",27405.674913992163
24,"(4, 0, 1, 0, 0, 1)",27405.76729895271
25,"(2, 0, 1, 0, 0, 1)",27406.258813816978
26,"(2, 0, 0, 0, 0, 1)",27418.76785410296
27,"(3, 0, 0, 0, 0, 0)",27686.735969346082
28,"(3, 0, 2, 0, 0, 0)",27686.807364115295
29,"(4, 0, 0, 0, 0, 0)",27687.08638770856
30,"(3, 0, 1, 0, 0, 0)",27687.685283157483
31,"(2, 0, 1, 0, 0, 0)",27688.49759600871
32,"(4, 0, 1, 0, 0, 0)",27689.08335813224
33,"(2, 0, 2, 0, 0, 0)",27689.58865958212
34,"(4, 0, 2, 0, 0, 0)",27691.68359338039
35,"(2, 0, 0, 0, 0, 0)",27693.767713400273
