,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",28506.05777794826
1,"(2, 0, 2, 1, 0, 1)",28512.90195369288
2,"(2, 0, 0, 1, 0, 1)",28515.87671617746
3,"(3, 0, 0, 1, 0, 1)",28517.235112425653
4,"(4, 0, 0, 1, 0, 1)",28518.64792506294
5,"(4, 0, 1, 1, 0, 1)",28522.965025779766
6,"(4, 0, 2, 1, 0, 1)",28526.414872604437
7,"(3, 0, 1, 1, 0, 1)",28531.440514613103
8,"(2, 0, 1, 1, 0, 1)",28543.481897338545
9,"(3, 0, 2, 1, 0, 0)",29873.095927954277
10,"(4, 0, 2, 1, 0, 0)",29880.060495494134
11,"(2, 0, 2, 1, 0, 0)",29882.150088492304
12,"(3, 0, 1, 1, 0, 0)",29903.17880191962
13,"(2, 0, 1, 1, 0, 0)",29921.07546314262
14,"(4, 0, 1, 1, 0, 0)",29962.853371909918
15,"(3, 0, 2, 0, 0, 1)",30127.7121173192
16,"(4, 0, 0, 1, 0, 0)",30270.71776173606
17,"(3, 0, 0, 1, 0, 0)",30277.658168623595
18,"(2, 0, 0, 1, 0, 0)",30286.546140876748
19,"(2, 0, 0, 0, 0, 1)",30538.387278201186
20,"(2, 0, 1, 0, 0, 1)",30540.372652744514
21,"(3, 0, 0, 0, 0, 1)",30540.379526478726
22,"(4, 0, 0, 0, 0, 1)",30541.49525629663
23,"(2, 0, 2, 0, 0, 1)",30542.36505708893
24,"(3, 0, 1, 0, 0, 1)",30542.378049111056
25,"(4, 0, 1, 0, 0, 1)",30543.330205376427
26,"(4, 0, 2, 0, 0, 1)",30544.96476845254
27,"(4, 0, 2, 0, 0, 0)",30679.903396137703
28,"(2, 0, 1, 0, 0, 0)",30914.66768274062
29,"(3, 0, 2, 0, 0, 0)",30918.300482883416
30,"(3, 0, 0, 0, 0, 0)",30968.08608770832
31,"(3, 0, 1, 0, 0, 0)",30968.92100164151
32,"(2, 0, 2, 0, 0, 0)",30969.00986211453
33,"(4, 0, 0, 0, 0, 0)",30969.904223818572
34,"(4, 0, 1, 0, 0, 0)",30972.084390339805
35,"(2, 0, 0, 0, 0, 0)",30976.361319125026
