,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",29311.246388903794
1,"(3, 0, 2, 1, 0, 1)",29312.224118578208
2,"(4, 0, 0, 1, 0, 1)",29313.00327475269
3,"(3, 0, 1, 1, 0, 1)",29315.39835676321
4,"(4, 0, 1, 1, 0, 1)",29316.696120270528
5,"(4, 0, 2, 1, 0, 1)",29316.81730515552
6,"(3, 0, 0, 1, 0, 1)",29317.812511089724
7,"(2, 0, 1, 1, 0, 1)",29332.36885448493
8,"(2, 0, 0, 1, 0, 1)",29362.506150834797
9,"(4, 0, 1, 1, 0, 0)",29669.266615901826
10,"(2, 0, 2, 1, 0, 0)",29671.627400238256
11,"(3, 0, 2, 1, 0, 0)",29676.096817634814
12,"(2, 0, 2, 0, 0, 1)",29691.41176499974
13,"(4, 0, 1, 0, 0, 1)",29691.993597864937
14,"(3, 0, 2, 0, 0, 1)",29699.933401937127
15,"(3, 0, 1, 1, 0, 0)",29706.437617317744
16,"(4, 0, 2, 1, 0, 0)",29708.595662609187
17,"(3, 0, 1, 0, 0, 1)",29725.007106315683
18,"(4, 0, 2, 0, 0, 1)",29730.47601068341
19,"(2, 0, 2, 0, 0, 0)",29814.485767310725
20,"(4, 0, 1, 0, 0, 0)",29815.598783936708
21,"(3, 0, 2, 0, 0, 0)",29818.469602639874
22,"(4, 0, 2, 0, 0, 0)",29852.503075923403
23,"(4, 0, 0, 1, 0, 0)",29983.592431666926
24,"(4, 0, 0, 0, 0, 1)",30008.973942884124
25,"(3, 0, 0, 1, 0, 0)",30014.119456569435
26,"(3, 0, 0, 0, 0, 1)",30039.898637688606
27,"(2, 0, 1, 1, 0, 0)",30102.83128488631
28,"(3, 0, 1, 0, 0, 0)",30129.685214808218
29,"(2, 0, 1, 0, 0, 1)",30132.059898323656
30,"(4, 0, 0, 0, 0, 0)",30141.220386055753
31,"(2, 0, 0, 1, 0, 0)",30165.162599424886
32,"(3, 0, 0, 0, 0, 0)",30176.80093446703
33,"(2, 0, 0, 0, 0, 1)",30197.18458547742
34,"(2, 0, 1, 0, 0, 0)",30272.87625918761
35,"(2, 0, 0, 0, 0, 0)",30341.124063786167
