,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",26729.242900142915
1,"(4, 0, 0, 1, 0, 1)",26731.288904394994
2,"(4, 0, 1, 1, 0, 1)",26732.287422413414
3,"(2, 0, 1, 1, 0, 1)",26735.764450045717
4,"(3, 0, 2, 1, 0, 1)",26737.780540208314
5,"(2, 0, 0, 1, 0, 1)",26739.92780587124
6,"(2, 0, 2, 1, 0, 1)",26740.838113626545
7,"(3, 0, 1, 1, 0, 1)",26741.07217619742
8,"(4, 0, 2, 1, 0, 1)",26745.055012201
9,"(3, 0, 2, 1, 0, 0)",27552.676379694818
10,"(3, 0, 0, 1, 0, 0)",27883.621892027117
11,"(2, 0, 2, 1, 0, 0)",27883.637845415906
12,"(3, 0, 1, 1, 0, 0)",27884.03729646158
13,"(4, 0, 0, 1, 0, 0)",27884.2435447129
14,"(4, 0, 1, 1, 0, 0)",27886.403027411976
15,"(4, 0, 2, 1, 0, 0)",27887.548759778692
16,"(2, 0, 0, 1, 0, 0)",27913.445608284608
17,"(2, 0, 1, 1, 0, 0)",27914.771968674675
18,"(3, 0, 0, 0, 0, 1)",27954.15437296616
19,"(4, 0, 0, 0, 0, 1)",27955.681407192777
20,"(3, 0, 1, 0, 0, 1)",27955.700855304454
21,"(2, 0, 2, 0, 0, 1)",27955.864844853786
22,"(4, 0, 1, 0, 0, 1)",27957.660111921236
23,"(3, 0, 2, 0, 0, 1)",27957.67203390737
24,"(4, 0, 2, 0, 0, 1)",27958.935086650425
25,"(2, 0, 1, 0, 0, 1)",27974.07958521778
26,"(2, 0, 0, 0, 0, 1)",27976.142410487682
27,"(3, 0, 0, 0, 0, 0)",28149.470556179847
28,"(4, 0, 0, 0, 0, 0)",28151.467268298515
29,"(3, 0, 1, 0, 0, 0)",28151.46780406554
30,"(2, 0, 2, 0, 0, 0)",28151.67284077994
31,"(3, 0, 2, 0, 0, 0)",28153.376972343114
32,"(4, 0, 1, 0, 0, 0)",28153.449462407323
33,"(2, 0, 1, 0, 0, 0)",28154.997114849735
34,"(4, 0, 2, 0, 0, 0)",28155.404893114654
35,"(2, 0, 0, 0, 0, 0)",28160.411633541902
