,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",24155.052828890148
1,"(3, 0, 2, 1, 0, 1)",24159.235625764326
2,"(4, 0, 0, 1, 0, 1)",24169.83022611061
3,"(3, 0, 1, 1, 0, 1)",24170.821926295765
4,"(2, 0, 1, 1, 0, 1)",24170.888513210586
5,"(4, 0, 1, 1, 0, 1)",24172.305823481092
6,"(3, 0, 0, 1, 0, 1)",24173.097068226474
7,"(2, 0, 2, 1, 0, 1)",24181.23164546958
8,"(2, 0, 0, 1, 0, 1)",24206.935091017418
9,"(3, 0, 2, 1, 0, 0)",24691.270965987467
10,"(4, 0, 2, 1, 0, 0)",24699.059448037842
11,"(4, 0, 2, 0, 0, 1)",24754.948640533083
12,"(3, 0, 2, 0, 0, 1)",24765.507259966318
13,"(3, 0, 2, 0, 0, 0)",24850.886002424737
14,"(4, 0, 2, 0, 0, 0)",24954.21703791522
15,"(3, 0, 0, 1, 0, 0)",25009.010681047952
16,"(2, 0, 2, 1, 0, 0)",25009.076884370348
17,"(3, 0, 1, 1, 0, 0)",25009.707644162794
18,"(4, 0, 0, 1, 0, 0)",25010.089002592136
19,"(4, 0, 1, 1, 0, 0)",25011.584550442883
20,"(2, 0, 1, 1, 0, 0)",25013.99028336895
21,"(2, 0, 0, 1, 0, 0)",25050.394615266847
22,"(3, 0, 1, 0, 0, 1)",25080.846695599186
23,"(2, 0, 2, 0, 0, 1)",25080.939093377227
24,"(4, 0, 0, 0, 0, 1)",25081.090968315635
25,"(3, 0, 0, 0, 0, 1)",25081.29031096625
26,"(2, 0, 1, 0, 0, 1)",25082.54708627527
27,"(4, 0, 1, 0, 0, 1)",25082.89722136327
28,"(2, 0, 0, 0, 0, 1)",25116.839869724485
29,"(4, 0, 0, 0, 0, 0)",25300.03078766701
30,"(2, 0, 1, 0, 0, 0)",25300.24548107216
31,"(3, 0, 1, 0, 0, 0)",25301.573941650662
32,"(2, 0, 2, 0, 0, 0)",25301.72595318935
33,"(4, 0, 1, 0, 0, 0)",25301.835207862157
34,"(3, 0, 0, 0, 0, 0)",25305.414195966765
35,"(2, 0, 0, 0, 0, 0)",25331.886815754136
