,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",29242.722446161635
1,"(3, 0, 1, 1, 0, 1)",29243.560899294353
2,"(4, 0, 1, 1, 0, 1)",29244.446804517538
3,"(2, 0, 2, 1, 0, 1)",29245.689903443734
4,"(4, 0, 0, 1, 0, 1)",29246.937485279548
5,"(2, 0, 1, 1, 0, 1)",29248.95478861805
6,"(3, 0, 2, 1, 0, 1)",29250.156050441543
7,"(3, 0, 0, 1, 0, 1)",29251.88490362553
8,"(2, 0, 0, 1, 0, 1)",29253.490837593596
9,"(3, 0, 1, 1, 0, 0)",30104.950539502635
10,"(4, 0, 2, 1, 0, 0)",30106.141139127918
11,"(4, 0, 1, 1, 0, 0)",30109.987868356693
12,"(2, 0, 2, 1, 0, 0)",30134.77681985768
13,"(4, 0, 1, 0, 0, 1)",30205.26805685348
14,"(3, 0, 1, 0, 0, 1)",30207.20060731483
15,"(4, 0, 2, 0, 0, 1)",30210.14647815215
16,"(2, 0, 2, 0, 0, 1)",30220.646031331653
17,"(4, 0, 1, 0, 0, 0)",30488.827176546227
18,"(3, 0, 1, 0, 0, 0)",30489.13260409751
19,"(4, 0, 2, 0, 0, 0)",30490.32408562065
20,"(4, 0, 0, 1, 0, 0)",30493.122291819735
21,"(3, 0, 0, 1, 0, 0)",30513.912444091864
22,"(3, 0, 2, 1, 0, 0)",30526.192561842585
23,"(2, 0, 1, 1, 0, 0)",30532.26837053298
24,"(2, 0, 0, 1, 0, 0)",30577.57273992217
25,"(4, 0, 0, 0, 0, 1)",30651.27105042481
26,"(3, 0, 0, 0, 0, 1)",30695.12807736121
27,"(2, 0, 1, 0, 0, 1)",30730.29697698089
28,"(3, 0, 2, 0, 0, 1)",30734.29697632355
29,"(2, 0, 0, 0, 0, 1)",30791.636214047277
30,"(4, 0, 0, 0, 0, 0)",31003.60958676909
31,"(3, 0, 0, 0, 0, 0)",31078.992991958723
32,"(2, 0, 1, 0, 0, 0)",31134.924136468653
33,"(3, 0, 2, 0, 0, 0)",31136.004374110547
34,"(2, 0, 2, 0, 0, 0)",31137.4423181134
35,"(2, 0, 0, 0, 0, 0)",31220.02824085959
