,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",23532.99729979937
1,"(4, 0, 0, 1, 0, 1)",23533.17769585719
2,"(3, 0, 2, 1, 0, 1)",23533.215413725182
3,"(3, 0, 1, 1, 0, 1)",23533.66673895093
4,"(4, 0, 1, 1, 0, 1)",23535.219423124014
5,"(4, 0, 2, 1, 0, 1)",23535.750504967644
6,"(2, 0, 1, 1, 0, 1)",23541.314741665698
7,"(2, 0, 2, 1, 0, 1)",23546.409030764527
8,"(2, 0, 0, 1, 0, 1)",23586.42172557321
9,"(4, 0, 2, 1, 0, 0)",24153.00865143807
10,"(3, 0, 2, 1, 0, 0)",24175.229936758293
11,"(3, 0, 2, 0, 0, 1)",24196.384831876774
12,"(4, 0, 2, 0, 0, 1)",24214.659563414
13,"(4, 0, 1, 1, 0, 0)",24387.589931044018
14,"(2, 0, 2, 1, 0, 0)",24388.57145491867
15,"(3, 0, 0, 1, 0, 0)",24392.77701405764
16,"(3, 0, 1, 1, 0, 0)",24393.115854543496
17,"(4, 0, 0, 1, 0, 0)",24393.791211193744
18,"(2, 0, 1, 1, 0, 0)",24415.683856414485
19,"(4, 0, 1, 0, 0, 1)",24440.035165304584
20,"(2, 0, 2, 0, 0, 1)",24440.525881608097
21,"(3, 0, 1, 0, 0, 1)",24442.687667006263
22,"(4, 0, 0, 0, 0, 1)",24443.551292060652
23,"(3, 0, 0, 0, 0, 1)",24443.575372248208
24,"(2, 0, 1, 0, 0, 1)",24463.354898649934
25,"(2, 0, 0, 1, 0, 0)",24494.048600846058
26,"(2, 0, 0, 0, 0, 1)",24543.463517751174
27,"(3, 0, 1, 0, 0, 0)",24583.042566664877
28,"(4, 0, 0, 0, 0, 0)",24583.40653501805
29,"(2, 0, 2, 0, 0, 0)",24583.880038073494
30,"(4, 0, 1, 0, 0, 0)",24585.03335742345
31,"(3, 0, 2, 0, 0, 0)",24585.03797890594
32,"(3, 0, 0, 0, 0, 0)",24585.732064079195
33,"(4, 0, 2, 0, 0, 0)",24587.025755751565
34,"(2, 0, 1, 0, 0, 0)",24599.925509958408
35,"(2, 0, 0, 0, 0, 0)",24678.860837776705
