,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26017.467243595205
1,"(3, 0, 2, 1, 0, 1)",26019.34479727509
2,"(4, 0, 1, 1, 0, 1)",26020.635501881472
3,"(3, 0, 1, 1, 0, 1)",26041.248722375
4,"(4, 0, 2, 1, 0, 1)",26044.173406404843
5,"(4, 0, 0, 1, 0, 1)",26091.028743612453
6,"(3, 0, 0, 1, 0, 1)",26096.744800925444
7,"(2, 0, 1, 1, 0, 1)",26114.564695330933
8,"(2, 0, 0, 1, 0, 1)",26148.146447964366
9,"(2, 0, 2, 1, 0, 0)",26372.95641950008
10,"(3, 0, 2, 1, 0, 0)",26374.14882021161
11,"(4, 0, 1, 1, 0, 0)",26379.026283283067
12,"(3, 0, 1, 1, 0, 0)",26383.74703390589
13,"(2, 0, 2, 0, 0, 1)",26387.268794198615
14,"(3, 0, 2, 0, 0, 1)",26388.10020418845
15,"(4, 0, 2, 1, 0, 0)",26389.393455421286
16,"(4, 0, 1, 0, 0, 1)",26389.981514255913
17,"(4, 0, 2, 0, 0, 1)",26396.824801155253
18,"(3, 0, 1, 0, 0, 1)",26397.089203236275
19,"(3, 0, 2, 0, 0, 0)",26458.343006209696
20,"(4, 0, 2, 0, 0, 0)",26458.825580381246
21,"(2, 0, 2, 0, 0, 0)",26459.243365743674
22,"(4, 0, 1, 0, 0, 0)",26459.906168061527
23,"(3, 0, 1, 0, 0, 0)",26465.08092714799
24,"(4, 0, 0, 1, 0, 0)",26606.72740176134
25,"(3, 0, 0, 1, 0, 0)",26611.464896810987
26,"(4, 0, 0, 0, 0, 1)",26625.978955234772
27,"(3, 0, 0, 0, 0, 1)",26630.202116682485
28,"(2, 0, 1, 1, 0, 0)",26631.760085609785
29,"(2, 0, 1, 0, 0, 1)",26649.778213883823
30,"(2, 0, 0, 1, 0, 0)",26669.253123188424
31,"(2, 0, 0, 0, 0, 1)",26687.345098330912
32,"(4, 0, 0, 0, 0, 0)",26710.046836490495
33,"(3, 0, 0, 0, 0, 0)",26713.17750710392
34,"(2, 0, 1, 0, 0, 0)",26730.364289622183
35,"(2, 0, 0, 0, 0, 0)",26767.615446067273
