,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",31646.06502446147
1,"(3, 0, 1, 1, 0, 1)",31647.417159303583
2,"(3, 0, 2, 1, 0, 1)",31647.779032161503
3,"(4, 0, 1, 1, 0, 1)",31648.659253683058
4,"(4, 0, 0, 1, 0, 1)",31652.67814108055
5,"(3, 0, 0, 1, 0, 1)",31653.753880983575
6,"(2, 0, 2, 1, 0, 1)",31658.279101576296
7,"(4, 0, 2, 1, 0, 1)",31676.982130632863
8,"(2, 0, 0, 1, 0, 1)",31687.614065914502
9,"(2, 0, 2, 1, 0, 0)",32168.960914047773
10,"(3, 0, 2, 0, 0, 1)",32180.56984371914
11,"(2, 0, 2, 0, 0, 1)",32183.19783372532
12,"(4, 0, 2, 1, 0, 0)",32187.974120390347
13,"(3, 0, 1, 0, 0, 1)",32200.381201019703
14,"(4, 0, 2, 0, 0, 1)",32202.652113173903
15,"(3, 0, 1, 1, 0, 0)",32205.296669495638
16,"(2, 0, 2, 0, 0, 0)",32239.519966803167
17,"(3, 0, 1, 0, 0, 0)",32253.000683803668
18,"(3, 0, 2, 0, 0, 0)",32254.615064655376
19,"(4, 0, 2, 0, 0, 0)",32257.035832090125
20,"(3, 0, 2, 1, 0, 0)",32348.598936647446
21,"(4, 0, 1, 1, 0, 0)",32535.86606368749
22,"(3, 0, 0, 1, 0, 0)",32536.19592004376
23,"(4, 0, 0, 1, 0, 0)",32537.048414528497
24,"(4, 0, 1, 0, 0, 1)",32559.84983583158
25,"(3, 0, 0, 0, 0, 1)",32560.445900790324
26,"(4, 0, 0, 0, 0, 1)",32561.42611468919
27,"(2, 0, 1, 1, 0, 0)",32562.11512790849
28,"(2, 0, 1, 0, 0, 1)",32582.891440307496
29,"(2, 0, 0, 1, 0, 0)",32621.912726062073
30,"(4, 0, 1, 0, 0, 0)",32634.130655821595
31,"(3, 0, 0, 0, 0, 0)",32635.32049997423
32,"(4, 0, 0, 0, 0, 0)",32636.67232941848
33,"(2, 0, 0, 0, 0, 1)",32643.143833104416
34,"(2, 0, 1, 0, 0, 0)",32649.55503484108
35,"(2, 0, 0, 0, 0, 0)",32710.686567102508
