,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",25543.47618069819
1,"(2, 0, 1, 1, 0, 1)",25547.570091574824
2,"(3, 0, 0, 1, 0, 1)",25549.109804980217
3,"(4, 0, 0, 1, 0, 1)",25550.179651653125
4,"(3, 0, 2, 1, 0, 1)",25550.62680082404
5,"(4, 0, 1, 1, 0, 1)",25552.605988644395
6,"(3, 0, 1, 1, 0, 1)",25554.033981186625
7,"(2, 0, 0, 1, 0, 1)",25557.108434913942
8,"(4, 0, 2, 1, 0, 1)",25562.210716093392
9,"(2, 0, 2, 1, 0, 0)",25902.018951744736
10,"(4, 0, 1, 1, 0, 0)",25905.649903865255
11,"(3, 0, 1, 1, 0, 0)",25907.708452874478
12,"(4, 0, 2, 1, 0, 0)",25914.404458576366
13,"(2, 0, 2, 0, 0, 1)",25915.929420757526
14,"(4, 0, 1, 0, 0, 1)",25917.45105901275
15,"(4, 0, 2, 0, 0, 1)",25918.435348941843
16,"(3, 0, 1, 0, 0, 1)",25920.783718736082
17,"(3, 0, 2, 1, 0, 0)",25967.444221054997
18,"(3, 0, 2, 0, 0, 1)",25977.25451058852
19,"(4, 0, 2, 0, 0, 0)",25984.044585849806
20,"(2, 0, 2, 0, 0, 0)",25986.36821601818
21,"(4, 0, 1, 0, 0, 0)",25987.647860256628
22,"(3, 0, 1, 0, 0, 0)",25992.93138072879
23,"(3, 0, 2, 0, 0, 0)",26052.710036758413
24,"(4, 0, 0, 1, 0, 0)",26388.053674243452
25,"(4, 0, 0, 0, 0, 1)",26408.521177602714
26,"(3, 0, 0, 1, 0, 0)",26412.28266833606
27,"(3, 0, 0, 0, 0, 1)",26434.36592915796
28,"(4, 0, 0, 0, 0, 0)",26495.357457826805
29,"(2, 0, 1, 1, 0, 0)",26514.90623677213
30,"(3, 0, 0, 0, 0, 0)",26527.003933382104
31,"(2, 0, 0, 1, 0, 0)",26527.300268470655
32,"(2, 0, 1, 0, 0, 1)",26542.419055967384
33,"(2, 0, 0, 0, 0, 1)",26554.5660645053
34,"(2, 0, 1, 0, 0, 0)",26647.70421131827
35,"(2, 0, 0, 0, 0, 0)",26658.490748302385
