,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",29409.924633868042
1,"(4, 0, 1, 1, 0, 1)",29419.6412543212
2,"(4, 0, 2, 1, 0, 1)",29422.27274467483
3,"(3, 0, 1, 1, 0, 1)",29423.624575719536
4,"(3, 0, 0, 1, 0, 1)",29447.726104558275
5,"(4, 0, 0, 1, 0, 1)",29447.811915739854
6,"(2, 0, 1, 1, 0, 1)",29458.865101950018
7,"(2, 0, 0, 1, 0, 1)",29482.211598496164
8,"(4, 0, 1, 1, 0, 0)",29560.97930466347
9,"(4, 0, 1, 0, 0, 1)",29562.647965367792
10,"(2, 0, 2, 1, 0, 0)",29562.659532719932
11,"(2, 0, 2, 0, 0, 1)",29567.836722188626
12,"(3, 0, 1, 1, 0, 0)",29579.655149746497
13,"(4, 0, 2, 1, 0, 0)",29583.095536210505
14,"(3, 0, 1, 0, 0, 1)",29584.48826271291
15,"(4, 0, 2, 0, 0, 1)",29587.76992354521
16,"(4, 0, 1, 0, 0, 0)",29615.577838322668
17,"(2, 0, 2, 0, 0, 0)",29620.41992716121
18,"(3, 0, 1, 0, 0, 0)",29637.38335793315
19,"(4, 0, 2, 0, 0, 0)",29641.13708347522
20,"(3, 0, 2, 0, 0, 1)",29751.223787153685
21,"(3, 0, 2, 0, 0, 0)",29797.00976893218
22,"(4, 0, 0, 1, 0, 0)",29829.967350842875
23,"(4, 0, 0, 0, 0, 1)",29837.830030750716
24,"(3, 0, 0, 1, 0, 0)",29846.370579728948
25,"(3, 0, 0, 0, 0, 1)",29854.537456787337
26,"(4, 0, 0, 0, 0, 0)",29898.570627035086
27,"(2, 0, 1, 1, 0, 0)",29908.972376634876
28,"(3, 0, 0, 0, 0, 0)",29915.250079688005
29,"(2, 0, 1, 0, 0, 1)",29918.07550575829
30,"(2, 0, 0, 1, 0, 0)",29947.673758486904
31,"(2, 0, 0, 0, 0, 1)",29957.590428434018
32,"(2, 0, 1, 0, 0, 0)",29979.73373819109
33,"(2, 0, 0, 0, 0, 0)",30021.78473992427
34,"(3, 0, 2, 1, 0, 0)",32675.22126452897
