,parameters,aic
0,"(4, 0, 2, 0, 0, 0)",14.0
1,"(3, 0, 1, 1, 0, 1)",34.82400083578309
2,"(2, 0, 1, 1, 0, 1)",25892.79168501687
3,"(2, 0, 0, 1, 0, 1)",25895.616690652696
4,"(3, 0, 0, 1, 0, 1)",25898.165811476527
5,"(4, 0, 0, 1, 0, 1)",25898.415312935755
6,"(4, 0, 1, 1, 0, 1)",25900.701255641237
7,"(4, 0, 2, 1, 0, 1)",25901.945279983076
8,"(3, 0, 2, 1, 0, 1)",25904.973835435325
9,"(2, 0, 2, 1, 0, 1)",25907.29667207606
10,"(2, 0, 1, 1, 0, 0)",26377.391115430826
11,"(3, 0, 1, 1, 0, 0)",26381.620202811268
12,"(3, 0, 2, 1, 0, 0)",26382.05952497463
13,"(4, 0, 2, 1, 0, 0)",26388.557541460486
14,"(2, 0, 2, 1, 0, 0)",26404.239693581807
15,"(2, 0, 1, 0, 0, 1)",26417.82757574114
16,"(3, 0, 2, 0, 0, 1)",26418.199934904587
17,"(3, 0, 1, 0, 0, 1)",26418.65320725671
18,"(2, 0, 2, 0, 0, 1)",26422.563391271964
19,"(4, 0, 2, 0, 0, 1)",26424.56156494016
20,"(3, 0, 2, 0, 0, 0)",26558.49570143587
21,"(2, 0, 1, 0, 0, 0)",26559.618765386647
22,"(2, 0, 2, 0, 0, 0)",26560.57662437443
23,"(3, 0, 1, 0, 0, 0)",26563.86947749607
24,"(4, 0, 0, 1, 0, 0)",26793.289408110122
25,"(4, 0, 1, 1, 0, 0)",26795.480975117847
26,"(3, 0, 0, 1, 0, 0)",26799.38485359734
27,"(2, 0, 0, 1, 0, 0)",26810.563814146597
28,"(4, 0, 0, 0, 0, 1)",26836.44510138927
29,"(4, 0, 1, 0, 0, 1)",26838.31534644739
30,"(3, 0, 0, 0, 0, 1)",26841.008776167524
31,"(2, 0, 0, 0, 0, 1)",26848.28899199814
32,"(4, 0, 0, 0, 0, 0)",26975.842349862953
33,"(4, 0, 1, 0, 0, 0)",26976.802778597474
34,"(2, 0, 0, 0, 0, 0)",26977.233475887162
35,"(3, 0, 0, 0, 0, 0)",26977.24804374678
