,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",28189.46281735677
1,"(3, 0, 0, 1, 0, 1)",28195.634476116356
2,"(4, 0, 0, 1, 0, 1)",28200.103626606513
3,"(4, 0, 1, 1, 0, 1)",28202.648633805908
4,"(2, 0, 1, 1, 0, 1)",28205.747058053563
5,"(2, 0, 0, 1, 0, 1)",28207.510546146248
6,"(3, 0, 1, 1, 0, 1)",28208.01969643665
7,"(4, 0, 2, 1, 0, 1)",28211.504790530085
8,"(2, 0, 2, 1, 0, 1)",28233.75954351617
9,"(3, 0, 2, 1, 0, 0)",28911.500773107193
10,"(2, 0, 2, 1, 0, 0)",29243.33072416552
11,"(3, 0, 0, 1, 0, 0)",29244.28157332186
12,"(3, 0, 1, 1, 0, 0)",29245.62533125501
13,"(4, 0, 0, 1, 0, 0)",29245.81670305035
14,"(4, 0, 1, 1, 0, 0)",29248.05945923439
15,"(4, 0, 2, 1, 0, 0)",29249.444934420426
16,"(3, 0, 0, 0, 0, 1)",29302.681579353604
17,"(3, 0, 1, 0, 0, 1)",29304.680658592493
18,"(4, 0, 0, 0, 0, 1)",29304.680766406495
19,"(2, 0, 2, 0, 0, 1)",29304.940118462426
20,"(3, 0, 2, 0, 0, 1)",29306.405301642262
21,"(4, 0, 1, 0, 0, 1)",29306.679200722156
22,"(4, 0, 2, 0, 0, 1)",29308.66916619004
23,"(2, 0, 0, 1, 0, 0)",29331.865401295523
24,"(2, 0, 1, 1, 0, 0)",29346.369162381874
25,"(2, 0, 0, 0, 0, 1)",29384.90280209511
26,"(2, 0, 1, 0, 0, 1)",29395.320613016414
27,"(3, 0, 0, 0, 0, 0)",29480.087571282926
28,"(4, 0, 0, 0, 0, 0)",29480.407066048872
29,"(3, 0, 1, 0, 0, 0)",29480.669969900227
30,"(4, 0, 1, 0, 0, 0)",29481.99399377728
31,"(3, 0, 2, 0, 0, 0)",29482.036376540895
32,"(2, 0, 2, 0, 0, 0)",29483.89381877125
33,"(4, 0, 2, 0, 0, 0)",29483.98606029428
34,"(2, 0, 1, 0, 0, 0)",29548.49061300829
35,"(2, 0, 0, 0, 0, 0)",29548.72776937846
