,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",27309.403754573865
1,"(4, 0, 0, 1, 0, 1)",27310.040921958047
2,"(4, 0, 1, 1, 0, 1)",27311.55449635986
3,"(2, 0, 2, 1, 0, 1)",27311.71245357788
4,"(2, 0, 1, 1, 0, 1)",27316.773104533044
5,"(3, 0, 1, 1, 0, 1)",27317.52250856072
6,"(3, 0, 0, 1, 0, 1)",27319.97937320835
7,"(3, 0, 2, 1, 0, 1)",27321.00434662477
8,"(2, 0, 0, 1, 0, 1)",27324.373497974506
9,"(3, 0, 2, 1, 0, 0)",27964.64281398728
10,"(2, 0, 2, 1, 0, 0)",27995.00094292267
11,"(3, 0, 2, 0, 0, 1)",28087.118269807866
12,"(4, 0, 2, 1, 0, 0)",28280.587885159108
13,"(3, 0, 0, 1, 0, 0)",28280.84159703023
14,"(3, 0, 1, 1, 0, 0)",28282.745001433963
15,"(4, 0, 0, 1, 0, 0)",28282.805756940867
16,"(2, 0, 1, 1, 0, 0)",28282.94845950472
17,"(4, 0, 1, 1, 0, 0)",28284.84022538398
18,"(2, 0, 0, 1, 0, 0)",28303.567678580454
19,"(3, 0, 2, 0, 0, 0)",28405.268212808693
20,"(3, 0, 0, 0, 0, 1)",28424.016511172173
21,"(4, 0, 2, 0, 0, 1)",28424.022115416537
22,"(2, 0, 1, 0, 0, 1)",28425.546908137414
23,"(3, 0, 1, 0, 0, 1)",28426.0141179776
24,"(4, 0, 0, 0, 0, 1)",28426.015034865293
25,"(2, 0, 2, 0, 0, 1)",28427.484221103743
26,"(4, 0, 1, 0, 0, 1)",28428.015471797473
27,"(2, 0, 0, 0, 0, 1)",28448.232578515694
28,"(2, 0, 2, 0, 0, 0)",28782.178883747743
29,"(2, 0, 1, 0, 0, 0)",28782.484218085443
30,"(3, 0, 0, 0, 0, 0)",28782.66444278995
31,"(3, 0, 1, 0, 0, 0)",28783.944275788785
32,"(4, 0, 0, 0, 0, 0)",28784.086457017376
33,"(4, 0, 2, 0, 0, 0)",28784.123659454115
34,"(4, 0, 1, 0, 0, 0)",28785.933538829166
35,"(2, 0, 0, 0, 0, 0)",28814.5472731546
