,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",23400.984591194272
1,"(3, 0, 2, 1, 0, 1)",23405.11747403014
2,"(3, 0, 1, 1, 0, 1)",23406.878549058514
3,"(4, 0, 1, 1, 0, 1)",23407.50151478403
4,"(4, 0, 0, 1, 0, 1)",23414.674023422147
5,"(3, 0, 0, 1, 0, 1)",23416.85766718414
6,"(4, 0, 2, 1, 0, 1)",23417.64709813422
7,"(2, 0, 1, 1, 0, 1)",23433.418188840962
8,"(4, 0, 1, 1, 0, 0)",23440.062537366823
9,"(4, 0, 1, 0, 0, 1)",23440.71273430206
10,"(4, 0, 1, 0, 0, 0)",23441.331085780697
11,"(2, 0, 0, 1, 0, 1)",23452.925680310498
12,"(3, 0, 2, 1, 0, 0)",23453.96350325043
13,"(2, 0, 2, 1, 0, 0)",23454.326160128323
14,"(2, 0, 2, 0, 0, 1)",23454.592047833466
15,"(3, 0, 2, 0, 0, 0)",23454.76590358032
16,"(3, 0, 2, 0, 0, 1)",23455.160394632898
17,"(2, 0, 2, 0, 0, 0)",23456.55538973219
18,"(3, 0, 1, 1, 0, 0)",23471.02685983369
19,"(3, 0, 1, 0, 0, 1)",23471.40464710859
20,"(3, 0, 1, 0, 0, 0)",23474.206635111266
21,"(4, 0, 2, 1, 0, 0)",23474.755283533636
22,"(4, 0, 2, 0, 0, 1)",23475.94686342881
23,"(4, 0, 2, 0, 0, 0)",23477.91750639127
24,"(4, 0, 0, 1, 0, 0)",23526.46692462361
25,"(4, 0, 0, 0, 0, 0)",23526.553768969
26,"(4, 0, 0, 0, 0, 1)",23526.6321696759
27,"(3, 0, 0, 1, 0, 0)",23545.94873115493
28,"(3, 0, 0, 0, 0, 1)",23546.076190645614
29,"(3, 0, 0, 0, 0, 0)",23546.34663162994
30,"(2, 0, 1, 1, 0, 0)",23580.11542213161
31,"(2, 0, 1, 0, 0, 1)",23580.387597248115
32,"(2, 0, 1, 0, 0, 0)",23581.55127575892
33,"(2, 0, 0, 1, 0, 0)",23608.611407092245
34,"(2, 0, 0, 0, 0, 1)",23608.9993601385
35,"(2, 0, 0, 0, 0, 0)",23611.28846452382
