,parameters,aic
0,"(4, 0, 1, 1, 0, 1)",25199.698455879705
1,"(4, 0, 2, 1, 0, 1)",25199.713934872037
2,"(3, 0, 1, 1, 0, 1)",25204.888914736217
3,"(2, 0, 2, 1, 0, 1)",25206.434874820145
4,"(2, 0, 0, 1, 0, 1)",25226.955484639086
5,"(3, 0, 0, 1, 0, 1)",25228.22141492997
6,"(2, 0, 1, 1, 0, 1)",25228.378404984232
7,"(4, 0, 0, 1, 0, 1)",25229.18871591166
8,"(3, 0, 2, 1, 0, 1)",25231.781039471025
9,"(4, 0, 2, 1, 0, 0)",25554.8822807041
10,"(3, 0, 1, 1, 0, 0)",25557.756960575396
11,"(4, 0, 1, 1, 0, 0)",25559.488919892567
12,"(2, 0, 2, 1, 0, 0)",25565.28400055011
13,"(4, 0, 2, 0, 0, 1)",25570.2453307746
14,"(3, 0, 1, 0, 0, 1)",25578.546926449344
15,"(4, 0, 1, 0, 0, 1)",25580.033976751
16,"(2, 0, 2, 0, 0, 1)",25584.343615508616
17,"(3, 0, 2, 1, 0, 0)",25669.289751514956
18,"(3, 0, 2, 0, 0, 1)",25684.918770495417
19,"(4, 0, 2, 0, 0, 0)",25712.157081083576
20,"(4, 0, 1, 0, 0, 0)",25727.113317666543
21,"(3, 0, 1, 0, 0, 0)",25727.19948212208
22,"(2, 0, 2, 0, 0, 0)",25734.28130340994
23,"(3, 0, 2, 0, 0, 0)",25826.8096090505
24,"(4, 0, 0, 1, 0, 0)",26066.318851836397
25,"(4, 0, 0, 0, 0, 1)",26103.937183044633
26,"(3, 0, 0, 1, 0, 0)",26139.159729418156
27,"(3, 0, 0, 0, 0, 1)",26185.539969732275
28,"(2, 0, 1, 1, 0, 0)",26203.707824396814
29,"(2, 0, 0, 1, 0, 0)",26204.30084047812
30,"(2, 0, 0, 0, 0, 1)",26255.144967913406
31,"(2, 0, 1, 0, 0, 1)",26255.702250162554
32,"(4, 0, 0, 0, 0, 0)",26279.843526472217
33,"(3, 0, 0, 0, 0, 0)",26375.457579631697
34,"(2, 0, 0, 0, 0, 0)",26447.452327286446
35,"(2, 0, 1, 0, 0, 0)",26449.476383449393
