,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",24236.199686400607
1,"(4, 0, 1, 1, 0, 1)",24238.981056306886
2,"(4, 0, 2, 1, 0, 1)",24239.384052864203
3,"(4, 0, 0, 1, 0, 1)",24241.497472119467
4,"(3, 0, 0, 1, 0, 1)",24242.7305517706
5,"(3, 0, 1, 1, 0, 1)",24243.92135345083
6,"(2, 0, 1, 1, 0, 1)",24250.596954326655
7,"(2, 0, 0, 1, 0, 1)",24276.948655129
8,"(4, 0, 1, 1, 0, 0)",24551.686945318186
9,"(3, 0, 1, 1, 0, 0)",24561.20996965352
10,"(2, 0, 2, 1, 0, 0)",24563.146100584654
11,"(4, 0, 2, 1, 0, 0)",24566.911860906534
12,"(4, 0, 1, 0, 0, 1)",24567.186368359486
13,"(2, 0, 2, 0, 0, 1)",24573.7848301735
14,"(3, 0, 1, 0, 0, 1)",24579.78154232242
15,"(4, 0, 2, 0, 0, 1)",24583.289956513334
16,"(4, 0, 1, 0, 0, 0)",24664.89249412363
17,"(2, 0, 2, 0, 0, 0)",24673.075836349046
18,"(3, 0, 1, 0, 0, 0)",24681.335911818434
19,"(4, 0, 2, 0, 0, 0)",24685.390993579487
20,"(4, 0, 0, 1, 0, 0)",24788.92237976511
21,"(3, 0, 0, 1, 0, 0)",24802.068422035383
22,"(4, 0, 0, 0, 0, 1)",24814.559298864075
23,"(3, 0, 0, 0, 0, 1)",24827.842110424186
24,"(2, 0, 1, 1, 0, 0)",24829.722249033573
25,"(3, 0, 2, 1, 0, 0)",24843.22836453374
26,"(2, 0, 1, 0, 0, 1)",24855.979188277757
27,"(3, 0, 2, 0, 0, 1)",24869.003163529327
28,"(2, 0, 0, 1, 0, 0)",24873.63624834685
29,"(2, 0, 0, 0, 0, 1)",24901.372164158303
30,"(4, 0, 0, 0, 0, 0)",24925.854670524503
31,"(3, 0, 0, 0, 0, 0)",24938.74642964095
32,"(2, 0, 1, 0, 0, 0)",24969.233376147677
33,"(3, 0, 2, 0, 0, 0)",24996.574766150326
34,"(2, 0, 0, 0, 0, 0)",25021.683532705632
35,"(3, 0, 2, 1, 0, 1)",25355.950629985746
