,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",25907.316925019833
1,"(2, 0, 1, 1, 0, 1)",25908.568530660144
2,"(4, 0, 0, 1, 0, 1)",25909.183514839973
3,"(4, 0, 1, 1, 0, 1)",25910.507588584383
4,"(3, 0, 1, 1, 0, 1)",25912.301816473297
5,"(3, 0, 2, 1, 0, 1)",25915.573882578716
6,"(4, 0, 2, 1, 0, 1)",25916.445247632037
7,"(2, 0, 0, 1, 0, 1)",25921.61248809413
8,"(2, 0, 2, 1, 0, 1)",25924.113207657294
9,"(4, 0, 2, 1, 0, 0)",26744.8570210744
10,"(4, 0, 1, 1, 0, 0)",26774.603955728657
11,"(2, 0, 2, 1, 0, 0)",27097.743203682017
12,"(3, 0, 0, 1, 0, 0)",27097.975595685828
13,"(3, 0, 1, 1, 0, 0)",27098.832395730748
14,"(4, 0, 0, 1, 0, 0)",27099.183112332717
15,"(2, 0, 0, 1, 0, 0)",27145.860236335815
16,"(2, 0, 1, 1, 0, 0)",27150.412801011822
17,"(4, 0, 2, 0, 0, 1)",27268.724751667865
18,"(3, 0, 0, 0, 0, 1)",27274.479225567946
19,"(4, 0, 0, 0, 0, 1)",27275.55407708838
20,"(3, 0, 1, 0, 0, 1)",27275.753211186588
21,"(2, 0, 2, 0, 0, 1)",27276.627697640433
22,"(3, 0, 2, 0, 0, 1)",27277.367717787092
23,"(4, 0, 1, 0, 0, 1)",27277.816976502952
24,"(2, 0, 0, 0, 0, 1)",27298.223465542073
25,"(2, 0, 1, 0, 0, 1)",27301.174621730785
26,"(4, 0, 2, 0, 0, 0)",27561.18434833838
27,"(3, 0, 2, 0, 0, 0)",27572.077593170856
28,"(4, 0, 1, 0, 0, 0)",27630.735886550498
29,"(4, 0, 0, 0, 0, 0)",27633.38181609777
30,"(2, 0, 2, 0, 0, 0)",27637.23883650908
31,"(3, 0, 1, 0, 0, 0)",27639.563846231566
32,"(3, 0, 0, 0, 0, 0)",27640.53111628602
33,"(2, 0, 1, 0, 0, 0)",27642.87302245574
34,"(2, 0, 0, 0, 0, 0)",27643.150259262184
