,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",28911.661715445138
1,"(3, 0, 2, 1, 0, 1)",28912.2963257731
2,"(3, 0, 0, 1, 0, 1)",28923.00317344013
3,"(4, 0, 1, 1, 0, 1)",28923.97585535517
4,"(2, 0, 1, 1, 0, 1)",28924.864776536655
5,"(3, 0, 1, 1, 0, 1)",28924.898104719967
6,"(4, 0, 0, 1, 0, 1)",28925.001569344782
7,"(4, 0, 2, 1, 0, 1)",28938.996066810872
8,"(2, 0, 0, 1, 0, 1)",28950.369344918006
9,"(4, 0, 1, 1, 0, 0)",29400.769826054635
10,"(3, 0, 2, 1, 0, 0)",29401.199340677776
11,"(2, 0, 2, 1, 0, 0)",29402.523694803713
12,"(3, 0, 1, 1, 0, 0)",29438.754035018166
13,"(4, 0, 2, 1, 0, 0)",29442.287003026304
14,"(4, 0, 1, 0, 0, 1)",29460.7960858538
15,"(3, 0, 2, 0, 0, 1)",29462.210655892894
16,"(2, 0, 2, 0, 0, 1)",29463.030837981478
17,"(3, 0, 1, 0, 0, 1)",29503.26599141704
18,"(4, 0, 2, 0, 0, 1)",29506.964999192376
19,"(4, 0, 1, 0, 0, 0)",29683.761941171415
20,"(3, 0, 2, 0, 0, 0)",29685.995880909406
21,"(2, 0, 2, 0, 0, 0)",29686.54849501236
22,"(4, 0, 0, 1, 0, 0)",29703.45194686914
23,"(3, 0, 0, 1, 0, 0)",29718.5176634825
24,"(3, 0, 1, 0, 0, 0)",29738.945148960167
25,"(4, 0, 2, 0, 0, 0)",29742.668525945366
26,"(2, 0, 1, 1, 0, 0)",29783.123674117596
27,"(4, 0, 0, 0, 0, 1)",29787.006326706898
28,"(3, 0, 0, 0, 0, 1)",29805.642516055366
29,"(2, 0, 0, 1, 0, 0)",29849.363949955587
30,"(2, 0, 1, 0, 0, 1)",29885.367617485
31,"(2, 0, 0, 0, 0, 1)",29963.792165476272
32,"(4, 0, 0, 0, 0, 0)",30039.478618091773
33,"(3, 0, 0, 0, 0, 0)",30062.148234056604
34,"(2, 0, 1, 0, 0, 0)",30163.740378351165
35,"(2, 0, 0, 0, 0, 0)",30266.27501636722
