,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",26083.378379219037
1,"(3, 0, 2, 1, 0, 1)",26087.588633512212
2,"(4, 0, 0, 1, 0, 1)",26089.584951122706
3,"(3, 0, 0, 1, 0, 1)",26092.946331232044
4,"(2, 0, 1, 1, 0, 1)",26093.356648481305
5,"(2, 0, 0, 1, 0, 1)",26094.43901771557
6,"(3, 0, 1, 1, 0, 1)",26095.301269185085
7,"(2, 0, 2, 1, 0, 1)",26095.408332324074
8,"(4, 0, 1, 1, 0, 1)",26096.938817143753
9,"(2, 0, 2, 1, 0, 0)",26689.16859795588
10,"(3, 0, 1, 1, 0, 0)",26689.38109072198
11,"(3, 0, 2, 1, 0, 0)",26690.982074998054
12,"(2, 0, 1, 1, 0, 0)",26691.307614199726
13,"(4, 0, 2, 1, 0, 0)",26696.835596174107
14,"(4, 0, 1, 1, 0, 0)",26708.226581032526
15,"(3, 0, 2, 0, 0, 1)",26798.371622120703
16,"(4, 0, 2, 0, 0, 1)",26798.65032893905
17,"(2, 0, 1, 0, 0, 1)",26799.831920088876
18,"(2, 0, 2, 0, 0, 1)",26802.02485084928
19,"(3, 0, 0, 1, 0, 0)",27040.158065757092
20,"(4, 0, 0, 1, 0, 0)",27040.7533285373
21,"(2, 0, 0, 1, 0, 0)",27086.495749691087
22,"(4, 0, 1, 0, 0, 1)",27174.129590866734
23,"(3, 0, 0, 0, 0, 1)",27174.49795648092
24,"(4, 0, 0, 0, 0, 1)",27175.67242161058
25,"(3, 0, 1, 0, 0, 1)",27176.33984976803
26,"(3, 0, 2, 0, 0, 0)",27189.305702020156
27,"(4, 0, 2, 0, 0, 0)",27189.560490920823
28,"(2, 0, 0, 0, 0, 1)",27220.893289943575
29,"(2, 0, 2, 0, 0, 0)",27579.69549478153
30,"(3, 0, 1, 0, 0, 0)",27586.166720380355
31,"(4, 0, 1, 0, 0, 0)",27586.424120655054
32,"(3, 0, 0, 0, 0, 0)",27593.777716935598
33,"(4, 0, 0, 0, 0, 0)",27595.766488859692
34,"(2, 0, 0, 0, 0, 0)",27629.977860002946
35,"(2, 0, 1, 0, 0, 0)",27660.93730070582
