,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",25747.62352824767
1,"(2, 0, 1, 1, 0, 1)",25750.223841577736
2,"(3, 0, 2, 1, 0, 1)",25751.684189859887
3,"(3, 0, 0, 1, 0, 1)",25751.774372711094
4,"(4, 0, 1, 1, 0, 1)",25751.909304397355
5,"(2, 0, 2, 1, 0, 1)",25754.594324842357
6,"(2, 0, 0, 1, 0, 1)",25765.99989768971
7,"(3, 0, 1, 1, 0, 1)",25770.22283219533
8,"(4, 0, 2, 1, 0, 1)",25774.56813310817
9,"(4, 0, 1, 1, 0, 0)",26003.826286354986
10,"(4, 0, 1, 0, 0, 1)",26012.93884699289
11,"(2, 0, 2, 1, 0, 0)",26016.578114329302
12,"(3, 0, 1, 1, 0, 0)",26020.914519863105
13,"(4, 0, 2, 1, 0, 0)",26020.9777444898
14,"(3, 0, 2, 1, 0, 0)",26023.709353813105
15,"(4, 0, 2, 0, 0, 1)",26025.347799852265
16,"(2, 0, 2, 0, 0, 1)",26029.814568417827
17,"(3, 0, 1, 0, 0, 1)",26032.215304132307
18,"(3, 0, 2, 0, 0, 1)",26032.84100301334
19,"(4, 0, 1, 0, 0, 0)",26093.66190564163
20,"(4, 0, 2, 0, 0, 0)",26103.47692135761
21,"(2, 0, 2, 0, 0, 0)",26114.868309251986
22,"(3, 0, 1, 0, 0, 0)",26118.725354816197
23,"(3, 0, 2, 0, 0, 0)",26119.661444811434
24,"(4, 0, 0, 1, 0, 0)",26416.745820293923
25,"(3, 0, 0, 1, 0, 0)",26428.68676787155
26,"(4, 0, 0, 0, 0, 1)",26433.31058078822
27,"(3, 0, 0, 0, 0, 1)",26445.88368831422
28,"(4, 0, 0, 0, 0, 0)",26524.807780354866
29,"(3, 0, 0, 0, 0, 0)",26538.173042123577
30,"(2, 0, 0, 1, 0, 0)",26567.147073573302
31,"(2, 0, 1, 1, 0, 0)",26583.44968437015
32,"(2, 0, 0, 0, 0, 1)",26592.48281826765
33,"(2, 0, 1, 0, 0, 1)",26610.581545576777
34,"(2, 0, 0, 0, 0, 0)",26700.475358031912
35,"(2, 0, 1, 0, 0, 0)",26719.680859270695
