,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",30251.25489252421
1,"(4, 0, 0, 1, 0, 1)",30251.82967415387
2,"(3, 0, 1, 1, 0, 1)",30252.33903406865
3,"(4, 0, 1, 1, 0, 1)",30253.176609827275
4,"(3, 0, 2, 1, 0, 1)",30255.939920505192
5,"(2, 0, 2, 1, 0, 1)",30261.570315537374
6,"(2, 0, 1, 1, 0, 1)",30261.681677618406
7,"(4, 0, 2, 1, 0, 1)",30272.962724129768
8,"(2, 0, 0, 1, 0, 1)",30284.40204046818
9,"(4, 0, 1, 1, 0, 0)",30838.85118126619
10,"(2, 0, 2, 1, 0, 0)",30847.488276663855
11,"(3, 0, 2, 1, 0, 0)",30848.9795710432
12,"(3, 0, 1, 1, 0, 0)",30875.180076927543
13,"(4, 0, 2, 1, 0, 0)",30875.801231075307
14,"(4, 0, 1, 0, 0, 1)",30922.625832963175
15,"(2, 0, 2, 0, 0, 1)",30934.515282068045
16,"(3, 0, 2, 0, 0, 1)",30935.62771004588
17,"(4, 0, 2, 0, 0, 1)",30958.95768284491
18,"(3, 0, 1, 0, 0, 1)",30965.33428507562
19,"(4, 0, 0, 1, 0, 0)",31142.23388546872
20,"(3, 0, 0, 1, 0, 0)",31186.655504687136
21,"(4, 0, 1, 0, 0, 0)",31191.571147105555
22,"(3, 0, 2, 0, 0, 0)",31207.545541510135
23,"(2, 0, 2, 0, 0, 0)",31208.440756983542
24,"(4, 0, 2, 0, 0, 0)",31231.952887998046
25,"(3, 0, 1, 0, 0, 0)",31246.442446805395
26,"(4, 0, 0, 0, 0, 1)",31263.10947806439
27,"(2, 0, 1, 1, 0, 0)",31270.22817287659
28,"(2, 0, 0, 1, 0, 0)",31319.920108792863
29,"(3, 0, 0, 0, 0, 1)",31323.772279259694
30,"(2, 0, 1, 0, 0, 1)",31439.172922567
31,"(2, 0, 0, 0, 0, 1)",31504.028833510736
32,"(4, 0, 0, 0, 0, 0)",31577.82004546803
33,"(3, 0, 0, 0, 0, 0)",31659.320154548317
34,"(2, 0, 1, 0, 0, 0)",31822.94745419956
35,"(2, 0, 0, 0, 0, 0)",31919.13130022113
