,parameters,aic
0,"(3, 0, 1, 1, 0, 1)",24021.87155277065
1,"(4, 0, 2, 1, 0, 1)",24022.66572798776
2,"(4, 0, 0, 1, 0, 1)",24025.270836358963
3,"(3, 0, 0, 1, 0, 1)",24025.67536500664
4,"(2, 0, 1, 1, 0, 1)",24026.967956098346
5,"(3, 0, 2, 1, 0, 1)",24027.130062518947
6,"(4, 0, 1, 1, 0, 1)",24027.491012076687
7,"(2, 0, 0, 1, 0, 1)",24030.861049104147
8,"(2, 0, 2, 1, 0, 1)",24032.424269784715
9,"(3, 0, 1, 1, 0, 0)",24470.108218640868
10,"(4, 0, 2, 0, 0, 1)",24492.5696053152
11,"(3, 0, 1, 0, 0, 1)",24498.849142034294
12,"(3, 0, 1, 0, 0, 0)",24615.772823856845
13,"(3, 0, 0, 1, 0, 0)",24740.164343605422
14,"(4, 0, 0, 1, 0, 0)",24740.575214294084
15,"(2, 0, 1, 1, 0, 0)",24741.082850355197
16,"(2, 0, 2, 1, 0, 0)",24741.260012997
17,"(4, 0, 1, 1, 0, 0)",24742.681924492408
18,"(3, 0, 2, 1, 0, 0)",24742.860928753686
19,"(2, 0, 0, 1, 0, 0)",24744.99580806784
20,"(4, 0, 2, 1, 0, 0)",24746.477671826844
21,"(3, 0, 0, 0, 0, 1)",24771.963066635057
22,"(2, 0, 1, 0, 0, 1)",24772.587484916552
23,"(4, 0, 0, 0, 0, 1)",24772.92102772502
24,"(2, 0, 2, 0, 0, 1)",24773.143441905897
25,"(4, 0, 1, 0, 0, 1)",24774.967411375703
26,"(3, 0, 2, 0, 0, 1)",24775.058209450515
27,"(2, 0, 0, 0, 0, 1)",24775.657279083745
28,"(3, 0, 0, 0, 0, 0)",24912.02102053434
29,"(2, 0, 1, 0, 0, 0)",24912.242781307617
30,"(2, 0, 2, 0, 0, 0)",24913.583822878307
31,"(4, 0, 0, 0, 0, 0)",24913.787012287485
32,"(2, 0, 0, 0, 0, 0)",24913.926150575564
33,"(3, 0, 2, 0, 0, 0)",24915.52191894161
34,"(4, 0, 1, 0, 0, 0)",24915.613370426716
35,"(4, 0, 2, 0, 0, 0)",24916.532294788904
