,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",23244.59801703637
1,"(2, 0, 1, 1, 0, 1)",23244.957099502368
2,"(2, 0, 2, 1, 0, 1)",23245.781421255895
3,"(4, 0, 0, 1, 0, 1)",23246.190975288446
4,"(3, 0, 1, 1, 0, 1)",23247.884321338362
5,"(3, 0, 2, 1, 0, 1)",23250.901326138734
6,"(4, 0, 1, 1, 0, 1)",23251.42478421727
7,"(2, 0, 0, 1, 0, 1)",23253.183021038087
8,"(4, 0, 2, 1, 0, 1)",23265.269658490484
9,"(3, 0, 1, 1, 0, 0)",23915.851738356178
10,"(4, 0, 2, 1, 0, 0)",23921.16278887879
11,"(4, 0, 1, 1, 0, 0)",23926.367096733495
12,"(2, 0, 2, 1, 0, 0)",23959.26055310229
13,"(4, 0, 1, 0, 0, 1)",24000.712384846986
14,"(3, 0, 1, 0, 0, 1)",24002.070724340403
15,"(4, 0, 2, 0, 0, 1)",24005.71469825875
16,"(3, 0, 2, 1, 0, 0)",24141.464862812918
17,"(3, 0, 2, 0, 0, 1)",24158.0230488469
18,"(4, 0, 0, 1, 0, 0)",24249.897402828046
19,"(3, 0, 0, 1, 0, 0)",24256.131365235728
20,"(3, 0, 1, 0, 0, 0)",24265.882590426696
21,"(4, 0, 2, 0, 0, 0)",24270.341266289237
22,"(2, 0, 1, 1, 0, 0)",24275.912233967072
23,"(2, 0, 0, 1, 0, 0)",24311.292129966965
24,"(3, 0, 2, 0, 0, 0)",24332.699978003584
25,"(4, 0, 0, 0, 0, 1)",24365.640000187763
26,"(3, 0, 0, 0, 0, 1)",24372.246938633056
27,"(2, 0, 1, 0, 0, 1)",24391.802564969028
28,"(2, 0, 0, 0, 0, 1)",24431.643360331724
29,"(2, 0, 2, 0, 0, 1)",24535.53110176637
30,"(4, 0, 0, 0, 0, 0)",24664.978215917326
31,"(3, 0, 0, 0, 0, 0)",24671.28061997955
32,"(4, 0, 1, 0, 0, 0)",24675.278088767616
33,"(2, 0, 1, 0, 0, 0)",24690.02858710516
34,"(2, 0, 2, 0, 0, 0)",24692.60549831694
35,"(2, 0, 0, 0, 0, 0)",24742.140972930294
