,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",17495.426273827532
1,"(4, 0, 2, 1, 0, 1)",17502.92630472639
2,"(4, 0, 1, 1, 0, 1)",17503.49080263942
3,"(3, 0, 1, 1, 0, 1)",17504.267313650183
4,"(3, 0, 0, 1, 0, 1)",17504.513815664537
5,"(2, 0, 1, 1, 0, 1)",17505.93586190709
6,"(4, 0, 0, 1, 0, 1)",17506.1678846862
7,"(3, 0, 2, 1, 0, 1)",17509.30236348285
8,"(2, 0, 0, 1, 0, 1)",17516.665418015542
9,"(4, 0, 2, 1, 0, 0)",17889.107733191373
10,"(4, 0, 2, 0, 0, 1)",17916.863178425836
11,"(2, 0, 2, 1, 0, 0)",18084.733467524256
12,"(3, 0, 2, 1, 0, 0)",18085.69471054982
13,"(2, 0, 1, 1, 0, 0)",18086.814171730406
14,"(3, 0, 0, 1, 0, 0)",18087.407728469898
15,"(3, 0, 1, 1, 0, 0)",18088.84660651575
16,"(4, 0, 0, 1, 0, 0)",18089.269231156246
17,"(4, 0, 1, 1, 0, 0)",18090.778028882432
18,"(2, 0, 0, 1, 0, 0)",18098.823259417924
19,"(2, 0, 2, 0, 0, 1)",18123.15791515681
20,"(2, 0, 1, 0, 0, 1)",18124.306684405437
21,"(4, 0, 1, 0, 0, 1)",18124.41674127742
22,"(3, 0, 2, 0, 0, 1)",18124.622871858508
23,"(3, 0, 0, 0, 0, 1)",18125.3833485266
24,"(3, 0, 1, 0, 0, 1)",18126.19529027313
25,"(4, 0, 0, 0, 0, 1)",18126.985848618653
26,"(2, 0, 0, 0, 0, 1)",18135.00583773026
27,"(2, 0, 2, 0, 0, 0)",18253.21129542551
28,"(3, 0, 1, 0, 0, 0)",18253.408843319994
29,"(2, 0, 1, 0, 0, 0)",18253.92895951469
30,"(4, 0, 1, 0, 0, 0)",18254.952359576742
31,"(3, 0, 2, 0, 0, 0)",18254.960257923707
32,"(3, 0, 0, 0, 0, 0)",18255.69413983956
33,"(4, 0, 0, 0, 0, 0)",18256.010247421014
34,"(4, 0, 2, 0, 0, 0)",18256.951479951153
35,"(2, 0, 0, 0, 0, 0)",18261.44102942129
