,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26327.66238394308
1,"(4, 0, 1, 1, 0, 1)",26328.47532435085
2,"(3, 0, 0, 1, 0, 1)",26329.389974163074
3,"(4, 0, 0, 1, 0, 1)",26329.604238336688
4,"(3, 0, 1, 1, 0, 1)",26331.88496088481
5,"(2, 0, 2, 1, 0, 1)",26338.53673115103
6,"(4, 0, 2, 1, 0, 1)",26342.806489161958
7,"(2, 0, 1, 1, 0, 1)",26356.31528672603
8,"(2, 0, 0, 1, 0, 1)",26371.539484965084
9,"(2, 0, 2, 1, 0, 0)",26990.488648082373
10,"(4, 0, 1, 1, 0, 0)",26992.73277397048
11,"(4, 0, 2, 1, 0, 0)",27000.14890913813
12,"(3, 0, 1, 1, 0, 0)",27006.458280676066
13,"(3, 0, 2, 1, 0, 0)",27031.32834136682
14,"(4, 0, 1, 0, 0, 1)",27032.31673822654
15,"(2, 0, 2, 0, 0, 1)",27042.519640769024
16,"(3, 0, 1, 0, 0, 1)",27051.977665028386
17,"(4, 0, 2, 0, 0, 1)",27052.83163776975
18,"(3, 0, 2, 0, 0, 1)",27081.016456065136
19,"(2, 0, 2, 0, 0, 0)",27196.214091045418
20,"(4, 0, 0, 1, 0, 0)",27306.127902414184
21,"(3, 0, 0, 1, 0, 0)",27326.89053442129
22,"(4, 0, 0, 0, 0, 1)",27369.58075390517
23,"(3, 0, 0, 0, 0, 1)",27390.047460523623
24,"(2, 0, 1, 1, 0, 0)",27425.987073861113
25,"(2, 0, 0, 1, 0, 0)",27435.874680037752
26,"(2, 0, 1, 0, 0, 1)",27486.636005890785
27,"(2, 0, 0, 0, 0, 1)",27501.840178027956
28,"(3, 0, 2, 0, 0, 0)",27526.84901977754
29,"(3, 0, 1, 0, 0, 0)",27530.33046708593
30,"(4, 0, 0, 0, 0, 0)",27531.398886358093
31,"(4, 0, 1, 0, 0, 0)",27531.636258128816
32,"(4, 0, 2, 0, 0, 0)",27533.906201919428
33,"(3, 0, 0, 0, 0, 0)",27549.56366683122
34,"(2, 0, 1, 0, 0, 0)",27640.980727798134
35,"(2, 0, 0, 0, 0, 0)",27666.904970441192
