,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",16731.57345757727
1,"(2, 0, 2, 1, 0, 1)",16735.30957989821
2,"(3, 0, 0, 1, 0, 1)",16738.158008857492
3,"(2, 0, 1, 1, 0, 1)",16738.834282822543
4,"(4, 0, 0, 1, 0, 1)",16740.031596756453
5,"(4, 0, 2, 1, 0, 1)",16742.907788110108
6,"(4, 0, 1, 1, 0, 1)",16744.216774604713
7,"(3, 0, 1, 1, 0, 1)",16748.18189886022
8,"(2, 0, 0, 1, 0, 1)",16753.881390416132
9,"(2, 0, 2, 1, 0, 0)",17023.405457076944
10,"(2, 0, 2, 0, 0, 1)",17030.281684517373
11,"(3, 0, 2, 0, 0, 1)",17038.23481713794
12,"(3, 0, 2, 1, 0, 0)",17051.339282497356
13,"(3, 0, 2, 0, 0, 0)",17082.61039191656
14,"(2, 0, 2, 0, 0, 0)",17093.05067728757
15,"(3, 0, 0, 1, 0, 0)",17286.5770104751
16,"(3, 0, 1, 1, 0, 0)",17288.573929777256
17,"(4, 0, 0, 1, 0, 0)",17288.57532477492
18,"(2, 0, 1, 1, 0, 0)",17288.79282135299
19,"(4, 0, 1, 1, 0, 0)",17290.542202425742
20,"(4, 0, 2, 1, 0, 0)",17292.284712256424
21,"(3, 0, 0, 0, 0, 1)",17295.21841160046
22,"(2, 0, 1, 0, 0, 1)",17297.028278910893
23,"(3, 0, 1, 0, 0, 1)",17297.193411747925
24,"(4, 0, 0, 0, 0, 1)",17297.20352024293
25,"(4, 0, 1, 0, 0, 1)",17299.165503997163
26,"(4, 0, 2, 0, 0, 1)",17300.65573472812
27,"(2, 0, 0, 1, 0, 0)",17309.85932349479
28,"(2, 0, 0, 0, 0, 1)",17317.422813609755
29,"(3, 0, 0, 0, 0, 0)",17361.40567213025
30,"(2, 0, 1, 0, 0, 0)",17361.795412485917
31,"(3, 0, 1, 0, 0, 0)",17363.143941802227
32,"(4, 0, 0, 0, 0, 0)",17363.231240043333
33,"(4, 0, 1, 0, 0, 0)",17365.242800866195
34,"(4, 0, 2, 0, 0, 0)",17366.30424931271
35,"(2, 0, 0, 0, 0, 0)",17379.317906562454
