,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",28184.985592345212
1,"(2, 0, 1, 1, 0, 1)",28192.44128698166
2,"(2, 0, 2, 1, 0, 1)",28193.721520718555
3,"(4, 0, 0, 1, 0, 1)",28193.74944561381
4,"(3, 0, 0, 1, 0, 1)",28194.912312252716
5,"(4, 0, 1, 1, 0, 1)",28197.59928159129
6,"(2, 0, 0, 1, 0, 1)",28203.24657715796
7,"(3, 0, 1, 1, 0, 1)",28206.0559982346
8,"(2, 0, 2, 1, 0, 0)",28804.19792695492
9,"(3, 0, 1, 1, 0, 0)",28815.525291172948
10,"(4, 0, 2, 1, 0, 0)",28817.77663897525
11,"(4, 0, 1, 1, 0, 0)",28829.458258514976
12,"(2, 0, 2, 0, 0, 1)",28837.96957900301
13,"(3, 0, 1, 0, 0, 1)",28846.868422376232
14,"(4, 0, 1, 0, 0, 1)",28846.932059457577
15,"(4, 0, 2, 0, 0, 1)",28849.841302812096
16,"(2, 0, 2, 0, 0, 0)",28959.504145973206
17,"(3, 0, 1, 0, 0, 0)",28963.240549247537
18,"(4, 0, 1, 0, 0, 0)",28964.77893832239
19,"(4, 0, 2, 0, 0, 0)",28972.270762583532
20,"(4, 0, 0, 1, 0, 0)",29243.454510466152
21,"(3, 0, 0, 1, 0, 0)",29252.542119870763
22,"(4, 0, 0, 0, 0, 1)",29285.386320846534
23,"(3, 0, 0, 0, 0, 1)",29294.94907343079
24,"(2, 0, 1, 1, 0, 0)",29302.874943437724
25,"(2, 0, 0, 1, 0, 0)",29329.83530074395
26,"(2, 0, 1, 0, 0, 1)",29341.808396343706
27,"(2, 0, 0, 0, 0, 1)",29369.473505909988
28,"(4, 0, 0, 0, 0, 0)",29417.735380806887
29,"(3, 0, 0, 0, 0, 0)",29428.023499721457
30,"(3, 0, 2, 1, 0, 0)",29434.7080576613
31,"(3, 0, 2, 0, 0, 0)",29438.921110814408
32,"(2, 0, 1, 0, 0, 0)",29467.17942374141
33,"(3, 0, 2, 0, 0, 1)",29475.574273914946
34,"(2, 0, 0, 0, 0, 0)",29497.665696281245
35,"(3, 0, 2, 1, 0, 1)",30343.765753826596
