sno,lasso,ridge,rf,arima,ha_rmse,ma_rmse_12,ma_rmse_3,ma_rmse_6,tot
231,0.103038147,0.103442272,0.102742324,0.161736834,0.1900772608141405,0.19420448581192912,0.14270726391107438,0.1667002129879555,1.0
232,0.081046292,0.080750028,0.082764137,0.129415953,0.2243469477751555,0.20512928255604979,0.15760267722895674,0.18646766154112868,1.0
233,0.043968133,0.043774213,0.044268646,0.06990637,0.1482627585431932,0.10304184802974019,0.06739126120578474,0.08407330225235642,1.0
234,0.08788208,0.088748105,0.092393891,0.138079199,0.2853580025545848,0.278581814084303,0.17671826232308827,0.22374653367695016,1.0
235,0.114473588,0.11461617,0.117159677,0.16828894,0.17202883322051252,0.16174967650683655,0.142242717807468,0.1518553231620632,1.0
236,0.101530877,0.100846464,0.101749395,0.162414226,0.23885350378794884,0.26510031449408616,0.16219946567665589,0.2112788107794127,1.0
238,0.108232372,0.107888643,0.107171355,0.158276943,0.17986638336247832,0.18840516227196122,0.1500469996380072,0.1670435605426492,1.0
241,0.11406727,0.115373819,0.114655398,0.169588961,0.2387698246228726,0.2682444787289569,0.16321043786657846,0.2090510222541703,1.0
242,0.100018454,0.100409081,0.100225311,0.147558056,0.17782472134866484,0.14745742111507992,0.12151116850754191,0.13391933123461464,1.0
243,0.081225616,0.080858327,0.082803206,0.12442421,0.17418877059459234,0.170036664306948,0.11564550374786733,0.1393058058795412,1.0
244,0.099531151,0.099698666,0.099294659,0.156504966,0.1993401868705986,0.18993349521330216,0.14190271339755342,0.1651589845745698,1.0
245,0.12316173,0.123059378,0.127534434,0.17614347,0.21444334964896836,0.22649075296381682,0.1616553688171315,0.18863199518009158,1.0
246,0.045620105,0.045525038,0.047066663,0.073983499,0.13747980101306984,0.0946304362286022,0.0663074705329092,0.08149703740375587,1.0
247,0.065294033,0.066331143,0.065872672,0.105908691,0.1991006580087484,0.17712860303557276,0.10206295390822906,0.13729873218522082,1.0
248,0.113601822,0.113245384,0.116818999,0.164544618,0.22545382445679796,0.23735912733762854,0.15380788168816098,0.19368128217423852,1.0
249,0.138736354,0.139406152,0.143592435,0.20344557,0.2213938982245416,0.22455482438733582,0.18159785344888657,0.2044200512865394,1.0
250,0.091451681,0.091947329,0.092902373,0.14857414,0.21277764947873765,0.19658813349609677,0.13951650991125303,0.1698915717969838,1.0
251,0.113067705,0.114614044,0.112639787,0.159514211,0.24739221956508275,0.26201265761601933,0.16193918120047085,0.20551917808942607,1.0
252,0.111113807,0.111211902,0.115065756,0.167098134,0.19928185869115164,0.1894721108024433,0.15035879610633363,0.16551151156560517,1.0
253,0.107905285,0.107816362,0.110049477,0.16833534,0.22442809130102442,0.25127592296968565,0.1691132393535011,0.20867156991546942,1.0
254,0.070191114,0.07067609,0.071132667,0.11845324,0.18814345467421245,0.19234146459190077,0.11364720729342725,0.1494261587813503,1.0
255,0.124460195,0.124250105,0.126240137,0.188039999,0.22459005402036852,0.23218509985091934,0.17111694461737958,0.20003256748357465,1.0
256,0.068054135,0.068009787,0.069602898,0.110224344,0.21488195486431058,0.18326857808141908,0.1172975149495567,0.14887618620585677,1.0
257,0.099783142,0.099059549,0.099502194,0.155519197,0.2285747168955122,0.25676128771750983,0.1600258534739396,0.2011411568428381,1.0
258,0.097695474,0.098005742,0.098535603,0.163597615,0.20257859290848793,0.20670963513806315,0.14868558530590675,0.1811868580352598,1.0
259,0.117231268,0.118034635,0.117495142,0.174154603,0.20529797533725427,0.18214221382947973,0.1532454685080106,0.1729672111796813,1.0
260,0.059848235,0.059780214,0.061187337,0.096057322,0.16819473242110183,0.12438253065306332,0.08723841621372894,0.10758807501693464,1.0
261,0.093764855,0.092803767,0.094158397,0.153486485,0.26010931884930555,0.30081382530749645,0.16624971870921423,0.22619027019099527,1.0
262,0.093508143,0.093515182,0.093592379,0.142105667,0.2058527211855523,0.21063832788435813,0.13575911669854293,0.16910523703836847,1.0
263,0.105102703,0.104688362,0.107301139,0.159420457,0.18390175928299798,0.18446870340537724,0.14146053471472791,0.16530559363561337,1.0
265,0.05501183,0.055274873,0.057114156,0.088022133,0.16457159708442334,0.13011645003554317,0.08164098717912921,0.10412783189346796,1.0
266,0.107994192,0.108148367,0.110359655,0.160112582,0.19120477132353259,0.1973427415052836,0.1409571252312738,0.16494719049210893,1.0
267,0.075672306,0.075446313,0.076014968,0.118423917,0.17571721241297272,0.15513415992387516,0.10475777061851738,0.13069046431319897,1.0
268,0.092951509,0.093014013,0.094525144,0.147246829,0.1927507280023799,0.18154345097808702,0.12990259005146956,0.1516880488881905,1.0
269,0.06116299,0.061113234,0.061348254,0.096521277,0.13936294829201643,0.11817670981593463,0.0838992383500221,0.10176933810840168,1.0
270,0.123260513,0.122673716,0.121424801,0.179498594,0.23568846927712256,0.2661375080543272,0.1779661928635767,0.2188144649335969,1.0
271,0.112313234,0.11298532,0.111528094,0.171041935,0.17466253880750648,0.17136695934516735,0.14409415782330764,0.15836423946302072,1.0
272,0.081172799,0.081536146,0.082346328,0.125553575,0.17146869135588821,0.17475979717716253,0.11489935857086607,0.14096206565934147,1.0
273,0.110184209,0.108645836,0.107069119,0.162977621,0.23833386625893443,0.27166357178515077,0.16466019970167592,0.21423660387361634,1.0
274,0.087792608,0.087704437,0.087524984,0.137171627,0.17782704430970298,0.15229002630858965,0.12399557892211224,0.14320141822102556,1.0
275,0.092866297,0.093088138,0.09476502,0.146620514,0.21027014807225233,0.17122387489501303,0.13296050617280147,0.15624132163343038,1.0
276,0.09775855,0.098423134,0.099434318,0.155827534,0.24322457662947708,0.2676820370989961,0.15398527279460855,0.20496836908360772,1.0
277,0.115300482,0.115136625,0.115776635,0.166267218,0.189369329733167,0.18583936414859842,0.1456807225346418,0.16218986989427625,1.0
278,0.074338022,0.074150384,0.074889192,0.128985497,0.18910473857164864,0.1998394330257255,0.12712579173298083,0.1611316691543094,1.0
279,0.116424001,0.115861465,0.119590319,0.181516266,0.20738151972432686,0.19812770371956692,0.17707653359964615,0.1908482724659133,1.0
280,0.129482105,0.126219873,0.126696987,0.184179963,0.22289746384674783,0.25339562599995835,0.17720926479841106,0.21146905045448686,1.0
281,0.089252122,0.089460252,0.089261204,0.138138766,0.1772245537167563,0.16746591367151215,0.12019587371467184,0.14427678398795235,1.0
282,0.125310105,0.12648108,0.127686759,0.189062384,0.21204639729138672,0.21173374445834675,0.16648639856346997,0.18469997967159776,1.0
283,0.059076483,0.059263034,0.059397596,0.093698081,0.1602152688181979,0.11174389683423357,0.07980320933014201,0.0956617177481505,1.0
284,0.065766366,0.065818614,0.068157171,0.102464805,0.21067382261082904,0.20245292000713752,0.13679606194106547,0.16801842302279463,1.0
285,0.113800895,0.113694902,0.113767925,0.171271248,0.2217815149867708,0.24778454533588853,0.1604558499550153,0.19811655748057072,1.0
286,0.075887075,0.075550536,0.075441113,0.119278464,0.13875762239096237,0.14090925293969844,0.10819492751926328,0.12585439627601647,1.0
287,0.097135439,0.096469258,0.099719408,0.150590102,0.2225324008426443,0.24035746402945768,0.1436696658516179,0.18508800752203497,1.0
288,0.082388703,0.082079724,0.082578805,0.136045916,0.19765908953109557,0.20586964780745098,0.13344980656529437,0.16902323151807355,1.0
289,0.131302939,0.1315557,0.127177834,0.186931389,0.22831342426681492,0.24513697384397481,0.16838755359698251,0.2019564535204405,1.0
290,0.101462314,0.101791764,0.102039886,0.158594264,0.21263284002626814,0.22596732624214955,0.14344340851944234,0.17973079382274876,1.0
291,0.121147421,0.121834653,0.120877282,0.17616473,0.2089283640169378,0.17324572409583344,0.1631793163743936,0.17562630836848925,1.0
292,0.077367419,0.077357678,0.077641669,0.121173956,0.18354761029668457,0.14971327315650174,0.10710972002658112,0.1278283863946899,1.0
293,0.134197472,0.135237733,0.137888201,0.19904493,0.22574685672690661,0.2254212169070544,0.17629823574499845,0.19815121314014414,1.0
294,0.106090263,0.107150923,0.105952914,0.166074595,0.197979436554053,0.19457914245798966,0.14377237674076648,0.16848163371668617,1.0
295,0.129349203,0.129591384,0.131294371,0.189052932,0.22005069473554073,0.23072351223582027,0.17073919196471177,0.19902084291959118,1.0
296,0.096721997,0.097035488,0.09608015,0.145996851,0.20069186911670805,0.18566455191746964,0.13138521843582426,0.15650227634197922,1.0
297,0.109851464,0.109322135,0.108437881,0.160180056,0.1989192113457867,0.1972483212672065,0.14310498348206047,0.16741136339422688,1.0
298,0.105649794,0.105152005,0.107808524,0.156197645,0.17508492457410446,0.17709511837771946,0.1419851693488281,0.16223541981612252,1.0
299,0.082058262,0.08184684,0.083603517,0.128762263,0.17770648038453565,0.15783930939965854,0.1136210096630695,0.13355924359835444,1.0
300,0.115785391,0.115805152,0.116824162,0.174280521,0.19489246142733507,0.18800855573633773,0.15080575979962826,0.16641769729992087,1.0
301,0.127513524,0.127652593,0.130805595,0.185866563,0.1819108531585562,0.18276830916227005,0.16204309680708767,0.17762019279771818,1.0
302,0.071818831,0.072399541,0.073049534,0.115823338,0.18054073521228858,0.17295441710028486,0.10833455860638075,0.13889512525377928,1.0
303,0.127130006,0.127022665,0.124216813,0.165516797,0.20775243648682276,0.2085109115889951,0.15329743014095668,0.17378034330213168,1.0
304,0.118925344,0.119946948,0.121546964,0.180852176,0.21802300070242575,0.2251154952442201,0.16914180429372255,0.19641299439917353,1.0
305,0.107495318,0.10763563,0.107064701,0.166881971,0.24186572539748222,0.27278718376036165,0.16734698780201543,0.21455006886903694,1.0
307,0.117875567,0.117737894,0.117630885,0.171612447,0.18632153214412653,0.1867401275396419,0.1529942298111905,0.17086991528600468,1.0
308,0.135551005,0.135813257,0.133372515,0.195446428,0.21075457141364448,0.22756766780049817,0.17690531374669882,0.19983152300396323,1.0
309,0.083734862,0.084608217,0.085470077,0.129414675,0.18102712684565994,0.17279040597157624,0.11953016490326886,0.14292313275261673,1.0
310,0.101613717,0.101610171,0.102230266,0.162716266,0.19511026723429617,0.19030965279974518,0.14592077241819035,0.1649918106424316,1.0
312,0.12971861,0.13094594,0.134566684,0.201485828,0.2451718244719343,0.2380964911698636,0.19526147983513567,0.22897607360612487,1.0
314,0.119998677,0.120308416,0.118731774,0.17564859,0.20302911693793207,0.21901471923937033,0.1640063700237123,0.1874723951132667,1.0
315,0.096025838,0.096332484,0.095845432,0.151542851,0.18854396005426227,0.18311108264311052,0.1335999633790635,0.15777479955482443,1.0
316,0.101272251,0.101524965,0.103132532,0.154398498,0.16787326463043103,0.17142368029771682,0.134402844556189,0.1513160496577645,1.0
317,0.093097514,0.092454049,0.092572752,0.142842588,0.20571809226887983,0.224621917936532,0.1376657407569111,0.17490002414453254,1.0
318,0.103522305,0.104475349,0.103323262,0.153385164,0.16946607277089665,0.17634164188095391,0.1358996937845475,0.15394870358651427,1.0
319,0.081908461,0.08185727,0.08412672,0.132232564,0.18103369639677083,0.172915203281271,0.12053523625417811,0.1498381676358653,1.0
320,0.128386664,0.129130101,0.130826731,0.186725567,0.2019754658497189,0.18036506694975865,0.1636821755038095,0.17301804486542102,1.0
321,0.092936204,0.092443121,0.093234614,0.145343539,0.19621393114080407,0.21381024297779416,0.13611785567094234,0.16904278402020742,1.0
322,0.105090151,0.10509718,0.105960119,0.165640408,0.1901909502416896,0.18075642377421494,0.14019165301135578,0.16184684786773515,1.0
323,0.101161755,0.101019508,0.102091141,0.154063468,0.19886519285800835,0.20508128653622146,0.13991498823153004,0.16844669824377895,1.0
324,0.115322414,0.116636214,0.115978867,0.175257394,0.2178193485473855,0.23737765388354146,0.16903980470536295,0.2009059114999958,1.0
325,0.057782395,0.059446702,0.060990811,0.091047137,0.16501371521403768,0.11503455279132271,0.08347086983029581,0.10123967235058891,1.0
326,0.098060116,0.099541472,0.10376085,0.156240881,0.21718986794805775,0.21182237026560816,0.14551747991068628,0.1776399526804107,1.0
327,0.127607487,0.12781051,0.129233478,0.19103358,0.2038480000547769,0.20016332515934832,0.16571375494041396,0.18360077594716143,1.0
328,0.085359224,0.085501728,0.08603531,0.140391122,0.18200583392377556,0.1624984265833045,0.12614962179419556,0.14126078309059484,1.0
329,0.089169948,0.089207644,0.090888172,0.140368708,0.15225377366674286,0.14653241846202453,0.1263477783313448,0.13781241540991718,1.0
331,0.093248877,0.093819173,0.093093576,0.14573039,0.18895958693508663,0.15789709985279266,0.12148464312518008,0.13996684885313337,1.0
332,0.130746288,0.131194793,0.131863815,0.184837978,0.1796215528898246,0.17787018100066507,0.16258030577410482,0.16980613023474933,1.0
333,0.091052524,0.092426404,0.0935902,0.142478564,0.21221680974409834,0.21483113178612764,0.13258829450689977,0.17016708845028686,1.0
334,0.138731593,0.139542988,0.138218646,0.201577772,0.2002284140175392,0.1980593868968551,0.172742820010969,0.18838060324877706,1.0
335,0.065535729,0.065519434,0.066068215,0.099800139,0.15293089225704126,0.12791904096965329,0.08804116444758767,0.10730455153101988,1.0
336,0.110934939,0.11087055,0.112276487,0.168595585,0.19123855568213058,0.19385284042356582,0.14687723350496396,0.1695548712127451,1.0
337,0.086825638,0.086633974,0.087102557,0.14330585,0.2129935720808061,0.2139182675114884,0.13960267540658805,0.17246691554495455,1.0
338,0.094785501,0.094512664,0.094434351,0.144068707,0.18634371140676775,0.1854021876595168,0.12735467375047965,0.1524501395497466,1.0
339,0.096390209,0.096995942,0.094205601,0.146553611,0.18647464677524422,0.17134465487014863,0.13385792349742318,0.1555942810515874,1.0
340,0.137051269,0.13749971,0.136640597,0.195366523,0.19103136000411516,0.19492454618511007,0.16824394927305,0.1790606930086066,1.0
341,0.087752658,0.087908456,0.089267415,0.139504618,0.19109454257307198,0.17400782578239013,0.12565394854349834,0.14983781999088222,1.0
342,0.070302255,0.07048346,0.071904494,0.115091959,0.20853100698411875,0.22249827991459054,0.11991246543536419,0.1670561388012529,1.0
343,0.116839865,0.117522825,0.114768572,0.170938956,0.2401494031789743,0.2752000586994091,0.16569929159716662,0.212622716019838,1.0
344,0.115726623,0.115087686,0.117201453,0.186363593,0.22765643830431262,0.20563469956714517,0.180543180776171,0.20650674298853744,1.0
345,0.088602482,0.089163751,0.093097118,0.138532423,0.203322885968989,0.20547428412169316,0.13663636686196676,0.16541394035173754,1.0
347,0.108762342,0.108605227,0.108057577,0.166158076,0.18837418130658204,0.18336743628661004,0.14424044634890482,0.16155152580104218,1.0
348,0.108031718,0.109269531,0.110075718,0.167639058,0.2148295568014759,0.22694938608972048,0.15617256221406062,0.1903544407126996,1.0
349,0.10981651,0.109878049,0.11086386,0.166223052,0.22966188788522765,0.24655163336835992,0.15813164313685607,0.1999396196254152,1.0
350,0.133115679,0.132805164,0.13321912,0.193089597,0.2032997812344715,0.19428583902882074,0.1678399701748596,0.18069457981878587,1.0
351,0.105226483,0.104935617,0.10978257,0.159954884,0.20298014825710603,0.20681822134776232,0.14359269384403212,0.17223653659062435,1.0
352,0.064717829,0.064192631,0.065949697,0.10440399,0.1766394681731725,0.1843067564906459,0.10329146782447952,0.13817983363563488,1.0
353,0.124673033,0.123133747,0.122763906,0.17804079,0.21565996139099367,0.2348927791837104,0.16651746061582295,0.19693645256598327,1.0
354,0.098217855,0.098992637,0.100604697,0.151025142,0.18432160248442647,0.17366849800549633,0.12897656323819406,0.1524302014295622,1.0
355,0.079564286,0.080636964,0.079533551,0.123162616,0.1685319411138666,0.16481711242216604,0.11053598339108411,0.1354474881542475,1.0
356,0.067891174,0.067796773,0.069537933,0.108896924,0.15784230365107962,0.13059848167510016,0.09663757964971872,0.11616546308306555,1.0
357,0.129528764,0.129282518,0.128854213,0.191775346,0.2287328641261556,0.25673221994439543,0.17651623053159454,0.21649539932954762,1.0
358,0.084835906,0.084796072,0.087974967,0.136712451,0.19659862309271667,0.16912580416035322,0.12836406104968043,0.15869930789861905,1.0
359,0.108569212,0.108587099,0.10842533,0.163529677,0.22381000201020465,0.2521647135787361,0.16043433308003832,0.20154813832291527,1.0
360,0.087866912,0.088040158,0.089599722,0.135090571,0.17335466638596836,0.16250422288550803,0.11982094053863089,0.14478333524875445,1.0
361,0.106637522,0.106144305,0.107765605,0.155471937,0.1697934008475255,0.17593515486587136,0.14184096925869358,0.15686172332420403,1.0
362,0.096056679,0.096120531,0.098487502,0.150089915,0.19424843876006614,0.16894917845026738,0.12968593230751227,0.15115119547392114,1.0
363,0.100832416,0.100759322,0.101782275,0.153133428,0.1940350417536465,0.185213881360581,0.1370895618225241,0.16142118364298574,1.0
364,0.131749039,0.130956824,0.126000259,0.186404936,0.23658562460835425,0.2590074308316979,0.17628134913341215,0.21557877584692958,1.0
365,0.065294027,0.064783624,0.068324105,0.101243478,0.23674619438256359,0.18952297190710335,0.12396645091252419,0.15541701115265727,1.0
366,0.056854023,0.0566747,0.058099843,0.092609837,0.15907609158142744,0.1421533516259988,0.08474724073601647,0.10975309930553082,1.0
367,0.118010142,0.117740525,0.121155633,0.174665457,0.22813917123149496,0.24321038950436116,0.16797581481966173,0.20303972199385448,1.0
368,0.066140159,0.066218426,0.070092498,0.109760621,0.17196868492809614,0.1547974103310682,0.1070099210841755,0.1317188233950633,1.0
369,0.103723811,0.103974571,0.10413291,0.158282813,0.16541067582192695,0.16039486827474536,0.1314531883563419,0.14568556784363515,1.0
370,0.108945328,0.108762789,0.109908394,0.167348685,0.2002992547844147,0.21571793230714328,0.13702310375165155,0.17119212593284697,1.0
371,0.094818796,0.094519025,0.092561548,0.145864893,0.20601213381962402,0.218460079390598,0.14225679596690224,0.1755060182704883,1.0
372,0.109006984,0.108861739,0.111857993,0.169320741,0.2376895295924326,0.25792456401410035,0.16358887193579338,0.2046891232539515,1.0
373,0.111869664,0.112655256,0.11412439,0.172483363,0.19552352530215797,0.19963807979627113,0.15818430771436312,0.18110228807156695,1.0
374,0.042718195,0.042723715,0.045256868,0.067610156,0.12071790398884981,0.09515931591886323,0.06072581003367247,0.07780367139551385,1.0
375,0.071120042,0.070966953,0.072008215,0.113674779,0.1724293676944106,0.1531696148364832,0.10240530303656437,0.12877378895254932,1.0
376,0.091476897,0.091455412,0.091508423,0.147784516,0.16818360339280847,0.17119772542192246,0.13040844656073156,0.15142344954183115,1.0
377,0.071905922,0.072060015,0.073075782,0.113464764,0.1746042560522999,0.16791324369798014,0.1049519413510452,0.1331919285454711,1.0
379,0.080538031,0.081472782,0.083790843,0.127788618,0.19921210914762033,0.20848022435287153,0.1245057018220817,0.16109617523757572,1.0
380,0.082189875,0.082010618,0.084593238,0.12883554,0.19400441858107836,0.19838953517508234,0.11985931943337604,0.15366448126530735,1.0
381,0.060668572,0.060017241,0.061295087,0.101964759,0.15091084110856778,0.14375078499422375,0.09750404144929763,0.11691254298172146,1.0
384,0.097661542,0.097719374,0.09949685,0.151289526,0.1865492158577963,0.1911717653706907,0.13377271179820435,0.1613402656287301,1.0
385,0.068203162,0.068158468,0.070375132,0.11543467,0.19017798140618355,0.2019080696637939,0.11757918441017781,0.15344932109191667,1.0
386,0.103731358,0.10376285,0.10508685,0.163186233,0.21104556869105334,0.22752333860361523,0.1519805933516803,0.18759069429051176,1.0
388,0.1391902,0.138784918,0.134490089,0.195030186,0.2069527579124487,0.21544033019171593,0.17243410977975362,0.19621061767865444,1.0
389,0.130473946,0.130436127,0.129116659,0.190257603,0.22072478669667467,0.24002707654557565,0.17222407769892975,0.2045159626852486,1.0
390,0.076687132,0.076297409,0.076162905,,0.23680970324590972,0.2667407292355271,0.1423327605437032,0.19768989381954238,1.0
391,0.108114741,0.108157783,0.108352303,0.169061162,0.18520106824575203,0.18481807026764388,0.14907607933964692,0.16514505460939718,1.0
392,0.112214956,0.11319146,0.115541491,0.177731472,0.22648740909120219,0.23193803395270732,0.16879774502414677,0.2035950193981843,1.0
393,0.059257812,0.059162815,0.060484337,0.094107012,0.1952924144495929,0.11209858172613914,0.07850012468468816,0.09323032580540686,1.0
394,0.120361616,0.121085192,0.120805245,0.182700088,0.22525614341821762,0.23616680120299036,0.16650927629408233,0.202815189090591,1.0
395,0.123902676,0.123870232,0.124930175,0.193816783,0.22748089062905846,0.2456106527885067,0.18756859167155066,0.21246100583397612,1.0
396,0.101539339,0.101710952,0.104855009,0.157438952,0.21310326462545134,0.22607307055861783,0.15029579082894418,0.18608392809129803,1.0
397,0.083373584,0.082969899,0.085769163,0.12758223,0.18908888850754327,0.18401311309595425,0.11818369161226065,0.15094629138619298,1.0
398,0.086569087,0.086963872,0.090058121,0.138819789,0.17052991532247627,0.1721617727023181,0.13052268683105195,0.15336152520341256,1.0
399,0.128174428,0.12875464,0.131251752,0.191659046,0.2305290314595081,0.242793847205339,0.17875461545126495,0.20794585837418583,1.0
400,0.104232436,0.105311013,0.10596436,0.157758735,0.20417556206032092,0.17447119665057803,0.1362337001762944,0.1552252458295293,1.0
401,0.120240366,0.121024823,0.121518806,0.179431481,0.2077017442815736,0.21155930578998766,0.16026543001347898,0.18518810377971812,1.0
402,0.04986884,0.04979395,0.050933107,0.077880028,0.1235001924756927,0.109143944339411,0.07091632287049682,0.08890171626353292,1.0
403,0.129684731,0.130673697,0.129553571,0.183234589,0.1880511419097781,0.20098684959597085,0.16830712628318314,0.18313005043836283,1.0
404,0.111957769,0.110740888,0.110584796,0.16766629,0.23022035400663982,0.25800396954531873,0.16474235108311605,0.20807525340711167,1.0
