time,sbi,station_id,tot,CloudA,GloblRad,PrecpHour,SeaPres,UVI,Visb,WDGust,WSGust,td,HUMD,H_24R,PRES,TEMP,WDIR,WDSE
2020-05-14 13:00:00,69,1,180,4.0,0.1,0.0,1009.6,24.0,1.48,150.0,4.2,19.5,49.0,0.0,1002.7,32.4,122.0,0.9
2020-05-14 14:00:00,55,1,180,4.0,0.5,0.0,1009.2,,2.03,320.0,6.2,19.1,55.0,0.0,1002.1,31.6,90.0,0.3
2020-05-14 15:00:00,57,1,180,2.0,0.2,0.0,1009.3,,1.12,280.0,5.6,21.0,57.0,0.0,1002.0,30.8,314.0,0.4
2020-05-14 16:00:00,66,1,180,1.0,0.0,0.0,1009.3,12.0,0.36,290.0,6.2,21.4,60.0,0.0,1002.2,29.8,258.0,1.1
2020-05-14 17:00:00,73,1,180,0.0,0.0,0.0,1009.5,,0.0,30.0,5.2,22.3,66.0,0.0,1002.3,28.6,147.0,0.8
2020-05-14 18:00:00,88,1,180,0.0,0.0,0.0,1009.9,,0.0,150.0,5.1,22.5,73.0,0.0,1002.5,27.3,159.0,0.9
2020-05-14 19:00:00,68,1,180,0.0,,0.0,1010.7,,0.0,160.0,4.5,22.6,75.0,0.0,1003.1,27.0,232.0,1.0
2020-05-14 20:00:00,47,1,180,0.0,,0.0,1011.2,,0.0,160.0,4.3,22.7,76.0,0.0,1003.6,26.8,0.0,0.2
2020-05-14 21:00:00,12,1,180,0.0,,0.0,1011.4,,0.0,150.0,4.2,22.9,74.0,0.0,1003.8,27.1,0.0,0.0
2020-05-14 22:00:00,1,1,180,0.0,,0.0,1010.9,,0.0,150.0,4.3,22.7,77.0,0.0,1003.5,26.6,0.0,0.0
2020-05-14 23:00:00,0,1,180,0.0,,0.0,1010.7,,0.0,170.0,4.3,22.8,78.0,0.0,1003.2,26.5,244.0,0.6
2020-05-15 00:00:00,0,1,180,0.0,,0.0,1010.1,,0.0,170.0,3.0,22.7,81.0,0.0,1002.5,25.8,0.0,0.0
2020-05-15 01:00:00,1,1,180,0.0,,0.0,1009.8,,0.0,150.0,3.1,22.8,81.0,0.0,1002.4,25.6,0.0,0.0
2020-05-15 02:00:00,13,1,180,0.0,,0.0,1009.5,,0.0,170.0,3.6,22.7,84.0,0.0,1002.0,24.9,0.0,0.0
2020-05-15 03:00:00,20,1,180,0.0,,0.0,1009.7,,0.0,170.0,4.0,22.6,83.0,0.0,1002.1,24.9,0.0,0.2
2020-05-15 04:00:00,50,1,180,0.0,,0.0,1009.9,,0.0,170.0,4.7,22.6,85.0,0.0,1002.4,24.4,0.0,0.0
2020-05-15 05:00:00,88,1,180,0.0,0.1,0.0,1009.9,,0.04,140.0,3.5,22.2,83.0,0.0,1002.3,24.6,0.0,0.0
2020-05-15 06:00:00,97,1,180,1.0,0.6,0.0,1009.9,,0.72,160.0,3.6,21.8,76.0,0.0,1002.5,26.4,0.0,0.0
2020-05-15 07:00:00,97,1,180,2.0,1.0,0.0,1009.7,14.0,1.49,150.0,2.4,18.2,67.0,0.0,1002.4,28.6,0.0,0.0
2020-05-15 08:00:00,89,1,180,4.0,1.0,0.0,1009.3,14.0,2.25,10.0,2.3,17.9,60.0,0.0,1002.2,30.5,112.0,0.3
2020-05-15 09:00:00,59,1,180,6.0,1.0,0.0,1009.2,,3.0,290.0,3.7,19.4,48.0,0.0,1002.1,32.5,0.0,0.2
2020-05-15 10:00:00,48,1,180,8.0,0.9,0.0,1008.9,16.0,3.39,30.0,5.5,19.2,46.0,0.0,1001.7,33.3,249.0,0.3
2020-05-15 11:00:00,49,1,180,9.0,1.0,0.0,1008.5,,3.61,80.0,6.5,19.3,53.0,0.0,1001.4,32.4,0.0,0.1
2020-05-15 12:00:00,51,1,180,8.0,0.9,0.0,1008.3,,3.36,20.0,6.5,19.2,53.0,0.0,1001.2,32.0,350.0,0.7
2020-05-15 13:00:00,62,1,180,3.0,0.0,0.0,1008.1,16.0,1.24,30.0,7.6,21.5,59.0,0.0,1001.0,31.0,258.0,1.1
2020-05-15 14:00:00,31,1,180,2.0,0.0,0.0,1007.9,,0.76,280.0,7.1,22.2,62.0,0.0,1000.9,30.0,289.0,0.4
2020-05-15 15:00:00,25,1,180,1.0,0.0,0.0,1007.7,,0.76,210.0,2.2,22.0,64.0,0.0,1000.6,30.8,100.0,0.6
2020-05-15 16:00:00,18,1,180,1.0,0.0,0.0,1007.6,15.0,0.47,170.0,4.1,23.3,67.0,0.0,1000.4,30.1,66.0,0.7
2020-05-15 17:00:00,19,1,180,0.0,0.0,0.0,1008.0,,0.24,140.0,3.8,23.1,70.0,0.0,1000.9,29.4,77.0,0.4
2020-05-15 18:00:00,31,1,180,0.0,0.0,0.0,1008.4,,0.0,160.0,3.0,23.7,73.0,0.0,1001.1,29.2,65.0,0.5
2020-05-15 19:00:00,43,1,180,0.0,,0.0,1008.9,,0.0,160.0,3.8,23.4,74.0,0.0,1001.6,28.4,0.0,0.1
2020-05-15 20:00:00,37,1,180,0.0,,0.0,1009.0,,0.0,130.0,3.9,24.1,75.0,0.0,1001.6,27.8,0.0,0.2
2020-05-15 21:00:00,32,1,180,0.0,,0.0,1009.3,,0.0,180.0,3.7,24.2,78.0,0.0,1002.1,27.4,74.0,0.5
2020-05-15 22:00:00,5,1,180,0.0,,0.0,1008.8,,0.0,170.0,3.7,23.9,80.0,0.0,1001.6,27.1,0.0,0.0
2020-05-15 23:00:00,1,1,180,0.0,,0.0,1008.5,,0.0,170.0,2.8,23.9,82.0,0.0,1001.1,26.7,0.0,0.0
2020-05-16 00:00:00,1,1,180,0.0,,0.0,1008.3,,0.0,200.0,3.2,23.4,85.0,0.0,1000.8,26.1,0.0,0.0
2020-05-16 01:00:00,0,1,180,0.0,,0.0,1008.2,,0.0,180.0,3.1,22.7,86.0,0.0,1000.8,25.8,226.0,0.6
2020-05-16 02:00:00,1,1,180,0.0,,0.0,1008.2,,0.0,190.0,2.6,23.2,84.0,0.0,1000.7,25.6,0.0,0.0
2020-05-16 03:00:00,27,1,180,0.0,,0.0,1008.5,,0.0,170.0,3.9,22.8,86.0,0.0,1001.0,25.4,0.0,0.0
2020-05-16 04:00:00,26,1,180,0.0,,0.0,1009.1,,0.0,180.0,4.1,23.0,85.0,0.0,1001.6,25.5,0.0,0.2
2020-05-16 05:00:00,43,1,180,0.0,0.0,0.0,1009.4,,0.07,170.0,4.3,22.6,85.0,0.0,1002.0,25.5,231.0,0.3
2020-05-16 06:00:00,48,1,180,0.0,0.0,0.0,1009.4,,0.42,180.0,3.6,22.3,83.0,0.0,1002.0,26.1,0.0,0.1
2020-05-16 07:00:00,46,1,180,1.0,0.1,0.0,1010.0,19.0,0.85,190.0,3.9,22.1,75.0,0.0,1002.4,28.4,0.0,0.1
2020-05-16 08:00:00,37,1,180,3.0,0.5,0.0,1009.6,21.0,1.62,120.0,2.6,21.2,66.0,0.0,1002.4,30.5,0.0,0.0
2020-05-16 09:00:00,29,1,180,6.0,0.8,0.0,1009.7,,2.86,140.0,2.4,19.9,59.0,0.0,1002.8,32.9,40.0,0.5
2020-05-16 10:00:00,41,1,180,6.0,0.2,0.0,1008.9,21.0,1.97,60.0,4.8,20.9,53.0,0.0,1001.9,33.1,43.0,0.3
2020-05-16 11:00:00,54,1,180,6.0,0.1,0.0,1008.5,,2.09,30.0,11.3,22.5,61.0,0.0,1001.3,32.0,306.0,1.2
2020-05-16 12:00:00,75,1,180,9.0,0.7,0.0,1007.5,,3.17,60.0,10.5,21.1,63.0,0.0,1000.6,31.3,82.0,1.6
2020-05-16 13:00:00,94,1,180,1.0,0.0,0.3,1008.1,13.0,0.2,140.0,9.5,24.6,82.0,0.0,1000.6,27.7,77.0,2.0
2020-05-16 14:00:00,112,1,180,0.0,0.0,1.0,1008.9,,0.0,140.0,10.3,23.9,88.0,9.0,1001.1,24.2,72.0,1.2
2020-05-16 15:00:00,118,1,180,0.0,0.0,1.0,1009.1,,0.0,70.0,4.8,23.9,91.0,2.5,1001.8,23.8,0.0,0.0
2020-05-16 16:00:00,121,1,180,0.0,0.0,1.0,1008.1,25.0,0.28,40.0,2.8,24.4,92.0,1.0,1000.6,24.5,0.0,0.0
2020-05-16 17:00:00,119,1,180,0.0,0.1,0.8,1008.5,,0.47,70.0,3.9,25.2,91.0,1.0,1000.9,24.9,0.0,0.0
2020-05-16 18:00:00,121,1,180,0.0,0.0,0.0,1008.6,,0.05,220.0,3.4,25.4,87.0,0.0,1001.1,25.3,215.0,0.3
2020-05-16 19:00:00,112,1,180,0.0,,0.3,1008.4,,0.0,280.0,5.3,24.6,88.0,0.5,1001.0,25.3,262.0,1.3
2020-05-16 20:00:00,114,1,180,0.0,,0.0,1007.9,,0.0,120.0,2.8,24.5,88.0,0.0,1000.6,25.1,97.0,0.3
2020-05-16 21:00:00,97,1,180,0.0,,0.0,1007.6,,0.0,130.0,2.7,23.9,83.0,0.0,1000.0,25.3,0.0,0.0
2020-05-16 22:00:00,50,1,180,0.0,,0.0,1008.3,,0.0,180.0,4.7,22.9,86.0,0.0,1000.6,24.7,0.0,0.1
2020-05-16 23:00:00,17,1,180,0.0,,0.0,1007.5,,0.0,180.0,3.9,22.8,86.0,0.0,1000.1,24.1,0.0,0.0
2020-05-17 00:00:00,20,1,180,0.0,,0.0,1006.7,,0.0,190.0,2.4,22.2,86.0,0.0,999.2,24.0,0.0,0.2
2020-05-17 01:00:00,23,1,180,0.0,,0.0,1006.2,,0.0,170.0,4.3,21.9,87.0,0.0,998.6,23.6,0.0,0.0
2020-05-17 02:00:00,13,1,180,0.0,,0.0,1006.0,,0.0,180.0,3.9,21.8,87.0,0.0,998.4,23.3,249.0,0.3
2020-05-17 03:00:00,9,1,180,0.0,,0.0,1006.2,,0.0,180.0,4.5,21.7,86.0,0.0,998.6,23.5,270.0,0.3
2020-05-17 04:00:00,23,1,180,0.0,,0.0,1006.6,,0.0,170.0,3.7,22.1,87.0,0.0,999.0,23.6,0.0,0.0
2020-05-17 05:00:00,36,1,180,0.0,0.1,0.0,1006.4,,0.11,180.0,3.3,21.7,88.0,0.0,998.9,23.8,0.0,0.0
2020-05-17 06:00:00,50,1,180,1.0,0.5,0.0,1007.1,,0.82,160.0,3.8,20.9,77.0,0.0,999.4,25.4,0.0,0.1
2020-05-17 07:00:00,64,1,180,2.0,1.0,0.0,1007.3,60.0,1.6,180.0,3.7,16.9,73.0,0.0,1000.0,26.7,188.0,0.5
2020-05-17 08:00:00,78,1,180,5.0,1.0,0.0,1006.9,60.0,2.47,140.0,3.8,16.8,62.0,0.0,999.7,29.5,306.0,0.3
2020-05-17 09:00:00,76,1,180,8.0,1.0,0.0,1006.4,,3.22,280.0,2.9,19.7,59.0,0.0,999.4,31.0,0.0,0.1
2020-05-17 10:00:00,83,1,180,10.0,1.0,0.0,1005.8,60.0,3.58,70.0,4.0,18.7,57.0,0.0,998.9,31.9,87.0,0.7
2020-05-17 11:00:00,95,1,180,9.0,0.7,0.0,1005.3,,3.29,70.0,5.8,19.7,60.0,0.0,998.2,31.2,85.0,1.8
2020-05-17 12:00:00,119,1,180,3.0,0.1,0.0,1004.7,,0.71,30.0,8.5,21.6,73.0,0.5,997.7,28.7,90.0,0.5
2020-05-17 13:00:00,132,1,180,9.0,0.8,0.0,1003.9,55.0,3.57,40.0,6.0,18.6,63.0,0.0,996.9,30.0,98.0,0.6
2020-05-17 14:00:00,134,1,180,6.0,0.8,0.0,1003.4,,2.88,170.0,7.7,18.9,59.0,0.0,996.2,30.3,0.0,0.2
2020-05-17 15:00:00,121,1,180,3.0,0.9,0.0,1002.5,,2.0,170.0,4.3,18.1,55.0,0.0,995.3,31.7,40.0,0.3
2020-05-17 16:00:00,126,1,180,1.0,0.8,0.0,1002.7,30.0,1.36,140.0,3.5,21.4,59.0,0.0,995.5,30.9,98.0,0.5
2020-05-17 17:00:00,97,1,180,0.0,0.1,0.0,1003.1,,0.27,140.0,4.1,21.7,60.0,0.0,995.7,30.3,0.0,0.0
2020-05-17 18:00:00,79,1,180,0.0,0.0,0.0,1003.3,,0.0,200.0,3.5,22.7,65.0,0.0,996.1,29.5,0.0,0.0
2020-05-17 19:00:00,73,1,180,0.0,,0.0,1004.0,,0.0,160.0,5.0,23.3,67.0,0.0,996.5,28.6,0.0,0.0
2020-05-17 20:00:00,65,1,180,0.0,,0.0,1004.7,,0.0,160.0,3.9,23.5,70.0,0.0,997.2,27.7,0.0,0.0
2020-05-17 21:00:00,45,1,180,0.0,,0.0,1004.7,,0.0,180.0,4.9,23.2,73.0,0.0,997.4,26.9,0.0,0.2
2020-05-17 22:00:00,14,1,180,0.0,,0.0,1004.2,,0.0,190.0,3.5,23.7,77.0,0.0,996.9,26.3,224.0,0.5
2020-05-17 23:00:00,5,1,180,0.0,,0.0,1003.7,,0.0,220.0,4.7,23.8,80.0,0.0,996.3,26.6,239.0,1.4
2020-05-18 00:00:00,10,1,180,0.0,,0.0,1002.8,,0.0,230.0,4.1,23.7,79.0,0.0,995.3,26.8,249.0,0.9
2020-05-18 01:00:00,24,1,180,0.0,,0.0,1002.4,,0.0,290.0,6.3,23.6,83.0,0.0,995.1,25.8,218.0,0.9
2020-05-18 02:00:00,22,1,180,0.0,,0.0,1002.0,,0.0,280.0,5.8,23.5,82.0,0.0,994.6,26.3,250.0,0.3
2020-05-18 03:00:00,30,1,180,0.0,,0.0,1002.0,,0.0,170.0,4.2,22.3,84.0,0.0,994.6,25.4,0.0,0.1
2020-05-18 04:00:00,61,1,180,0.0,,0.0,1002.3,,0.0,180.0,4.3,22.3,87.0,0.0,994.7,24.8,0.0,0.0
2020-05-18 05:00:00,78,1,180,0.0,0.0,0.0,1003.0,,0.1,180.0,2.9,21.7,85.0,0.0,995.4,24.8,0.0,0.2
2020-05-18 06:00:00,80,1,180,0.0,0.0,0.0,1003.4,,0.6,160.0,3.5,21.2,80.0,0.0,995.9,25.8,0.0,0.2
2020-05-18 07:00:00,78,1,180,1.0,0.0,0.0,1003.6,25.0,0.6,120.0,2.1,20.9,76.0,0.0,996.3,26.7,194.0,0.3
2020-05-18 08:00:00,72,1,180,2.0,0.0,0.0,1003.7,30.0,0.78,280.0,4.5,21.3,70.0,0.0,996.4,28.1,198.0,0.7
2020-05-18 09:00:00,47,1,180,1.0,0.0,0.9,1004.6,,0.3,230.0,6.3,24.2,77.0,0.0,997.0,27.3,253.0,0.5
2020-05-18 10:00:00,43,1,180,0.0,0.0,1.0,1005.5,2.0,0.0,270.0,11.0,23.5,88.0,3.0,997.9,23.8,240.0,1.5
2020-05-18 11:00:00,41,1,180,1.0,0.0,1.0,1005.7,,0.16,290.0,13.9,23.5,94.0,5.5,998.1,23.0,271.0,1.2
2020-05-18 12:00:00,43,1,180,3.0,0.0,0.1,1004.3,,0.83,240.0,3.7,24.3,92.0,0.5,996.9,23.9,252.0,0.7
2020-05-18 13:00:00,56,1,180,6.0,0.2,0.0,1003.4,30.0,2.25,260.0,4.7,24.7,77.0,0.0,995.6,26.4,254.0,0.6
2020-05-18 14:00:00,64,1,180,3.0,0.0,0.0,1003.0,,0.98,270.0,4.9,21.8,76.0,0.0,995.6,26.5,261.0,0.8
2020-05-18 15:00:00,72,1,180,1.0,0.0,0.0,1002.7,,0.6,280.0,3.8,22.4,76.0,0.0,995.4,26.8,306.0,0.6
2020-05-18 16:00:00,73,1,180,0.0,0.0,0.0,1003.1,18.0,0.29,280.0,5.2,23.3,78.0,0.0,995.6,27.0,259.0,1.9
2020-05-18 17:00:00,72,1,180,0.0,0.0,0.4,1004.0,,0.0,280.0,5.8,25.7,84.0,0.0,996.4,26.8,262.0,2.1
2020-05-18 18:00:00,89,1,180,0.0,0.0,0.7,1003.7,,0.0,290.0,7.8,25.0,83.0,0.0,996.2,26.2,262.0,1.1
2020-05-18 19:00:00,92,1,180,0.0,,0.0,1004.7,,0.0,270.0,5.5,23.8,83.0,0.0,997.1,25.9,265.0,0.5
2020-05-18 20:00:00,79,1,180,0.0,,0.0,1004.7,,0.0,320.0,3.3,23.8,84.0,0.0,997.2,25.8,251.0,0.3
2020-05-18 21:00:00,48,1,180,0.0,,0.0,1005.3,,0.0,180.0,3.3,24.1,86.0,0.0,997.8,25.5,0.0,0.0
2020-05-18 22:00:00,6,1,180,0.0,,0.0,1004.9,,0.0,160.0,2.9,24.2,88.0,0.0,997.6,25.2,142.0,0.5
2020-05-18 23:00:00,1,1,180,0.0,,0.0,1005.0,,0.0,170.0,2.8,24.0,91.0,0.0,997.6,24.9,0.0,0.0
2020-05-19 00:00:00,1,1,180,0.0,,0.0,1004.8,,0.0,170.0,3.7,23.8,91.0,0.0,997.3,24.8,0.0,0.0
2020-05-19 01:00:00,11,1,180,0.0,,0.0,1004.6,,0.0,150.0,4.6,22.7,92.0,0.0,997.0,24.4,0.0,0.0
2020-05-19 02:00:00,11,1,180,0.0,,0.0,1004.7,,0.0,160.0,4.1,22.6,91.0,0.0,997.1,24.3,0.0,0.2
2020-05-19 03:00:00,21,1,180,0.0,,0.0,1005.0,,0.0,130.0,2.1,22.4,91.0,0.0,997.4,24.3,0.0,0.0
2020-05-19 04:00:00,40,1,180,0.0,,0.0,1005.2,,0.0,160.0,3.3,22.5,91.0,0.0,997.5,24.3,0.0,0.0
2020-05-19 05:00:00,44,1,180,0.0,0.0,0.1,1005.6,,0.0,180.0,3.0,23.3,90.0,0.0,997.9,24.1,0.0,0.0
2020-05-19 06:00:00,50,1,180,0.0,0.0,0.7,1005.8,,0.0,150.0,2.0,23.8,89.0,0.5,998.1,24.0,0.0,0.1
2020-05-19 07:00:00,54,1,180,0.0,0.0,1.0,1006.5,30.0,0.0,200.0,2.7,23.8,90.0,0.0,999.0,24.0,196.0,1.2
2020-05-19 08:00:00,59,1,180,0.0,0.0,1.0,1006.8,30.0,0.06,350.0,2.6,24.4,90.0,0.5,999.3,24.3,293.0,0.4
2020-05-19 09:00:00,70,1,180,1.0,0.0,1.0,1007.6,,0.58,310.0,6.3,24.5,87.0,0.0,1000.1,24.7,0.0,0.2
2020-05-19 10:00:00,68,1,180,1.0,0.0,1.0,1007.9,25.0,0.41,90.0,11.9,21.1,87.0,0.5,1000.4,22.9,86.0,2.0
2020-05-19 11:00:00,68,1,180,1.0,0.0,1.0,1007.9,,0.24,100.0,11.4,22.1,95.0,24.5,1000.5,21.9,95.0,1.1
2020-05-19 12:00:00,72,1,180,1.0,0.0,1.0,1008.0,,0.6,80.0,8.9,22.5,96.0,2.0,1000.2,22.2,80.0,2.4
2020-05-19 13:00:00,82,1,180,2.0,0.0,1.0,1007.7,20.0,0.63,90.0,6.8,22.7,95.0,1.5,1000.1,22.4,83.0,0.8
2020-05-19 14:00:00,91,1,180,1.0,0.0,1.0,1007.4,,0.3,100.0,7.5,22.1,93.0,0.0,999.8,22.8,80.0,0.9
2020-05-19 15:00:00,104,1,180,0.0,0.0,1.0,1007.2,,0.06,100.0,7.8,22.6,93.0,0.0,999.6,22.8,81.0,1.1
2020-05-19 16:00:00,110,1,180,0.0,0.0,0.2,1007.8,15.0,0.0,70.0,8.2,22.6,93.0,0.0,1000.1,22.9,78.0,0.3
2020-05-19 17:00:00,110,1,180,0.0,0.0,0.9,1007.9,,0.0,120.0,5.1,22.5,92.0,0.0,1000.3,22.8,55.0,0.4
2020-05-19 18:00:00,91,1,180,0.0,0.0,1.0,1008.6,,0.0,80.0,2.8,22.5,89.0,0.5,1001.0,23.2,0.0,0.2
2020-05-19 19:00:00,92,1,180,0.0,,0.5,1009.2,,0.0,100.0,3.1,22.5,92.0,0.0,1001.6,23.0,0.0,0.1
2020-05-19 20:00:00,61,1,180,0.0,,0.0,1009.1,,0.0,70.0,4.8,22.3,93.0,0.0,1001.6,23.0,0.0,0.2
2020-05-19 21:00:00,33,1,180,0.0,,0.0,1009.2,,0.0,140.0,5.8,22.1,92.0,0.0,1001.8,22.8,86.0,0.4
2020-05-19 22:00:00,6,1,180,0.0,,0.0,1009.4,,0.0,90.0,6.1,22.2,92.0,0.0,1001.6,22.8,67.0,0.4
2020-05-19 23:00:00,38,1,180,0.0,,0.0,1008.7,,0.0,100.0,5.0,22.0,91.0,0.0,1001.1,22.7,87.0,0.6
2020-05-20 00:00:00,32,1,180,0.0,,0.0,1008.9,,0.0,90.0,4.7,21.9,91.0,0.0,1001.3,22.7,80.0,0.6
2020-05-20 01:00:00,26,1,180,0.0,,0.0,1008.3,,0.0,70.0,4.9,21.9,91.0,0.0,1000.7,22.7,0.0,0.1
2020-05-20 02:00:00,27,1,180,0.0,,0.0,1008.4,,0.0,110.0,2.3,21.8,92.0,0.0,1000.8,22.8,73.0,0.7
2020-05-20 03:00:00,28,1,180,0.0,,0.0,1008.4,,0.0,140.0,2.6,21.7,92.0,0.0,1000.8,23.1,91.0,0.6
2020-05-20 04:00:00,28,1,180,0.0,,0.0,1008.8,,0.0,200.0,2.6,21.9,92.0,0.0,1001.1,23.2,59.0,0.3
2020-05-20 05:00:00,28,1,180,0.0,0.0,0.0,1009.0,,0.0,160.0,2.4,22.1,93.0,0.0,1001.2,23.3,69.0,1.2
2020-05-20 06:00:00,31,1,180,0.0,0.0,0.0,1009.6,,0.39,130.0,3.4,22.2,92.0,0.0,1001.8,24.1,87.0,0.4
2020-05-20 07:00:00,33,1,180,1.0,0.0,0.1,1009.7,20.0,0.6,100.0,5.8,22.5,91.0,0.0,1002.1,24.7,79.0,0.6
2020-05-20 08:00:00,38,1,180,2.0,0.1,0.0,1009.9,30.0,1.1,90.0,7.5,21.4,84.0,0.0,1002.4,25.6,83.0,1.7
2020-05-20 09:00:00,20,1,180,2.0,0.0,0.0,1010.1,,0.99,110.0,7.2,21.7,81.0,0.0,1002.6,25.9,23.0,0.3
2020-05-20 10:00:00,17,1,180,4.0,0.1,0.9,1009.7,30.0,1.3,80.0,6.9,22.0,84.0,0.0,1002.4,25.6,81.0,0.4
2020-05-20 11:00:00,21,1,180,7.0,0.1,0.0,1009.5,,2.14,100.0,7.9,20.1,79.0,0.0,1002.1,26.5,111.0,0.5
2020-05-20 12:00:00,38,1,180,3.0,0.0,0.3,1009.0,,0.81,70.0,8.2,21.9,81.0,0.0,1001.8,25.7,79.0,0.6
2020-05-20 13:00:00,47,1,180,2.0,0.0,0.5,1009.1,10.0,0.57,90.0,9.2,22.8,80.0,0.0,1001.5,25.5,91.0,0.4
2020-05-20 14:00:00,66,1,180,2.0,0.0,0.8,1008.7,,0.6,70.0,7.0,23.9,89.0,2.0,1001.2,24.8,92.0,1.0
2020-05-20 15:00:00,84,1,180,1.0,0.0,0.0,1008.5,,0.32,100.0,5.8,23.4,90.0,0.0,1001.2,24.9,75.0,1.2
2020-05-20 16:00:00,90,1,180,0.0,0.0,0.1,1008.9,15.0,0.0,90.0,7.2,23.0,91.0,0.0,1001.3,24.3,149.0,0.6
2020-05-20 17:00:00,87,1,180,0.0,0.0,0.7,1008.6,,0.0,70.0,7.0,23.8,91.0,0.0,1001.1,24.2,82.0,0.5
2020-05-20 18:00:00,81,1,180,0.0,0.0,0.0,1009.0,,0.0,90.0,7.8,23.1,92.0,0.0,1001.6,24.0,73.0,1.1
2020-05-20 19:00:00,76,1,180,0.0,,0.0,1009.0,,0.0,100.0,7.6,22.7,92.0,0.0,1001.8,23.9,77.0,1.2
2020-05-20 20:00:00,64,1,180,0.0,,0.0,1009.3,,0.0,90.0,8.6,22.9,92.0,0.0,1002.0,23.6,78.0,1.5
2020-05-20 21:00:00,36,1,180,0.0,,0.0,1009.3,,0.0,90.0,7.5,22.7,92.0,0.0,1002.0,23.8,80.0,0.5
2020-05-20 22:00:00,6,1,180,0.0,,0.0,1009.1,,0.0,90.0,6.4,22.6,93.0,0.0,1001.8,23.6,74.0,1.1
2020-05-20 23:00:00,1,1,180,0.0,,0.0,1009.1,,0.0,110.0,6.6,22.7,93.0,0.0,1001.8,23.6,82.0,0.6
2020-05-21 00:00:00,1,1,180,0.0,,0.0,1008.4,,0.0,120.0,4.4,22.6,93.0,0.0,1001.0,23.6,85.0,0.4
2020-05-21 01:00:00,7,1,180,0.0,,0.0,1007.9,,0.0,80.0,4.1,22.6,93.0,0.0,1000.2,23.6,0.0,0.0
2020-05-21 02:00:00,10,1,180,0.0,,0.0,1007.3,,0.0,90.0,3.3,22.3,92.0,0.0,999.9,23.6,81.0,1.0
2020-05-21 03:00:00,26,1,180,0.0,,0.0,1007.2,,0.0,100.0,4.1,22.3,89.0,0.0,999.7,23.8,0.0,0.2
2020-05-21 04:00:00,111,1,180,0.0,,0.0,1007.3,,0.0,140.0,2.4,22.4,88.0,0.0,999.9,24.0,0.0,0.0
2020-05-21 05:00:00,124,1,180,0.0,0.0,0.0,1007.5,,0.0,140.0,2.3,22.2,88.0,0.0,1000.0,24.1,0.0,0.0
2020-05-21 06:00:00,128,1,180,0.0,0.0,0.0,1008.3,,0.0,120.0,1.9,22.4,86.0,0.0,1000.9,24.4,254.0,0.4
2020-05-21 07:00:00,127,1,180,1.0,0.0,0.0,1008.3,25.0,0.35,190.0,1.9,22.0,86.0,0.0,1000.9,24.7,0.0,0.0
2020-05-21 08:00:00,84,1,180,2.0,0.0,0.8,1008.1,22.0,1.0,150.0,2.2,22.8,84.0,0.0,1000.7,26.0,0.0,0.2
2020-05-21 09:00:00,65,1,180,4.0,0.0,0.7,1007.9,,1.41,120.0,2.6,22.0,81.0,0.0,1000.4,27.3,86.0,0.6
2020-05-21 10:00:00,65,1,180,6.0,0.2,0.0,1007.4,22.0,2.3,110.0,3.1,20.6,73.0,0.0,1000.1,28.8,104.0,0.5
2020-05-21 11:00:00,103,1,180,4.0,0.0,0.1,1006.7,,1.03,70.0,4.1,22.0,79.0,0.0,999.7,27.7,56.0,0.5
2020-05-21 12:00:00,105,1,180,2.0,0.0,0.3,1006.4,,0.6,70.0,7.5,22.9,84.0,0.0,999.2,27.0,41.0,0.4
2020-05-21 13:00:00,117,1,180,2.0,0.0,0.0,1005.9,20.0,0.75,100.0,8.1,23.1,85.0,0.0,998.6,26.7,88.0,0.5
2020-05-21 14:00:00,115,1,180,1.0,0.0,0.0,1005.4,,0.54,80.0,8.1,23.8,88.0,0.0,998.2,25.7,106.0,0.9
2020-05-21 15:00:00,120,1,180,1.0,0.0,0.3,1005.3,,0.17,80.0,8.6,24.2,91.0,0.5,998.0,25.3,85.0,1.1
2020-05-21 16:00:00,118,1,180,0.0,0.0,1.0,1005.4,15.0,0.0,70.0,7.9,24.3,94.0,2.5,997.9,24.7,81.0,0.8
2020-05-21 17:00:00,116,1,180,0.0,0.0,1.0,1005.3,,0.0,90.0,7.6,24.5,96.0,3.0,997.7,24.2,83.0,1.0
2020-05-21 18:00:00,119,1,180,0.0,0.0,1.0,1006.3,,0.0,100.0,6.7,24.2,97.0,10.5,998.1,23.8,0.0,0.1
2020-05-21 19:00:00,120,1,180,0.0,,1.0,1006.3,,0.0,60.0,6.5,23.9,99.0,23.0,999.2,23.7,66.0,0.7
2020-05-21 20:00:00,120,1,180,0.0,,1.0,1005.7,,0.0,90.0,11.4,23.8,99.0,7.0,998.8,23.2,90.0,1.0
2020-05-21 21:00:00,121,1,180,0.0,,1.0,1006.2,,0.0,90.0,9.6,23.4,99.0,2.5,998.9,22.8,59.0,0.7
2020-05-21 22:00:00,116,1,180,0.0,,1.0,1006.2,,0.0,100.0,8.5,23.2,99.0,0.5,999.0,23.0,15.0,0.3
2020-05-21 23:00:00,109,1,180,0.0,,1.0,1005.9,,0.0,60.0,5.6,23.3,99.0,1.0,998.4,23.1,0.0,0.0
2020-05-22 00:00:00,108,1,180,0.0,,1.0,1004.9,,0.0,40.0,3.3,23.4,99.0,1.5,997.6,23.1,0.0,0.0
