time,sbi,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday
2020-05-21 13:00:00,25,26.0,22.0,26.0,26.0,23.0,29.0,46.0,43.0,36.0,16.0,17.0,19.0,10.0,38.0,31.0,26.0,21.0,9.0,2.0,0.0,6,0.7745098039215687,0.7761194029850746,0.0,0.2197452229299385,0.6357615894039734,0.3548387096774194,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 14:00:00,21,25.0,26.0,22.0,26.0,26.0,23.0,29.0,46.0,43.0,36.0,16.0,17.0,12.0,36.0,19.0,14.0,21.0,2.0,4.0,0.0,6,0.7973856209150327,0.835820895522388,0.5,0.2006369426751608,0.6059602649006622,0.3387096774193548,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 15:00:00,14,21.0,25.0,26.0,22.0,26.0,26.0,23.0,29.0,46.0,43.0,36.0,16.0,12.0,36.0,22.0,13.0,21.0,2.0,7.0,0.3,6,0.8104575163398693,0.8656716417910447,0.5,0.194267515923567,0.5960264900662251,0.3225806451612903,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 16:00:00,19,14.0,21.0,25.0,26.0,22.0,26.0,26.0,23.0,29.0,46.0,43.0,36.0,24.0,43.0,34.0,8.0,22.0,13.0,16.0,1.0,5,0.8137254901960784,0.9104477611940298,2.0,0.194267515923567,0.5695364238410595,0.4032258064516129,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 17:00:00,22,19.0,14.0,21.0,25.0,26.0,22.0,26.0,26.0,23.0,29.0,46.0,43.0,25.0,44.0,44.0,9.0,28.0,14.0,18.0,1.0,5,0.8202614379084967,0.9253731343283582,3.0,0.1910828025477701,0.5662251655629139,0.3387096774193548,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 18:00:00,20,22.0,19.0,14.0,21.0,25.0,26.0,22.0,26.0,26.0,23.0,29.0,46.0,12.0,30.0,39.0,8.0,22.0,16.0,4.0,1.0,0,0.8104575163398693,0.9402985074626866,9.5,0.2101910828025479,0.5529801324503311,0.1612903225806451,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 19:00:00,17,20.0,22.0,19.0,14.0,21.0,25.0,26.0,22.0,26.0,26.0,23.0,29.0,12.0,27.0,33.0,16.0,22.0,6.0,8.0,1.0,0,0.8006535947712418,0.9701492537313432,21.0,0.2324840764331225,0.5463576158940396,0.2580645161290322,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 20:00:00,27,17.0,20.0,22.0,19.0,14.0,21.0,25.0,26.0,22.0,26.0,26.0,23.0,13.0,18.0,35.0,11.0,22.0,12.0,5.0,1.0,0,0.7973856209150327,0.9552238805970148,7.0,0.2356687898089194,0.5331125827814569,0.3870967741935484,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
2020-05-21 21:00:00,25,27.0,17.0,20.0,22.0,19.0,14.0,21.0,25.0,26.0,22.0,26.0,26.0,23.0,24.0,16.0,6.0,16.0,1.0,8.0,1.0,0,0.7843137254901961,0.9253731343283582,1.5,0.2261146496815287,0.5264900662251655,0.4032258064516129,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
2020-05-21 22:00:00,27,25.0,27.0,17.0,20.0,22.0,19.0,14.0,21.0,25.0,26.0,22.0,26.0,5.0,10.0,3.0,3.0,11.0,2.0,0.0,1.0,0,0.7777777777777778,0.9253731343283582,1.5,0.2292993630573256,0.5298013245033112,0.1451612903225806,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
2020-05-21 23:00:00,28,27.0,25.0,27.0,17.0,20.0,22.0,19.0,14.0,21.0,25.0,26.0,22.0,4.0,2.0,14.0,16.0,21.0,3.0,7.0,1.0,0,0.7810457516339869,0.9402985074626866,1.5,0.2101910828025479,0.5331125827814569,0.1129032258064516,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
2020-05-22 00:00:00,27,28.0,27.0,25.0,27.0,17.0,20.0,22.0,19.0,14.0,21.0,25.0,26.0,20.0,10.0,16.0,13.0,17.0,11.0,17.0,1.0,0,0.7843137254901961,0.9552238805970148,1.5,0.1815286624203831,0.5331125827814569,0.0483870967741935,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 01:00:00,26,27.0,28.0,27.0,25.0,27.0,17.0,20.0,22.0,19.0,14.0,21.0,25.0,19.0,14.0,17.0,10.0,11.0,6.0,14.0,1.0,0,0.7875816993464052,0.9701492537313432,2.5,0.1528662420382183,0.5298013245033112,0.0967741935483871,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 02:00:00,26,26.0,27.0,28.0,27.0,25.0,27.0,17.0,20.0,22.0,19.0,14.0,21.0,17.0,15.0,17.0,8.0,4.0,3.0,13.0,1.0,0,0.7843137254901961,0.9701492537313432,1.5,0.1337579617834405,0.5298013245033112,0.064516129032258,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 03:00:00,26,26.0,26.0,27.0,28.0,27.0,25.0,27.0,17.0,20.0,22.0,19.0,14.0,16.0,13.0,23.0,28.0,2.0,11.0,10.0,1.0,0,0.7875816993464052,0.9701492537313432,0.5,0.1242038216560535,0.5331125827814569,0.0967741935483871,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
2020-05-22 04:00:00,24,26.0,26.0,26.0,27.0,28.0,27.0,25.0,27.0,17.0,20.0,22.0,19.0,36.0,38.0,28.0,34.0,13.0,25.0,26.0,0.3,0,0.7908496732026145,0.9850746268656716,0.5,0.1210191082802566,0.5397350993377483,0.0806451612903225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2020-05-22 05:00:00,25,24.0,26.0,26.0,26.0,27.0,28.0,27.0,25.0,27.0,17.0,20.0,22.0,43.0,38.0,26.0,32.0,27.0,24.0,36.0,0.0,5,0.7973856209150327,0.9701492537313432,0.0,0.1369426751592374,0.5397350993377483,0.1290322580645161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2020-05-22 06:00:00,25,25.0,24.0,26.0,26.0,26.0,27.0,28.0,27.0,25.0,27.0,17.0,20.0,46.0,32.0,23.0,27.0,26.0,23.0,35.0,0.0,5,0.8137254901960784,0.9402985074626866,0.0,0.1369426751592374,0.5496688741721855,0.064516129032258,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
2020-05-22 07:00:00,17,25.0,25.0,24.0,26.0,26.0,26.0,27.0,28.0,27.0,25.0,27.0,17.0,29.0,25.0,17.0,10.0,20.0,7.0,19.0,0.0,5,0.8137254901960784,0.8805970149253731,0.0,0.1401273885350343,0.5794701986754967,0.064516129032258,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2020-05-22 08:00:00,26,17.0,25.0,25.0,24.0,26.0,26.0,26.0,27.0,28.0,27.0,25.0,27.0,23.0,18.0,38.0,17.0,17.0,14.0,6.0,0.4,3,0.8333333333333333,0.8955223880597015,1.0,0.1592356687898084,0.586092715231788,0.1612903225806451,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
2020-05-22 09:00:00,31,26.0,17.0,25.0,25.0,24.0,26.0,26.0,26.0,27.0,28.0,27.0,25.0,26.0,16.0,37.0,27.0,9.0,6.0,8.0,1.0,3,0.826797385620915,0.9552238805970148,6.0,0.1560509554140151,0.5728476821192052,0.064516129032258,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2020-05-22 10:00:00,33,31.0,26.0,17.0,25.0,25.0,24.0,26.0,26.0,26.0,27.0,28.0,27.0,26.0,14.0,33.0,32.0,14.0,4.0,10.0,1.0,2,0.8300653594771242,0.9552238805970148,5.5,0.1528662420382183,0.5728476821192052,0.0806451612903225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 11:00:00,33,33.0,31.0,26.0,17.0,25.0,25.0,24.0,26.0,26.0,26.0,27.0,28.0,22.0,7.0,37.0,35.0,25.0,6.0,8.0,1.0,2,0.8398692810457516,0.9552238805970148,1.5,0.1401273885350343,0.586092715231788,0.0806451612903225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 12:00:00,31,33.0,33.0,31.0,26.0,17.0,25.0,25.0,24.0,26.0,26.0,26.0,27.0,26.0,6.0,37.0,36.0,33.0,20.0,6.0,1.0,3,0.8366013071895425,0.9552238805970148,5.0,0.1305732484076436,0.5894039735099338,0.0483870967741935,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 13:00:00,29,31.0,33.0,33.0,31.0,26.0,17.0,25.0,25.0,24.0,26.0,26.0,26.0,25.0,10.0,38.0,31.0,26.0,21.0,9.0,1.0,3,0.8529411764705882,0.9552238805970148,2.0,0.1019108280254788,0.5960264900662251,0.2580645161290322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 14:00:00,27,29.0,31.0,33.0,33.0,31.0,26.0,17.0,25.0,25.0,24.0,26.0,26.0,21.0,12.0,36.0,19.0,14.0,21.0,2.0,0.1,3,0.823529411764706,0.8805970149253731,0.0,0.095541401273885,0.5794701986754967,0.3387096774193548,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 15:00:00,32,27.0,29.0,31.0,33.0,33.0,31.0,26.0,17.0,25.0,25.0,24.0,26.0,14.0,12.0,36.0,22.0,13.0,21.0,2.0,0.9,3,0.8169934640522876,0.9104477611940298,2.0,0.0987261146496819,0.5629139072847682,0.3387096774193548,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 16:00:00,38,32.0,27.0,29.0,31.0,33.0,33.0,31.0,26.0,17.0,25.0,25.0,24.0,19.0,24.0,43.0,34.0,8.0,22.0,13.0,1.0,3,0.8137254901960784,0.9253731343283582,4.5,0.1178343949044597,0.5529801324503311,0.4354838709677419,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 17:00:00,37,38.0,32.0,27.0,29.0,31.0,33.0,33.0,31.0,26.0,17.0,25.0,25.0,22.0,25.0,44.0,44.0,9.0,28.0,14.0,1.0,3,0.7941176470588235,0.9701492537313432,19.0,0.1273885350318467,0.5364238410596026,0.3548387096774194,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 18:00:00,35,37.0,38.0,32.0,27.0,29.0,31.0,33.0,33.0,31.0,26.0,17.0,25.0,20.0,12.0,30.0,39.0,8.0,22.0,16.0,1.0,0,0.7973856209150327,0.9701492537313432,4.5,0.1528662420382183,0.5397350993377483,0.1129032258064516,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 19:00:00,36,35.0,37.0,38.0,32.0,27.0,29.0,31.0,33.0,33.0,31.0,26.0,17.0,17.0,12.0,27.0,33.0,16.0,22.0,6.0,1.0,0,0.8006535947712418,0.9701492537313432,6.5,0.1656050955414022,0.5397350993377483,0.1935483870967742,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 20:00:00,37,36.0,35.0,37.0,38.0,32.0,27.0,29.0,31.0,33.0,33.0,31.0,26.0,27.0,13.0,18.0,35.0,11.0,22.0,12.0,1.0,0,0.7973856209150327,0.9552238805970148,2.5,0.1878980891719768,0.5364238410596026,0.3064516129032257,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
2020-05-22 21:00:00,36,37.0,36.0,35.0,37.0,38.0,32.0,27.0,29.0,31.0,33.0,33.0,31.0,25.0,23.0,24.0,16.0,6.0,16.0,1.0,1.0,0,0.7941176470588235,0.9701492537313432,5.0,0.2006369426751608,0.5364238410596026,0.1451612903225806,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
2020-05-22 22:00:00,36,36.0,37.0,36.0,35.0,37.0,38.0,32.0,27.0,29.0,31.0,33.0,33.0,27.0,5.0,10.0,3.0,3.0,11.0,2.0,1.0,0,0.7941176470588235,0.9701492537313432,2.5,0.1878980891719768,0.5364238410596026,0.0967741935483871,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
2020-05-22 23:00:00,36,36.0,36.0,37.0,36.0,35.0,37.0,38.0,32.0,27.0,29.0,31.0,33.0,28.0,4.0,2.0,14.0,16.0,21.0,3.0,0.8,0,0.7941176470588235,0.9552238805970148,0.5,0.1751592356687893,0.5397350993377483,0.1451612903225806,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
2020-05-23 00:00:00,34,36.0,36.0,36.0,37.0,36.0,35.0,37.0,38.0,32.0,27.0,29.0,31.0,27.0,20.0,10.0,16.0,13.0,17.0,11.0,0.9,0,0.7908496732026145,0.9552238805970148,0.5,0.1687898089171991,0.5397350993377483,0.0483870967741935,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 01:00:00,28,34.0,36.0,36.0,36.0,37.0,36.0,35.0,37.0,38.0,32.0,27.0,29.0,26.0,19.0,14.0,17.0,10.0,11.0,6.0,1.0,0,0.7843137254901961,0.9701492537313432,1.0,0.1592356687898084,0.5298013245033112,0.0483870967741935,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 02:00:00,26,28.0,34.0,36.0,36.0,36.0,37.0,36.0,35.0,37.0,38.0,32.0,27.0,26.0,17.0,15.0,17.0,8.0,4.0,3.0,0.9,0,0.7810457516339869,0.9701492537313432,1.0,0.1496815286624214,0.5264900662251655,0.064516129032258,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 03:00:00,25,26.0,28.0,34.0,36.0,36.0,36.0,37.0,36.0,35.0,37.0,38.0,32.0,26.0,16.0,13.0,23.0,28.0,2.0,11.0,0.0,0,0.7777777777777778,0.9552238805970148,0.0,0.1528662420382183,0.5231788079470199,0.2580645161290322,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
2020-05-23 04:00:00,22,25.0,26.0,28.0,34.0,36.0,36.0,36.0,37.0,36.0,35.0,37.0,38.0,24.0,36.0,38.0,28.0,34.0,13.0,25.0,0.9,0,0.7745098039215687,0.9402985074626866,0.0,0.1687898089171991,0.5231788079470199,0.2258064516129032,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
2020-05-23 05:00:00,21,22.0,25.0,26.0,28.0,34.0,36.0,36.0,36.0,37.0,36.0,35.0,37.0,25.0,43.0,38.0,26.0,32.0,27.0,24.0,1.0,3,0.7745098039215687,0.9552238805970148,0.5,0.1847133757961799,0.5165562913907285,0.1774193548387097,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
2020-05-23 06:00:00,21,21.0,22.0,25.0,26.0,28.0,34.0,36.0,36.0,36.0,37.0,36.0,35.0,25.0,46.0,32.0,23.0,27.0,26.0,23.0,1.0,3,0.7810457516339869,0.9552238805970148,0.5,0.207006369426751,0.519867549668874,0.1774193548387097,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
2020-05-23 07:00:00,21,21.0,21.0,22.0,25.0,26.0,28.0,34.0,36.0,36.0,36.0,37.0,36.0,17.0,29.0,25.0,17.0,10.0,20.0,7.0,1.0,3,0.7875816993464052,0.9552238805970148,0.5,0.2197452229299385,0.5264900662251655,0.1612903225806451,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
2020-05-23 08:00:00,19,21.0,21.0,21.0,22.0,25.0,26.0,28.0,34.0,36.0,36.0,36.0,37.0,26.0,23.0,18.0,38.0,17.0,17.0,14.0,1.0,3,0.7908496732026145,0.9402985074626866,1.5,0.2388535031847126,0.5364238410596026,0.0483870967741935,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
2020-05-23 09:00:00,20,19.0,21.0,21.0,21.0,22.0,25.0,26.0,28.0,34.0,36.0,36.0,36.0,31.0,26.0,16.0,37.0,27.0,9.0,6.0,1.0,3,0.803921568627451,0.9552238805970148,3.5,0.2484076433121033,0.5364238410596026,0.2419354838709677,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
2020-05-23 10:00:00,21,20.0,19.0,21.0,21.0,21.0,22.0,25.0,26.0,28.0,34.0,36.0,36.0,33.0,26.0,14.0,33.0,32.0,14.0,4.0,1.0,4,0.8104575163398693,0.9253731343283582,1.0,0.2515923566879002,0.5529801324503311,0.0806451612903225,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 11:00:00,19,21.0,20.0,19.0,21.0,21.0,21.0,22.0,25.0,26.0,28.0,34.0,36.0,33.0,22.0,7.0,37.0,35.0,25.0,6.0,1.0,4,0.8071895424836601,0.8656716417910447,0.0,0.2452229299363064,0.5728476821192052,0.1129032258064516,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 12:00:00,12,19.0,21.0,20.0,19.0,21.0,21.0,21.0,22.0,25.0,26.0,28.0,34.0,31.0,26.0,6.0,37.0,36.0,33.0,20.0,1.0,3,0.8071895424836601,0.9104477611940298,1.0,0.2356687898089194,0.5596026490066224,0.1774193548387097,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 13:00:00,12,12.0,19.0,21.0,20.0,19.0,21.0,21.0,21.0,22.0,25.0,26.0,28.0,29.0,25.0,10.0,38.0,31.0,26.0,21.0,1.0,3,0.8071895424836601,0.8656716417910447,1.0,0.2324840764331225,0.5562913907284768,0.1774193548387097,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 14:00:00,7,12.0,12.0,19.0,21.0,20.0,19.0,21.0,21.0,21.0,22.0,25.0,26.0,27.0,21.0,12.0,36.0,19.0,14.0,21.0,0.2,5,0.803921568627451,0.8059701492537313,0.0,0.2229299363057318,0.586092715231788,0.3870967741935484,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 15:00:00,16,7.0,12.0,12.0,19.0,21.0,20.0,19.0,21.0,21.0,21.0,22.0,25.0,32.0,14.0,12.0,36.0,22.0,13.0,21.0,0.0,7,0.7941176470588235,0.835820895522388,0.0,0.2165605095541416,0.5662251655629139,0.3870967741935484,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 16:00:00,6,16.0,7.0,12.0,12.0,19.0,21.0,20.0,19.0,21.0,21.0,21.0,22.0,38.0,19.0,24.0,43.0,34.0,8.0,22.0,0.0,7,0.7843137254901961,0.8507462686567164,0.0,0.2261146496815287,0.5662251655629139,0.3870967741935484,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 17:00:00,13,6.0,16.0,7.0,12.0,12.0,19.0,21.0,20.0,19.0,21.0,21.0,21.0,37.0,22.0,25.0,44.0,44.0,9.0,28.0,0.0,7,0.7712418300653595,0.8507462686567164,0.0,0.2356687898089194,0.5662251655629139,0.3870967741935484,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 18:00:00,20,13.0,6.0,16.0,7.0,12.0,12.0,19.0,21.0,20.0,19.0,21.0,21.0,35.0,20.0,12.0,30.0,39.0,8.0,22.0,0.0,0,0.761437908496732,0.8805970149253731,0.0,0.2484076433121033,0.5529801324503311,0.3064516129032257,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2020-05-23 19:00:00,26,20.0,13.0,6.0,16.0,7.0,12.0,12.0,19.0,21.0,20.0,19.0,21.0,36.0,17.0,12.0,27.0,33.0,16.0,22.0,0.0,0,0.7777777777777778,0.8955223880597015,0.0,0.2643312101910842,0.5496688741721855,0.1290322580645161,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
